Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	6930.142	7346.325	-416.1833	1.14663	-1.029712	0.09338739	1.14663
10	7144.604	7562.842	-418.2374	1.14663	-1.069682	0.0851762	1.14663
20	5053.563	5467.088	-413.5252	1.14663	-1.190472	0.06449536	1.14663
30	6483.675	6902.078	-418.4036	1.14663	-1.024169	0.0945869	1.14663
40	6323.972	6740.397	-416.4249	1.14663	-1.011548	0.09737609	1.14663
50	6166.672	6581.884	-415.2118	1.14663	-1.013481	0.09694363	1.14663
60	5786.426	6205.677	-419.2508	1.14663	-0.8812094	0.1314591	1.14663
70	6190.605	6609.439	-418.8338	1.14663	-1.173779	0.06702258	1.14663
80	6950.858	7373.433	-422.5758	1.14663	-1.16117	0.068997	1.14663
90	5667.88	6085.308	-417.428	1.14663	-0.9065937	0.1239956	1.14663
100	5710.043	6121.907	-411.8632	1.14663	-1.097682	0.079858	1.14663
110	6466.162	6880.828	-414.6661	1.14663	-0.9640976	0.1086181	1.14663
120	6384.011	6802.106	-418.0958	1.14663	-1.079513	0.08326973	1.14663
130	6555.068	6976.754	-421.6863	1.14663	-1.00081	0.09981361	1.14663
140	7002.556	7420.316	-417.7593	1.14663	-1.183166	0.06558951	1.14663
150	6329.799	6746.762	-416.9632	1.14663	-1.115725	0.07660817	1.14663
160	6343.435	6764.702	-421.2669	1.14663	-1.102583	0.07896182	1.14663
170	6186.618	6605.076	-418.4585	1.14663	-0.94067	0.1146384	1.14663
180	6654.257	7069.133	-414.8755	1.14663	-1.000899	0.09979328	1.14663
190	6961.02	7375.618	-414.5979	1.14663	-1.123408	0.07526479	1.14663
200	6821.535	7237.302	-415.7668	1.14663	-1.094852	0.08038008	1.14663
210	6773.179	7189.799	-416.6197	1.14663	-0.977255	0.1053768	1.14663
220	6496.661	6915.503	-418.8426	1.14663	-1.031098	0.09308969	1.14663
230	6342.851	6757.951	-415.0997	1.14663	-1.0514	0.08883827	1.14663
240	6956.061	7370.187	-414.1263	1.14663	-1.033198	0.09264068	1.14663
250	5929.177	6344.447	-415.2696	1.14663	-0.8719929	0.1342787	1.14663
260	7079.21	7497.2	-417.9901	1.14663	-1.036457	0.09194818	1.14663
270	7377.822	7795.978	-418.1558	1.14663	-1.124102	0.07514459	1.14663
280	6768.23	7181.905	-413.6749	1.14663	-1.114731	0.07678368	1.14663
290	7131.272	7547.843	-416.5706	1.14663	-1.088096	0.08164016	1.14663
300	7017.84	7435.307	-417.4667	1.14663	-1.184654	0.06536516	1.14663
310	7016.511	7434.013	-417.5019	1.14663	-1.238416	0.05775429	1.14663
320	6869.232	7284.488	-415.2561	1.14663	-1.108083	0.07796813	1.14663
330	6613.386	7029.11	-415.7239	1.14663	-1.032256	0.09284184	1.14663
340	7140.314	7557.924	-417.6097	1.14663	-1.075423	0.08405759	1.14663
350	6784.98	7201.427	-416.4474	1.14663	-1.046232	0.08990173	1.14663
360	5382.122	5796.458	-414.3359	1.14663	-0.7959023	0.1599918	1.14663
370	6447.558	6860.39	-412.8318	1.14663	-0.9657192	0.1082133	1.14663
380	6164.618	6580.552	-415.9342	1.14663	-0.9110063	0.1227421	1.14663
390	7020.984	7440.178	-419.1941	1.14663	-1.069504	0.08521116	1.14663
400	6172.832	6588.533	-415.7012	1.14663	-1.107687	0.07803925	1.14663
410	6536.582	6950.775	-414.1931	1.14663	-0.9488669	0.112495	1.14663
420	6229.635	6644.405	-414.77	1.14663	-1.020239	0.09544681	1.14663
430	6424.277	6838.343	-414.0662	1.14663	-0.9670995	0.1078699	1.14663
440	6566.206	6982.65	-416.4439	1.14663	-1.075413	0.08405955	1.14663
450	7112.459	7530.812	-418.3533	1.14663	-1.112594	0.07716239	1.14663
460	6005.959	6423.369	-417.41	1.14663	-1.222719	0.05987985	1.14663
470	6303.71	6721.419	-417.7095	1.14663	-1.130149	0.07410552	1.14663
480	5728.409	6141.653	-413.2439	1.14663	-0.9245606	0.1189705	1.14663
490	6389.029	6802.724	-413.6956	1.14663	-1.046116	0.08992574	1.14663
500	6503.795	6924.995	-421.2004	1.14663	-1.085634	0.08210424	1.14663
510	6776.763	7196.898	-420.1348	1.14663	-1.050687	0.08898431	1.14663
520	6590.745	7011.257	-420.5118	1.14663	-1.031561	0.09299058	1.14663
530	6653.688	7068.271	-414.5832	1.14663	-1.167804	0.06795099	1.14663
540	6643.667	7057.705	-414.0377	1.14663	-1.033588	0.09255751	1.14663
550	6183.835	6596.758	-412.9225	1.14663	-0.8793976	0.1320087	1.14663
560	6780.221	7195.888	-415.6671	1.14663	-1.037139	0.09180391	1.14663
570	6644.727	7057.501	-412.774	1.14663	-1.128327	0.07441716	1.14663
580	6043.44	6457.135	-413.6955	1.14663	-0.9587018	0.1099761	1.14663
590	6839.859	7258.069	-418.21	1.14663	-1.093644	0.0806039	1.14663
600	6640.939	7055.553	-414.6145	1.14663	-1.005322	0.09878207	1.14663
610	7011.431	7429.635	-418.2045	1.14663	-1.083121	0.08258084	1.14663
620	6787.143	7205.719	-418.5762	1.14663	-1.078953	0.08337718	1.14663
630	6969.982	7384.841	-414.8592	1.14663	-1.143944	0.07178868	1.14663
640	6607.046	7016.094	-409.0481	1.14663	-0.9608949	0.1094221	1.14663
650	6728.433	7139.424	-410.9904	1.14663	-0.9758753	0.1057121	1.14663
660	6318.419	6734.181	-415.7622	1.14663	-0.9534836	0.1113054	1.14663
670	5986.701	6401.026	-414.3245	1.14663	-0.9468521	0.1130181	1.14663
680	6791.881	7209.281	-417.4006	1.14663	-0.9664593	0.1080291	1.14663
690	6617.315	7033.993	-416.6773	1.14663	-1.174986	0.06683651	1.14663
700	6818.227	7237.609	-419.382	1.14663	-1.142179	0.072081	1.14663
