state	power	likelihood
260	0.221901	16129.6
270	0.221901	16154.3
280	0.221901	16197.8
290	0.221901	16188.7
300	0.221901	16123.7
310	0.221901	16093.9
320	0.221901	16103.9
330	0.221901	15995.6
340	0.221901	16004.8
350	0.221901	16013.5
360	0.221901	16053
370	0.221901	16037.5
380	0.221901	16027.1
390	0.221901	15967.2
400	0.221901	15959.8
410	0.221901	16042.1
420	0.221901	16087.7
430	0.221901	16115.8
440	0.221901	16057.9
450	0.221901	16052.5
460	0.221901	16128.1
470	0.221901	16111.6
480	0.221901	16127.4
490	0.221901	16150.4
500	0.221901	16173.1
510	0.221901	16107
520	0.221901	16011.6
530	0.221901	16046.5
540	0.221901	16007.1
550	0.221901	15951.3
560	0.221901	15981.4
570	0.221901	16006.6
580	0.221901	16026
590	0.221901	15977.9
600	0.221901	16032.6
610	0.221901	16031.4
620	0.221901	15996.9
630	0.221901	16050.1
640	0.221901	16053.1
650	0.221901	16050.4
660	0.221901	15993.1
670	0.221901	16023
680	0.221901	15970.1
690	0.221901	15938.9
700	0.221901	16011.9
710	0.221901	16020.6
720	0.221901	16081.3
730	0.221901	16075
740	0.221901	16047.8
750	0.221901	16023
760	0.221901	16072
770	0.221901	16046.2
780	0.221901	16052.6
790	0.221901	16072.3
800	0.221901	16101.4
810	0.221901	16084.8
820	0.221901	16129.9
830	0.221901	16174.9
840	0.221901	16137.3
850	0.221901	16138.5
860	0.221901	16141.3
870	0.221901	16117.3
880	0.221901	16045.7
890	0.221901	16032.6
900	0.221901	16062.9
910	0.221901	16029.4
920	0.221901	16085.9
930	0.221901	16120.4
940	0.221901	16079.6
950	0.221901	16024.6
960	0.221901	16043.4
970	0.221901	16062.1
980	0.221901	16019.4
990	0.221901	15998.7
1000	0.221901	16044.2
