Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
800	7657.31	8075.792	-418.4816	1.14663	-1.213042	0.06122907	1.14663
810	7841.501	8259.739	-418.238	1.14663	-1.201077	0.06293952	1.14663
820	7720.404	8138.798	-418.3942	1.14663	-1.207059	0.06207841	1.14663
830	7768.066	8187.372	-419.3056	1.14663	-1.183472	0.0655432	1.14663
840	8050.92	8470.262	-419.3429	1.14663	-1.197832	0.06341144	1.14663
850	7914.404	8335.697	-421.2924	1.14663	-1.211755	0.06141078	1.14663
860	7963.359	8385.015	-421.6563	1.14663	-1.212439	0.06131417	1.14663
870	8043.423	8469.048	-425.6253	1.14663	-1.268916	0.05383735	1.14663
880	8179.676	8603.479	-423.803	1.14663	-1.270693	0.05361757	1.14663
890	8060.278	8482.931	-422.6524	1.14663	-1.224318	0.0596598	1.14663
900	7891.05	8311.021	-419.971	1.14663	-1.173736	0.06702912	1.14663
910	7830.067	8249.943	-419.876	1.14663	-1.231161	0.05872722	1.14663
920	7797.733	8217.964	-420.2316	1.14663	-1.204774	0.06240599	1.14663
930	7981.161	8403.275	-422.1146	1.14663	-1.256715	0.05537134	1.14663
940	7988.891	8410.691	-421.8006	1.14663	-1.242393	0.05722777	1.14663
950	7783.343	8204.066	-420.7235	1.14663	-1.141614	0.07217488	1.14663
960	7836.767	8255.965	-419.1979	1.14663	-1.154547	0.0700572	1.14663
970	7917.683	8337.935	-420.2521	1.14663	-1.199959	0.06310173	1.14663
980	7910.344	8328.719	-418.3746	1.14663	-1.25121	0.05607773	1.14663
990	8218.081	8636.399	-418.3171	1.14663	-1.195347	0.06377531	1.14663
1000	8394.474	8814.337	-419.8627	1.14663	-1.219977	0.0602591	1.14663
