state	power	likelihood
260	0.470427	16773.2
270	0.470427	16777.2
280	0.470427	16742.5
290	0.470427	16748.5
300	0.470427	16763.8
310	0.470427	16751
320	0.470427	16750.7
330	0.470427	16730.9
340	0.470427	16724.8
350	0.470427	16755.7
360	0.470427	16804.8
370	0.470427	16775.5
380	0.470427	16774.4
390	0.470427	16778.2
400	0.470427	16773.1
410	0.470427	16733.4
420	0.470427	16734.5
430	0.470427	16775
440	0.470427	16756.6
450	0.470427	16755.3
460	0.470427	16678.1
470	0.470427	16691.2
480	0.470427	16678.7
490	0.470427	16705.8
500	0.470427	16715.6
510	0.470427	16695.7
520	0.470427	16697.5
530	0.470427	16712.3
540	0.470427	16690.4
550	0.470427	16716.7
560	0.470427	16731.2
570	0.470427	16696.1
580	0.470427	16709.1
590	0.470427	16710.3
600	0.470427	16694.6
610	0.470427	16704.4
620	0.470427	16716.3
630	0.470427	16665
640	0.470427	16680.6
650	0.470427	16654.6
660	0.470427	16683.1
670	0.470427	16712
680	0.470427	16674.2
690	0.470427	16717.9
700	0.470427	16715.5
710	0.470427	16712.9
720	0.470427	16710.7
730	0.470427	16726.4
740	0.470427	16685.5
750	0.470427	16692.9
760	0.470427	16693.6
770	0.470427	16709.4
780	0.470427	16711.9
790	0.470427	16726.9
800	0.470427	16699.1
810	0.470427	16686.5
820	0.470427	16708.1
830	0.470427	16722.2
840	0.470427	16673
850	0.470427	16674.4
860	0.470427	16700.7
870	0.470427	16680.8
880	0.470427	16755.9
890	0.470427	16718
900	0.470427	16754.8
910	0.470427	16763.5
920	0.470427	16750.8
930	0.470427	16731
940	0.470427	16741.1
950	0.470427	16743.5
960	0.470427	16729.3
970	0.470427	16786.8
980	0.470427	16780.1
990	0.470427	16729.5
1000	0.470427	16757.9
