Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	8037.521	8462.84	-425.3189	1.14663	-1.246853	0.0566431	1.14663
10	7965.251	8387.493	-422.2424	1.14663	-1.188672	0.0647631	1.14663
20	8196.948	8614.613	-417.6655	1.14663	-1.252979	0.05584974	1.14663
30	7889.72	8308.076	-418.3555	1.14663	-1.161405	0.06895963	1.14663
40	7881.312	8298.356	-417.0435	1.14663	-1.196926	0.06354389	1.14663
50	7702.452	8117.596	-415.1436	1.14663	-1.160411	0.06911763	1.14663
60	7684.101	8098.004	-413.903	1.14663	-1.08563	0.08210504	1.14663
70	7377.824	7793.072	-415.2475	1.14663	-1.136512	0.0730278	1.14663
80	7111.051	7523.123	-412.0722	1.14663	-1.139119	0.07259078	1.14663
90	7175.86	7592.571	-416.711	1.14663	-1.167359	0.06802067	1.14663
100	7437.888	7854.443	-416.555	1.14663	-1.098545	0.07969934	1.14663
110	7349.8	7763.736	-413.9358	1.14663	-1.133971	0.07345626	1.14663
120	7566.296	7981.313	-415.0174	1.14663	-1.126972	0.07464961	1.14663
130	7709.895	8125.383	-415.4879	1.14663	-1.142454	0.07203542	1.14663
140	7953.71	8368.535	-414.8255	1.14663	-1.15208	0.07045641	1.14663
150	7768.891	8187.986	-419.0952	1.14663	-1.140948	0.07228556	1.14663
160	8009.405	8423.925	-414.5191	1.14663	-1.158786	0.06937678	1.14663
170	8050.312	8463.171	-412.8584	1.14663	-1.147801	0.0711539	1.14663
180	8245.633	8654.884	-409.2502	1.14663	-1.19949	0.06316993	1.14663
190	7836.805	8246.162	-409.3569	1.14663	-1.223469	0.05977662	1.14663
200	8022.109	8431.956	-409.8472	1.14663	-1.13419	0.07341932	1.14663
210	7956.856	8368.808	-411.952	1.14663	-1.160297	0.06913574	1.14663
220	7963.719	8377.539	-413.8197	1.14663	-1.172803	0.06717331	1.14663
230	7817.918	8229.19	-411.272	1.14663	-1.129846	0.07415726	1.14663
240	8114.83	8528.026	-413.1968	1.14663	-1.195826	0.06370513	1.14663
250	7755.544	8168.471	-412.9278	1.14663	-1.213831	0.061118	1.14663
260	7942.308	8359.406	-417.098	1.14663	-1.152488	0.07039013	1.14663
270	7867.397	8286.96	-419.5631	1.14663	-1.257294	0.05529753	1.14663
280	7881.613	8300.553	-418.9396	1.14663	-1.180538	0.06598761	1.14663
290	7627.503	8045.241	-417.7381	1.14663	-1.200221	0.06306359	1.14663
300	7633.848	8050.487	-416.6399	1.14663	-1.088108	0.08163798	1.14663
310	7285.613	7702.116	-416.5035	1.14663	-1.088534	0.08155783	1.14663
320	7402.919	7821.832	-418.9135	1.14663	-1.112961	0.0770973	1.14663
330	7760.273	8176.859	-416.5857	1.14663	-1.105605	0.07841417	1.14663
340	7653.298	8070.18	-416.8824	1.14663	-1.141154	0.07225142	1.14663
350	7280.019	7695.287	-415.2681	1.14663	-1.105646	0.0784068	1.14663
360	7688.429	8105.747	-417.3187	1.14663	-1.184382	0.06540601	1.14663
370	7658.272	8075.517	-417.2451	1.14663	-1.219108	0.06037984	1.14663
380	7732.951	8147.758	-414.8069	1.14663	-1.111603	0.07733873	1.14663
390	7418.393	7833.535	-415.1419	1.14663	-1.112649	0.07715268	1.14663
400	7750.18	8162.03	-411.8494	1.14663	-1.192156	0.06424575	1.14663
410	7865.759	8280.089	-414.3305	1.14663	-1.154209	0.07011174	1.14663
420	7704.061	8120.27	-416.2084	1.14663	-1.160018	0.0691803	1.14663
430	7655.318	8071.995	-416.677	1.14663	-1.165133	0.06837022	1.14663
440	7702.239	8120.177	-417.9381	1.14663	-1.140435	0.07237102	1.14663
450	7816.827	8233.94	-417.1134	1.14663	-1.183594	0.06552485	1.14663
460	7468.3	7883.281	-414.9814	1.14663	-1.138677	0.07266459	1.14663
470	7490.869	7906.107	-415.2373	1.14663	-1.080896	0.08300495	1.14663
480	8083.199	8496.621	-413.4216	1.14663	-1.197668	0.06343547	1.14663
490	8007.72	8422.569	-414.849	1.14663	-1.154078	0.070133	1.14663
500	8167.021	8583.574	-416.5529	1.14663	-1.222295	0.05993843	1.14663
510	7941.961	8358.78	-416.8195	1.14663	-1.24697	0.05662789	1.14663
520	8038.283	8455.555	-417.2716	1.14663	-1.159714	0.06922866	1.14663
530	7914.778	8329.956	-415.1773	1.14663	-1.167704	0.06796669	1.14663
540	7843.082	8256.681	-413.5987	1.14663	-1.122112	0.0754897	1.14663
550	7971.27	8384.72	-413.4504	1.14663	-1.134862	0.0733057	1.14663
560	7729.123	8146.208	-417.0849	1.14663	-1.138399	0.07271113	1.14663
570	7987.363	8403.246	-415.8831	1.14663	-1.139427	0.07253929	1.14663
580	8061.62	8479.306	-417.686	1.14663	-1.256527	0.05539534	1.14663
590	8070.088	8491.71	-421.6214	1.14663	-1.247374	0.05657522	1.14663
600	8009.756	8429.569	-419.8127	1.14663	-1.216704	0.06071496	1.14663
610	8063.469	8485.219	-421.7501	1.14663	-1.251273	0.05606957	1.14663
620	7568.507	7986.893	-418.386	1.14663	-1.185866	0.06518293	1.14663
630	7869.169	8289.631	-420.4619	1.14663	-1.190915	0.06442947	1.14663
640	7943.811	8362.485	-418.6733	1.14663	-1.209263	0.06176421	1.14663
650	8240.649	8662.119	-421.4698	1.14663	-1.250759	0.05613596	1.14663
660	8191.351	8614.051	-422.7	1.14663	-1.298289	0.05031658	1.14663
670	8357.209	8773.2	-415.9904	1.14663	-1.241244	0.05737944	1.14663
680	7849.687	8268.38	-418.6926	1.14663	-1.210291	0.06161819	1.14663
690	7760.643	8181.631	-420.9873	1.14663	-1.235661	0.05812174	1.14663
700	7312.327	7736.534	-424.2073	1.14663	-1.253527	0.05577929	1.14663
710	7226.752	7649.117	-422.3649	1.14663	-1.174653	0.06688784	1.14663
720	7639.047	8062.274	-423.2268	1.14663	-1.237792	0.05783731	1.14663
730	7774.209	8197.762	-423.5531	1.14663	-1.195517	0.0637504	1.14663
740	7870.274	8289.764	-419.4905	1.14663	-1.191693	0.06431427	1.14663
750	7831.728	8252.811	-421.0824	1.14663	-1.167591	0.06798429	1.14663
760	7587.928	8005.452	-417.5241	1.14663	-1.158392	0.06943969	1.14663
770	7730.226	8149.677	-419.4511	1.14663	-1.176978	0.06653075	1.14663
780	7905.931	8326.352	-420.4211	1.14663	-1.192559	0.06418611	1.14663
790	7480.845	7899.948	-419.103	1.14663	-1.127971	0.07447814	1.14663
800	7479.032	7898.378	-419.3458	1.14663	-1.125363	0.07492675	1.14663
810	7648.948	8070.935	-421.9868	1.14663	-1.149552	0.07086768	1.14663
820	7604.391	8025.032	-420.6408	1.14663	-1.170812	0.06748208	1.14663
830	7739.411	8160.618	-421.2063	1.14663	-1.170568	0.06752001	1.14663
840	7823.169	8242.225	-419.0557	1.14663	-1.183282	0.0655719	1.14663
850	7790.927	8205.014	-414.0869	1.14663	-1.209211	0.06177165	1.14663
860	7626.098	8039.69	-413.5922	1.14663	-1.171898	0.06731345	1.14663
870	7629.859	8047.471	-417.6118	1.14663	-1.170156	0.06758395	1.14663
880	7781.165	8200.657	-419.4921	1.14663	-1.204707	0.06241561	1.14663
890	7518.517	7934.965	-416.4488	1.14663	-1.124827	0.07501929	1.14663
900	7675.257	8089.687	-414.4305	1.14663	-1.134297	0.07340122	1.14663
910	7752.419	8168.179	-415.7608	1.14663	-1.155018	0.06998122	1.14663
920	7574.021	7993.096	-419.0752	1.14663	-1.144903	0.07163038	1.14663
930	7743.145	8159.054	-415.9087	1.14663	-1.187961	0.06486933	1.14663
940	7827.296	8241.114	-413.8174	1.14663	-1.171206	0.06742081	1.14663
950	7766.35	8184.237	-417.8872	1.14663	-1.17317	0.06711667	1.14663
960	7782.01	8197.967	-415.9571	1.14663	-1.165096	0.068376	1.14663
970	7735.767	8152.813	-417.0464	1.14663	-1.148694	0.0710078	1.14663
980	7797.703	8215.577	-417.8737	1.14663	-1.158137	0.06948045	1.14663
990	7728.721	8147.049	-418.3275	1.14663	-1.161853	0.06888856	1.14663
1000	7816.399	8237.426	-421.0277	1.14663	-1.188849	0.06473684	1.14663
