state	power	likelihood
260	0.418212	13480.3
270	0.418212	13497.5
280	0.418212	13516.3
290	0.418212	13523.2
300	0.418212	13527.4
310	0.418212	13515.5
320	0.418212	13516.3
330	0.418212	13513.4
340	0.418212	13500.5
350	0.418212	13495.5
360	0.418212	13507.3
370	0.418212	13499.2
380	0.418212	13493.3
390	0.418212	13491.4
400	0.418212	13492.8
410	0.418212	13506.6
420	0.418212	13498.8
430	0.418212	13479
440	0.418212	13477.7
450	0.418212	13475.4
460	0.418212	13482.4
470	0.418212	13464.2
480	0.418212	13490.5
490	0.418212	13500.2
500	0.418212	13505.9
510	0.418212	13502.8
520	0.418212	13502.1
530	0.418212	13500.3
540	0.418212	13488.2
550	0.418212	13486.6
560	0.418212	13478.7
570	0.418212	13478.7
580	0.418212	13462.4
590	0.418212	13482.5
600	0.418212	13483.5
610	0.418212	13458.9
620	0.418212	13474.9
630	0.418212	13473.8
640	0.418212	13502.6
650	0.418212	13474.6
660	0.418212	13525.9
670	0.418212	13511.4
680	0.418212	13502.5
690	0.418212	13526.5
700	0.418212	13522.4
710	0.418212	13508.1
720	0.418212	13534.1
730	0.418212	13533.9
740	0.418212	13528.4
750	0.418212	13527.5
760	0.418212	13520.6
770	0.418212	13472.9
780	0.418212	13511
790	0.418212	13508.5
800	0.418212	13512.5
810	0.418212	13527.3
820	0.418212	13518
830	0.418212	13504
840	0.418212	13506.9
850	0.418212	13496.2
860	0.418212	13498.4
870	0.418212	13506
880	0.418212	13487.4
890	0.418212	13484.4
900	0.418212	13507.3
910	0.418212	13501.1
920	0.418212	13510
930	0.418212	13493.9
940	0.418212	13499.6
950	0.418212	13509.2
960	0.418212	13476
970	0.418212	13494.3
980	0.418212	13493.7
990	0.418212	13487.3
1000	0.418212	13493.8
