state	power	likelihood
260	0.00454354	7924.44
270	0.00454354	6565.28
280	0.00454354	6940.19
290	0.00454354	7338.85
300	0.00454354	7399.94
310	0.00454354	7442.72
320	0.00454354	7381.41
330	0.00454354	7563.6
340	0.00454354	7300.47
350	0.00454354	6452.83
360	0.00454354	6800.23
370	0.00454354	7067.1
380	0.00454354	7085.84
390	0.00454354	6730.71
400	0.00454354	6693.53
410	0.00454354	7384.37
420	0.00454354	7627.06
430	0.00454354	7673.27
440	0.00454354	7799.84
450	0.00454354	7541.99
460	0.00454354	7008.68
470	0.00454354	6571.13
480	0.00454354	6774.95
490	0.00454354	7518.02
500	0.00454354	6763.79
510	0.00454354	7200.74
520	0.00454354	7095.66
530	0.00454354	7426.72
540	0.00454354	7246.44
550	0.00454354	7036.12
560	0.00454354	7234.76
570	0.00454354	6823.13
580	0.00454354	7193.02
590	0.00454354	6823.12
600	0.00454354	6824.74
610	0.00454354	6878.7
620	0.00454354	7279.92
630	0.00454354	6558.22
640	0.00454354	7113.66
650	0.00454354	7089.21
660	0.00454354	6814.44
670	0.00454354	7464.44
680	0.00454354	6978.23
690	0.00454354	7110.28
700	0.00454354	6619.55
710	0.00454354	6478.04
720	0.00454354	6866.47
730	0.00454354	7277.87
740	0.00454354	7493.25
750	0.00454354	7313.81
760	0.00454354	7460.46
770	0.00454354	6942.07
780	0.00454354	7535.34
790	0.00454354	7540.12
800	0.00454354	6976.04
810	0.00454354	7643.84
820	0.00454354	7334.99
830	0.00454354	6278.12
840	0.00454354	7468.59
850	0.00454354	7156.98
860	0.00454354	6804.18
870	0.00454354	7470.77
880	0.00454354	7761.97
890	0.00454354	7589.53
900	0.00454354	7063.16
910	0.00454354	6812.12
920	0.00454354	7076.68
930	0.00454354	6901.46
940	0.00454354	6924.09
950	0.00454354	6359.42
960	0.00454354	6312.02
970	0.00454354	7042.65
980	0.00454354	7212.15
990	0.00454354	7407.12
1000	0.00454354	6615.22
