Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
610	13329.56	13706.05	-376.4968	1.14663	-1.388073	0.04091917	1.14663
620	13322.52	13699.31	-376.7958	1.14663	-1.400033	0.03980766	1.14663
630	13325.04	13700.94	-375.9014	1.14663	-1.399355	0.0398699	1.14663
640	13335.93	13711.93	-376.0035	1.14663	-1.397582	0.04003302	1.14663
650	13336.04	13711.51	-375.4652	1.14663	-1.388096	0.040917	1.14663
660	13321.23	13696.94	-375.7107	1.14663	-1.398831	0.03991802	1.14663
670	13318.24	13693.61	-375.3694	1.14663	-1.388255	0.04090205	1.14663
680	13327.19	13702.4	-375.2109	1.14663	-1.382987	0.0414012	1.14663
690	13323.26	13698.48	-375.2249	1.14663	-1.390032	0.04073503	1.14663
700	13327.63	13703.11	-375.4873	1.14663	-1.387994	0.04092661	1.14663
710	13332.31	13707.11	-374.8012	1.14663	-1.388448	0.04088383	1.14663
720	13318.16	13693.15	-374.9864	1.14663	-1.382698	0.0414288	1.14663
730	13315	13690.63	-375.6214	1.14663	-1.388232	0.04090422	1.14663
740	13326.12	13701.56	-375.4368	1.14663	-1.384768	0.04123181	1.14663
750	13336.78	13711.53	-374.7535	1.14663	-1.372997	0.04236464	1.14663
760	13341.48	13716.09	-374.6122	1.14663	-1.37275	0.04238865	1.14663
770	13343.32	13718.34	-375.0214	1.14663	-1.372329	0.04242979	1.14663
780	13345.95	13720.59	-374.6393	1.14663	-1.369037	0.04275267	1.14663
790	13346.33	13720.55	-374.216	1.14663	-1.363419	0.04330931	1.14663
800	13334.49	13708.94	-374.4549	1.14663	-1.372809	0.04238298	1.14663
810	13339.19	13713.57	-374.3879	1.14663	-1.371223	0.04253796	1.14663
820	13336.69	13710.92	-374.2295	1.14663	-1.3552	0.04413671	1.14663
830	13341.28	13715.45	-374.1675	1.14663	-1.358922	0.04376004	1.14663
840	13332.85	13707.4	-374.5593	1.14663	-1.369145	0.04274201	1.14663
850	13322.73	13697.23	-374.5037	1.14663	-1.375581	0.04211326	1.14663
860	13336.47	13710.2	-373.7341	1.14663	-1.355723	0.0440836	1.14663
870	13347.93	13721.27	-373.3333	1.14663	-1.357339	0.04391986	1.14663
880	13354.6	13727.49	-372.886	1.14663	-1.345329	0.04515135	1.14663
890	13339.98	13713.9	-373.9227	1.14663	-1.366698	0.04298356	1.14663
900	13345.74	13719.87	-374.1287	1.14663	-1.367573	0.04289704	1.14663
910	13343.33	13717.12	-373.7883	1.14663	-1.362556	0.04339544	1.14663
920	13344.58	13718.15	-373.5692	1.14663	-1.36379	0.04327234	1.14663
930	13348.51	13722.92	-374.4045	1.14663	-1.372758	0.04238789	1.14663
940	13351.2	13725.09	-373.8909	1.14663	-1.358246	0.04382825	1.14663
950	13357.96	13731.14	-373.1794	1.14663	-1.354379	0.04422023	1.14663
960	13353.3	13726.91	-373.6033	1.14663	-1.353406	0.04431937	1.14663
970	13333.68	13707.32	-373.6342	1.14663	-1.35747	0.04390662	1.14663
980	13342.8	13716.41	-373.6096	1.14663	-1.361746	0.04347642	1.14663
990	13334	13707.81	-373.8107	1.14663	-1.362475	0.04340357	1.14663
1000	13330.13	13704.44	-374.302	1.14663	-1.36065	0.04358627	1.14663
