state	power	likelihood
260	0.193492	12729.6
270	0.193492	12724.5
280	0.193492	12757.8
290	0.193492	12744
300	0.193492	12750.4
310	0.193492	12792.4
320	0.193492	12800.9
330	0.193492	12816.6
340	0.193492	12810.8
350	0.193492	12818.5
360	0.193492	12740.3
370	0.193492	12714
380	0.193492	12750.3
390	0.193492	12752
400	0.193492	12677.4
410	0.193492	12724.1
420	0.193492	12757.9
430	0.193492	12759.2
440	0.193492	12724.7
450	0.193492	12750.4
460	0.193492	12762.6
470	0.193492	12775.9
480	0.193492	12693.7
490	0.193492	12642.4
500	0.193492	12716.3
510	0.193492	12800.1
520	0.193492	12795.7
530	0.193492	12780.2
540	0.193492	12744.2
550	0.193492	12783.4
560	0.193492	12775.8
570	0.193492	12794.8
580	0.193492	12804.1
590	0.193492	12797.9
600	0.193492	12814.4
610	0.193492	12855.8
620	0.193492	12888.4
630	0.193492	12871
640	0.193492	12870.6
650	0.193492	12853
660	0.193492	12881.4
670	0.193492	12865.5
680	0.193492	12862
690	0.193492	12903
700	0.193492	12935.9
710	0.193492	12934.8
720	0.193492	12941.8
730	0.193492	12923
740	0.193492	12999.8
750	0.193492	12960.8
760	0.193492	12913
770	0.193492	12892.2
780	0.193492	12908.5
790	0.193492	12839.5
800	0.193492	12806.2
810	0.193492	12853.5
820	0.193492	12931.8
830	0.193492	12923.9
840	0.193492	12953.2
850	0.193492	12902.4
860	0.193492	12806.8
870	0.193492	12854.7
880	0.193492	12835.2
890	0.193492	12842.1
900	0.193492	12825.9
910	0.193492	12805.3
920	0.193492	12832.8
930	0.193492	12819.4
940	0.193492	12810.2
950	0.193492	12789.8
960	0.193492	12750.4
970	0.193492	12826.8
980	0.193492	12870.4
990	0.193492	12889.9
1000	0.193492	12895.9
