Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
770	12791.27	13176.82	-385.5562	1.14663	-1.425387	0.03755027	1.14663
780	12821.86	13207.32	-385.4614	1.14663	-1.444732	0.03591431	1.14663
790	12808.15	13193.19	-385.0433	1.14663	-1.415626	0.03840382	1.14663
800	12764.51	13150.74	-386.2291	1.14663	-1.453956	0.03515962	1.14663
810	12788.81	13176.8	-387.9951	1.14663	-1.441661	0.03616919	1.14663
820	12801.8	13188.99	-387.1917	1.14663	-1.454084	0.03514922	1.14663
830	12813.64	13200.73	-387.0919	1.14663	-1.44393	0.03598077	1.14663
840	12801.65	13189.67	-388.0195	1.14663	-1.472833	0.03366407	1.14663
850	12811.1	13198.1	-387.004	1.14663	-1.452281	0.0352955	1.14663
860	12794.51	13181.9	-387.3844	1.14663	-1.446083	0.03580276	1.14663
870	12782.26	13169.6	-387.336	1.14663	-1.441822	0.03615583	1.14663
880	12770.26	13157.34	-387.0762	1.14663	-1.446692	0.03575261	1.14663
890	12823.94	13209.95	-386.0147	1.14663	-1.445832	0.03582349	1.14663
900	12830.32	13216.19	-385.8686	1.14663	-1.449819	0.03549611	1.14663
910	12813.07	13199.94	-386.8687	1.14663	-1.455204	0.03505869	1.14663
920	12811.31	13198.33	-387.0204	1.14663	-1.454978	0.03507697	1.14663
930	12778.66	13166.7	-388.0365	1.14663	-1.453106	0.03522852	1.14663
940	12800.95	13187.11	-386.1563	1.14663	-1.443848	0.03598755	1.14663
950	12780.21	13165.87	-385.6568	1.14663	-1.433451	0.03685948	1.14663
960	12795.51	13181.73	-386.2266	1.14663	-1.423933	0.03767618	1.14663
970	12839.58	13224.47	-384.8987	1.14663	-1.431506	0.03702488	1.14663
980	12793.42	13178.93	-385.5091	1.14663	-1.432488	0.0369413	1.14663
990	12765.36	13151.12	-385.7584	1.14663	-1.432895	0.03690666	1.14663
1000	12759.79	13145.87	-386.0741	1.14663	-1.43048	0.03711247	1.14663
