Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	13313.22	13687.21	-373.9905	1.14663	-1.35562	0.04409409	1.14663
10	13316.41	13691.18	-374.7703	1.14663	-1.365195	0.04313255	1.14663
20	13319.84	13693.65	-373.8086	1.14663	-1.374197	0.04224774	1.14663
30	13339.79	13712.66	-372.8753	1.14663	-1.359799	0.04367184	1.14663
40	13343.11	13716.23	-373.1213	1.14663	-1.364798	0.04317202	1.14663
50	13357.82	13731.34	-373.5119	1.14663	-1.356521	0.04400263	1.14663
60	13343.99	13717.82	-373.8344	1.14663	-1.363048	0.04334633	1.14663
70	13352.03	13725.77	-373.7361	1.14663	-1.364841	0.04316768	1.14663
80	13355.78	13729.64	-373.8658	1.14663	-1.366452	0.04300787	1.14663
90	13352.81	13726.2	-373.3873	1.14663	-1.371323	0.04252818	1.14663
100	13351.06	13724.6	-373.543	1.14663	-1.37365	0.04230097	1.14663
110	13347.93	13721.5	-373.566	1.14663	-1.353552	0.0443045	1.14663
120	13368.58	13741.71	-373.1224	1.14663	-1.355129	0.04414389	1.14663
130	13358.84	13732.2	-373.3585	1.14663	-1.359693	0.04368248	1.14663
140	13363.01	13736.27	-373.262	1.14663	-1.365915	0.04306105	1.14663
150	13347.8	13721.61	-373.8037	1.14663	-1.358805	0.04377182	1.14663
160	13353.58	13727.4	-373.8152	1.14663	-1.366277	0.04302522	1.14663
170	13351.59	13724.62	-373.0276	1.14663	-1.355934	0.04406218	1.14663
180	13361.74	13734.63	-372.888	1.14663	-1.360038	0.04364772	1.14663
190	13357.48	13730.43	-372.956	1.14663	-1.362853	0.04336581	1.14663
200	13365.11	13737.79	-372.6725	1.14663	-1.357691	0.04388433	1.14663
210	13363.83	13736.57	-372.7458	1.14663	-1.360126	0.04363897	1.14663
220	13336.34	13709.08	-372.7441	1.14663	-1.349558	0.04471382	1.14663
230	13343.25	13715.74	-372.4832	1.14663	-1.350361	0.04463125	1.14663
240	13340.72	13712.68	-371.9593	1.14663	-1.347892	0.04488574	1.14663
250	13336.27	13707.8	-371.5272	1.14663	-1.338271	0.04589113	1.14663
260	13339.3	13710.91	-371.6096	1.14663	-1.336158	0.04611499	1.14663
270	13346.98	13718.75	-371.7748	1.14663	-1.346845	0.044994	1.14663
280	13356.46	13728.42	-371.9625	1.14663	-1.348328	0.04484063	1.14663
290	13350.23	13722.07	-371.8412	1.14663	-1.338964	0.045818	1.14663
300	13341.63	13714	-372.3643	1.14663	-1.352884	0.04437272	1.14663
310	13347.51	13719.72	-372.2069	1.14663	-1.35658	0.04399674	1.14663
320	13345.29	13717.67	-372.384	1.14663	-1.337117	0.04601329	1.14663
330	13355.03	13727.51	-372.4817	1.14663	-1.355057	0.04415127	1.14663
340	13345.01	13717.62	-372.6151	1.14663	-1.362021	0.0434489	1.14663
350	13341.06	13713.78	-372.7213	1.14663	-1.360401	0.04361134	1.14663
360	13352.31	13725.44	-373.1349	1.14663	-1.359621	0.04368973	1.14663
370	13361.78	13734.8	-373.0161	1.14663	-1.350702	0.04459623	1.14663
380	13359.49	13732.32	-372.8322	1.14663	-1.352797	0.04438165	1.14663
390	13373.29	13746.05	-372.7563	1.14663	-1.355141	0.04414274	1.14663
400	13362.38	13735.21	-372.8296	1.14663	-1.345758	0.04510682	1.14663
410	13353.98	13727.08	-373.0929	1.14663	-1.361869	0.04346412	1.14663
420	13350.05	13722.91	-372.8678	1.14663	-1.352769	0.04438444	1.14663
430	13349.89	13723	-373.1095	1.14663	-1.351077	0.04455773	1.14663
440	13354.91	13728.12	-373.2111	1.14663	-1.360898	0.04356145	1.14663
450	13337.42	13711.44	-374.0199	1.14663	-1.371502	0.04251071	1.14663
460	13350.88	13724.94	-374.0597	1.14663	-1.367967	0.04285808	1.14663
470	13340.5	13714.65	-374.1515	1.14663	-1.371032	0.04255668	1.14663
480	13328.12	13702.58	-374.4594	1.14663	-1.373869	0.04227957	1.14663
490	13327.85	13702.16	-374.3071	1.14663	-1.370573	0.04260174	1.14663
500	13334.47	13709.08	-374.6048	1.14663	-1.37138	0.04252262	1.14663
510	13339.51	13713.66	-374.1426	1.14663	-1.363889	0.04326241	1.14663
520	13331.92	13705.72	-373.799	1.14663	-1.356597	0.04399494	1.14663
530	13341.99	13715.34	-373.3477	1.14663	-1.359022	0.04375004	1.14663
540	13345.24	13718.75	-373.5137	1.14663	-1.354532	0.04420467	1.14663
550	13347.61	13721.32	-373.7127	1.14663	-1.366606	0.04299267	1.14663
560	13357.5	13731.16	-373.6626	1.14663	-1.363452	0.04330595	1.14663
570	13342.93	13716.39	-373.4576	1.14663	-1.36909	0.0427474	1.14663
580	13342.23	13715.64	-373.4132	1.14663	-1.363997	0.04325171	1.14663
590	13323.13	13697.12	-373.99	1.14663	-1.360971	0.04355415	1.14663
600	13325.14	13699.35	-374.2126	1.14663	-1.359672	0.04368453	1.14663
610	13330.79	13704.66	-373.8766	1.14663	-1.356699	0.04398467	1.14663
620	13351.09	13724.52	-373.4316	1.14663	-1.359562	0.04369563	1.14663
630	13338.38	13711.66	-373.2837	1.14663	-1.362234	0.04342758	1.14663
640	13328.37	13701.32	-372.9465	1.14663	-1.356169	0.04403833	1.14663
650	13322.2	13695.06	-372.8605	1.14663	-1.357812	0.04387205	1.14663
660	13336.51	13709.12	-372.6106	1.14663	-1.345804	0.04510199	1.14663
670	13344.98	13717.62	-372.6437	1.14663	-1.350397	0.04462757	1.14663
680	13329.9	13702.47	-372.57	1.14663	-1.345609	0.04512232	1.14663
690	13332.7	13706.13	-373.4289	1.14663	-1.362171	0.04343393	1.14663
700	13338.85	13712.24	-373.3893	1.14663	-1.34785	0.04489001	1.14663
710	13332.07	13705.25	-373.176	1.14663	-1.346006	0.04508109	1.14663
720	13337.91	13710.44	-372.5295	1.14663	-1.336695	0.04605795	1.14663
730	13353.61	13725.48	-371.8633	1.14663	-1.338622	0.04585413	1.14663
740	13350.53	13722.29	-371.7603	1.14663	-1.343741	0.04531674	1.14663
750	13340.07	13711.79	-371.7215	1.14663	-1.339508	0.04576061	1.14663
760	13314	13686.23	-372.2262	1.14663	-1.334753	0.04626441	1.14663
770	13317.3	13689.53	-372.2262	1.14663	-1.340141	0.04569399	1.14663
780	13304.89	13677.68	-372.7877	1.14663	-1.348203	0.0448536	1.14663
790	13312.26	13685.36	-373.0916	1.14663	-1.34533	0.0451513	1.14663
800	13308.61	13681.81	-373.2025	1.14663	-1.358414	0.04381129	1.14663
