Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
520	7135.507	7556.92	-421.4124	1.14663	-1.093954	0.08054631	1.14663
530	7300.658	7716.947	-416.2893	1.14663	-1.07885	0.08339687	1.14663
540	7335.142	7750.96	-415.8174	1.14663	-1.134243	0.0734103	1.14663
550	7179.202	7596.379	-417.1767	1.14663	-1.180632	0.06597322	1.14663
560	7086.84	7506.344	-419.5032	1.14663	-1.136859	0.07296952	1.14663
570	7046.586	7464.522	-417.9365	1.14663	-1.067083	0.08568748	1.14663
580	7013.057	7429.127	-416.0699	1.14663	-1.064476	0.08620327	1.14663
590	7414.218	7827.067	-412.8483	1.14663	-1.056625	0.08777577	1.14663
600	7309.008	7726.109	-417.1004	1.14663	-1.177984	0.06637674	1.14663
610	7303.065	7717.473	-414.4083	1.14663	-1.16578	0.06826837	1.14663
620	7517.775	7934.044	-416.2691	1.14663	-1.099377	0.07954691	1.14663
630	7429.059	7844.67	-415.611	1.14663	-1.18744	0.06494715	1.14663
640	7541.715	7957.33	-415.6152	1.14663	-1.098552	0.07969803	1.14663
650	7313.934	7728.555	-414.6214	1.14663	-1.134551	0.07335821	1.14663
660	7443.228	7858.552	-415.3243	1.14663	-1.154864	0.07000612	1.14663
670	7756.693	8175.811	-419.1176	1.14663	-1.169093	0.06774957	1.14663
680	7847.487	8267.182	-419.6944	1.14663	-1.208153	0.06192232	1.14663
690	7772.756	8193.214	-420.4582	1.14663	-1.190342	0.06451457	1.14663
700	7298.458	7721.691	-423.2331	1.14663	-1.090308	0.08122538	1.14663
710	7236.8	7655.134	-418.3342	1.14663	-1.119522	0.07594125	1.14663
720	7564.004	7977.514	-413.5098	1.14663	-1.117705	0.07625972	1.14663
730	7176.899	7590.279	-413.3793	1.14663	-1.099243	0.07957131	1.14663
740	6830.538	7242.878	-412.3405	1.14663	-1.069382	0.08523493	1.14663
750	7211.965	7626.453	-414.4888	1.14663	-1.030932	0.09312537	1.14663
760	7755.841	8176.489	-420.6483	1.14663	-1.150081	0.0707813	1.14663
770	7782.823	8200.452	-417.6291	1.14663	-1.121921	0.07552291	1.14663
780	7447.839	7861.975	-414.1364	1.14663	-1.097435	0.07990338	1.14663
790	7460.816	7876.36	-415.5446	1.14663	-1.161404	0.06895975	1.14663
800	7667.152	8084.155	-417.0035	1.14663	-1.152437	0.07039841	1.14663
810	7562.929	7979.825	-416.896	1.14663	-1.101051	0.07924076	1.14663
820	7450.735	7866.623	-415.8883	1.14663	-1.101226	0.07920881	1.14663
830	7078.054	7494.877	-416.8228	1.14663	-1.127074	0.0746321	1.14663
840	7360.901	7777.104	-416.2022	1.14663	-1.107883	0.07800398	1.14663
850	7506.907	7922.896	-415.9887	1.14663	-1.126095	0.07480065	1.14663
860	7559.477	7975.589	-416.112	1.14663	-1.127118	0.07462454	1.14663
870	7313.846	7729.49	-415.6443	1.14663	-1.143373	0.07188315	1.14663
880	7398.496	7812.696	-414.2005	1.14663	-1.119092	0.07601647	1.14663
890	7376.646	7792.689	-416.0439	1.14663	-1.115846	0.07658685	1.14663
900	7055.076	7468.692	-413.6162	1.14663	-1.118138	0.07618376	1.14663
910	7201.331	7616.752	-415.4211	1.14663	-1.13862	0.07267421	1.14663
920	7702.564	8118.979	-416.4155	1.14663	-1.117328	0.07632593	1.14663
930	7776.248	8191.189	-414.9409	1.14663	-1.161363	0.06896639	1.14663
940	7535.082	7948.433	-413.3506	1.14663	-1.089266	0.0814206	1.14663
950	7256.281	7668.642	-412.3616	1.14663	-1.171204	0.06742106	1.14663
960	7240.273	7651.367	-411.0943	1.14663	-1.084792	0.08226367	1.14663
970	7271.856	7682.888	-411.0314	1.14663	-1.092227	0.08086723	1.14663
980	7370.746	7784.005	-413.259	1.14663	-1.112851	0.07711687	1.14663
990	7822.303	8238.963	-416.6596	1.14663	-1.154328	0.07009261	1.14663
1000	7548.012	7963.944	-415.9321	1.14663	-1.164704	0.06843773	1.14663
