state	power	likelihood
260	1	17251.4
270	1	17243.2
280	1	17245.1
290	1	17247.1
300	1	17228.6
310	1	17219.4
320	1	17246.3
330	1	17257.3
340	1	17231.3
350	1	17254.7
360	1	17237.9
370	1	17241.8
380	1	17249.7
390	1	17255.7
400	1	17248.2
410	1	17239.4
420	1	17216
430	1	17216.7
440	1	17203.8
450	1	17221.7
460	1	17223.3
470	1	17244.2
480	1	17215.8
490	1	17235.9
500	1	17233
510	1	17237.8
520	1	17235.4
530	1	17222.1
540	1	17210.5
550	1	17220.2
560	1	17215
570	1	17225.2
580	1	17224.3
590	1	17210.3
600	1	17212.1
610	1	17221.6
620	1	17240.5
630	1	17242.5
640	1	17235.1
650	1	17247
660	1	17228.5
670	1	17235.4
680	1	17213.4
690	1	17246.6
700	1	17235.7
710	1	17240.1
720	1	17239.9
730	1	17235
740	1	17227.3
750	1	17260.3
760	1	17255.9
770	1	17248.6
780	1	17268.7
790	1	17274.2
800	1	17266.5
810	1	17263.9
820	1	17275.6
830	1	17258.2
840	1	17257.9
850	1	17260.8
860	1	17239.9
870	1	17257
880	1	17239.1
890	1	17257.2
900	1	17255.6
910	1	17262.6
920	1	17264.9
930	1	17247.1
940	1	17219.3
950	1	17231
960	1	17216.1
970	1	17231.8
980	1	17227.6
990	1	17251.3
1000	1	17259.5
