Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
790	9264.562	9684.158	-419.5966	1.14663	-1.35785	0.04386819	1.14663
800	9455.609	9877.286	-421.6772	1.14663	-1.336482	0.04608058	1.14663
810	9367.251	9792.454	-425.2033	1.14663	-1.360492	0.04360212	1.14663
820	9109.515	9531.003	-421.4883	1.14663	-1.273277	0.05329943	1.14663
830	9164.27	9584.84	-420.5705	1.14663	-1.285449	0.05182634	1.14663
840	9287.27	9708.608	-421.3382	1.14663	-1.312917	0.04865004	1.14663
850	9214.509	9632.934	-418.4254	1.14663	-1.298706	0.0502683	1.14663
860	9359.215	9781.035	-421.8199	1.14663	-1.341937	0.04550542	1.14663
870	9340.676	9762.16	-421.4839	1.14663	-1.30625	0.04940263	1.14663
880	9416.704	9833.763	-417.0592	1.14663	-1.318969	0.04797679	1.14663
890	9174.586	9597.81	-423.2231	1.14663	-1.318112	0.04807158	1.14663
900	9035.885	9457.311	-421.4265	1.14663	-1.284676	0.05191867	1.14663
910	9027.339	9448.827	-421.4879	1.14663	-1.345781	0.04510443	1.14663
920	9152.364	9570.906	-418.542	1.14663	-1.288857	0.05142128	1.14663
930	8984.603	9400.797	-416.1946	1.14663	-1.279986	0.05248246	1.14663
940	9035.859	9451.995	-416.1352	1.14663	-1.223491	0.0597735	1.14663
950	9030.184	9445.982	-415.7985	1.14663	-1.291667	0.05108967	1.14663
960	9058.16	9474.865	-416.7054	1.14663	-1.276305	0.0529291	1.14663
970	9032.928	9445.62	-412.692	1.14663	-1.27766	0.05276432	1.14663
980	9081.235	9492.621	-411.3858	1.14663	-1.237059	0.05793498	1.14663
990	9139.838	9550.78	-410.942	1.14663	-1.267686	0.05399012	1.14663
1000	9284.91	9700.423	-415.5134	1.14663	-1.278914	0.0526122	1.14663
