Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	6692.156	7109.004	-416.8477	1.14663	-1.079352	0.08330058	1.14663
10	6933.013	7348.106	-415.0926	1.14663	-1.076445	0.08386003	1.14663
20	6160.256	6580.908	-420.6518	1.14663	-1.10845	0.07790226	1.14663
30	5547.363	5964.7	-417.3373	1.14663	-0.8661914	0.1360845	1.14663
40	3532.965	3947.485	-414.5208	1.14663	-0.7019958	0.1986114	1.14663
50	2986.658	3399.164	-412.5055	1.14663	-1.163715	0.06859389	1.14663
60	5661.688	6076.971	-415.2832	1.14663	-1.001602	0.09963184	1.14663
70	4112.659	4528.957	-416.2981	1.14663	-0.7341307	0.184446	1.14663
80	5897.273	6311.623	-414.3501	1.14663	-0.9385792	0.1151916	1.14663
90	6048.585	6462.868	-414.2827	1.14663	-1.099165	0.07958571	1.14663
100	6270.833	6681.963	-411.1299	1.14663	-1.098194	0.07976389	1.14663
110	5405.247	5814.226	-408.9787	1.14663	-0.8457377	0.1426469	1.14663
120	5626.608	6038.787	-412.1786	1.14663	-0.8254287	0.1494759	1.14663
130	5738.896	6148.816	-409.92	1.14663	-0.8110506	0.1545074	1.14663
140	6227.696	6637.703	-410.0069	1.14663	-1.087374	0.0817761	1.14663
150	5851.37	6263.209	-411.8388	1.14663	-0.8742815	0.133573	1.14663
160	7025.591	7439.043	-413.4518	1.14663	-1.091275	0.08104482	1.14663
170	6537.436	6948.863	-411.4268	1.14663	-1.06544	0.08601228	1.14663
180	7181.898	7591.869	-409.9703	1.14663	-1.129148	0.07427656	1.14663
190	6622.21	7032.228	-410.0186	1.14663	-0.9914873	0.1019795	1.14663
200	5017.282	5427.507	-410.2253	1.14663	-0.9876314	0.1028889	1.14663
210	4510.178	4920.411	-410.2328	1.14663	-0.9803239	0.1046348	1.14663
220	4514.677	4926.053	-411.3761	1.14663	-0.6815748	0.2081734	1.14663
230	6175.13	6589.804	-414.6733	1.14663	-0.946387	0.1131392	1.14663
240	6997.794	7413.216	-415.4221	1.14663	-1.063659	0.08636573	1.14663
250	5624.052	6036.013	-411.961	1.14663	-0.8473206	0.1421279	1.14663
260	5110.736	5521.539	-410.803	1.14663	-0.8216268	0.1507902	1.14663
