Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	5797.479	6211.979	-414.5008	1.14663	-1.095569	0.08024733	1.14663
10	3829.411	4241.666	-412.2554	1.14663	-0.8539872	0.1399629	1.14663
20	3611.897	4026.39	-414.4921	1.14663	-0.6874097	0.2053952	1.14663
30	3687.358	4100.449	-413.0907	1.14663	-0.6095798	0.2457085	1.14663
40	6026.911	6439.239	-412.3281	1.14663	-1.066124	0.08587676	1.14663
50	5944.792	6357.279	-412.4867	1.14663	-0.9970141	0.1006899	1.14663
60	6530.703	6944.847	-414.1445	1.14663	-1.068824	0.08534456	1.14663
70	6047.929	6462.845	-414.9169	1.14663	-0.8835799	0.1307435	1.14663
80	6758.911	7175.953	-417.0427	1.14663	-1.100711	0.0793028	1.14663
90	6408.281	6824.308	-416.0264	1.14663	-1.032026	0.09289107	1.14663
100	4356.683	4772.655	-415.9716	1.14663	-1.246911	0.05663554	1.14663
110	5225.754	5638.815	-413.061	1.14663	-0.906922	0.1239019	1.14663
120	4406.034	4820.675	-414.641	1.14663	-0.8826501	0.1310237	1.14663
130	4985.074	5401.808	-416.7339	1.14663	-0.8243912	0.1498334	1.14663
140	4365.387	4783.74	-418.3533	1.14663	-0.7334778	0.1847235	1.14663
150	3564.615	3982.013	-417.3978	1.14663	-0.6436133	0.2271887	1.14663
160	4663.174	5075.158	-411.9844	1.14663	-1.229123	0.05900337	1.14663
170	5781.474	6198.156	-416.6819	1.14663	-1.107225	0.0781223	1.14663
180	5321.33	5740.303	-418.9725	1.14663	-0.8004372	0.1583298	1.14663
190	5204.497	5624.433	-419.9362	1.14663	-0.7924836	0.1612562	1.14663
200	5677.531	6096.232	-418.7011	1.14663	-1.176746	0.0665662	1.14663
210	5850.613	6265.123	-414.5103	1.14663	-1.04341	0.09048773	1.14663
220	6021.186	6432.224	-411.0381	1.14663	-0.9841492	0.1037172	1.14663
230	4102.738	4511.522	-408.7841	1.14663	-0.8734339	0.1338339	1.14663
240	4278.731	4687.251	-408.5199	1.14663	-0.6788026	0.2095065	1.14663
250	4834.075	5243.979	-409.9043	1.14663	-1.078037	0.08355327	1.14663
260	4036.332	4444.934	-408.6026	1.14663	-0.6361536	0.2311247	1.14663
270	3554.294	3965.008	-410.7145	1.14663	-0.5664539	0.2713602	1.14663
280	5966.823	6379.86	-413.0374	1.14663	-0.9494343	0.1123481	1.14663
290	4777.182	5187.79	-410.6073	1.14663	-0.8243743	0.1498393	1.14663
300	4709.862	5126.026	-416.1643	1.14663	-0.7546462	0.1759356	1.14663
310	4338.99	4753.665	-414.6748	1.14663	-0.6967335	0.2010326	1.14663
320	4770.937	5180.207	-409.2699	1.14663	-0.7192409	0.1908794	1.14663
330	4154.052	4570.068	-416.0157	1.14663	-0.6724772	0.2125802	1.14663
340	5266.377	5681.905	-415.528	1.14663	-0.9744403	0.106062	1.14663
350	4996.1	5410.568	-414.4681	1.14663	-0.7903881	0.1620361	1.14663
360	4752.235	5168.485	-416.2496	1.14663	-0.7747045	0.1679947	1.14663
370	3885.922	4302.576	-416.6536	1.14663	-1.142526	0.0720234	1.14663
380	5827.824	6239.443	-411.6191	1.14663	-0.8804562	0.1316873	1.14663
390	5393.972	5805.069	-411.097	1.14663	-0.9326263	0.1167814	1.14663
400	1930.087	2342.725	-412.6376	1.14663	-0.4323559	0.3695252	1.14663
410	5883.963	6294.895	-410.9329	1.14663	-0.8372493	0.1454624	1.14663
420	5152.752	5566.435	-413.6832	1.14663	-0.7942745	0.1605926	1.14663
430	6161.661	6576.333	-414.6718	1.14663	-0.9448448	0.1135416	1.14663
440	5972.38	6388.088	-415.7087	1.14663	-1.195994	0.0636804	1.14663
450	6383.507	6794.112	-410.6046	1.14663	-0.995932	0.1009411	1.14663
460	4830.833	5239.926	-409.0933	1.14663	-0.7250296	0.1883521	1.14663
470	5335.11	5741.527	-406.4171	1.14663	-0.9942809	0.1013256	1.14663
480	3355.93	3765.545	-409.6156	1.14663	-0.7205762	0.1902934	1.14663
490	6311.145	6721.825	-410.6795	1.14663	-0.9517635	0.1117471	1.14663
500	5108.013	5513.714	-405.7014	1.14663	-0.7111369	0.1944747	1.14663
510	5252.255	5661.39	-409.1351	1.14663	-0.9204878	0.1200915	1.14663
520	4270	4678.981	-408.9811	1.14663	-0.6956048	0.2015558	1.14663
530	5567.625	5978.423	-410.7986	1.14663	-0.8471431	0.142186	1.14663
540	4847.466	5260.47	-413.0046	1.14663	-1.044321	0.09029825	1.14663
550	4529.865	4940.918	-411.0531	1.14663	-1.07229	0.08466611	1.14663
560	1001.307	1414.862	-413.5549	1.14663	-0.3482416	0.4484958	1.14663
570	4041.803	4455.982	-414.1785	1.14663	-0.6582446	0.2196622	1.14663
580	4118.806	4528.689	-409.8831	1.14663	-0.9359553	0.1158897	1.14663
590	5217.571	5628.251	-410.6795	1.14663	-0.9072647	0.1238042	1.14663
600	3977.584	4389.136	-411.5522	1.14663	-0.7244899	0.1885863	1.14663
610	5253.597	5669.341	-415.7437	1.14663	-0.9524458	0.1115717	1.14663
620	5196.697	5609.56	-412.8629	1.14663	-1.022432	0.09496587	1.14663
630	4018.398	4433.112	-414.714	1.14663	-0.7235813	0.1889813	1.14663
640	3467.856	3883.089	-415.2325	1.14663	-0.6923832	0.2030564	1.14663
650	4490.285	4909.172	-418.8874	1.14663	-0.7088375	0.1955071	1.14663
660	6139.956	6555.012	-415.0566	1.14663	-1.003371	0.09922679	1.14663
670	5956.665	6372.66	-415.9952	1.14663	-0.9678457	0.1076848	1.14663
680	5749.661	6169.281	-419.6199	1.14663	-0.8905119	0.1286732	1.14663
690	6689.861	7107.684	-417.8232	1.14663	-1.136876	0.07296658	1.14663
700	5785.426	6201.613	-416.187	1.14663	-1.091176	0.08106317	1.14663
710	5737.331	6152.9	-415.5685	1.14663	-1.167694	0.06796819	1.14663
720	2255.999	2668.351	-412.3514	1.14663	-1.010229	0.09767219	1.14663
730	4794.054	5208.302	-414.2481	1.14663	-0.7623271	0.1728514	1.14663
740	4928.348	5339.959	-411.6109	1.14663	-1.038746	0.09146479	1.14663
750	2291.086	2702.85	-411.7638	1.14663	-0.4602506	0.3465368	1.14663
760	2535.676	2949.799	-414.1232	1.14663	-0.5101675	0.3089104	1.14663
770	6055.562	6470.263	-414.7014	1.14663	-0.9889783	0.1025703	1.14663
780	6366.055	6778.96	-412.9053	1.14663	-0.9121597	0.1224166	1.14663
790	3164.487	3579.519	-415.0324	1.14663	-0.5642171	0.2727614	1.14663
800	5942.12	6351.5	-409.3796	1.14663	-0.8573178	0.1388936	1.14663
810	3816.719	4226.6	-409.8813	1.14663	-0.6984137	0.2002563	1.14663
820	4087.95	4500.302	-412.3523	1.14663	-0.981285	0.1044035	1.14663
830	2807.561	3222.488	-414.9271	1.14663	-0.524856	0.2986373	1.14663
840	5834.819	6246.078	-411.259	1.14663	-0.9665334	0.1080107	1.14663
850	5261.305	5676.77	-415.4658	1.14663	-0.8167101	0.1525071	1.14663
860	6674.673	7086.304	-411.631	1.14663	-1.181042	0.06591105	1.14663
870	4466.47	4872.106	-405.6368	1.14663	-0.6568595	0.2203639	1.14663
880	4795.868	5207.728	-411.8603	1.14663	-0.7095117	0.1952038	1.14663
890	3695.405	4105.285	-409.8803	1.14663	-0.5819721	0.2618351	1.14663
900	6385.618	6796.706	-411.0876	1.14663	-0.956292	0.110588	1.14663
910	5881.283	6293.03	-411.7465	1.14663	-1.053784	0.08835198	1.14663
920	4912.131	5319.138	-407.0069	1.14663	-0.8740707	0.1336378	1.14663
930	5101.14	5512.749	-411.6086	1.14663	-0.8367203	0.1456397	1.14663
940	5354.039	5767.619	-413.5806	1.14663	-0.7907619	0.1618967	1.14663
950	6093.978	6506.664	-412.6857	1.14663	-0.9953845	0.1010684	1.14663
960	6976.644	7390.004	-413.3599	1.14663	-1.110634	0.07751151	1.14663
970	7173.719	7584.558	-410.839	1.14663	-1.036755	0.09188518	1.14663
980	5063.627	5478.601	-414.9735	1.14663	-1.005112	0.09882981	1.14663
990	5237.176	5653.939	-416.7637	1.14663	-0.7850729	0.1640314	1.14663
1000	5047.983	5463.929	-415.9462	1.14663	-0.8305524	0.1477228	1.14663
