Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
650	13090.93	13469.78	-378.846	1.14663	-1.406564	0.03921358	1.14663
660	13099.78	13478.22	-378.4407	1.14663	-1.404919	0.03936234	1.14663
670	13071.6	13449.83	-378.2397	1.14663	-1.389469	0.04078789	1.14663
680	13030.84	13410.07	-379.228	1.14663	-1.400342	0.03977939	1.14663
690	13060.68	13439.76	-379.0794	1.14663	-1.40798	0.0390859	1.14663
700	13080.86	13460.98	-380.1256	1.14663	-1.412755	0.03865849	1.14663
710	13073.67	13453.68	-380.007	1.14663	-1.419861	0.03803111	1.14663
720	13095.8	13475.19	-379.3882	1.14663	-1.41099	0.03881591	1.14663
730	13071.46	13451	-379.5361	1.14663	-1.419765	0.03803952	1.14663
740	13087.69	13466.52	-378.8293	1.14663	-1.416617	0.03831626	1.14663
750	13100.54	13478.39	-377.8457	1.14663	-1.402505	0.03958178	1.14663
760	13089.05	13467.1	-378.0561	1.14663	-1.394292	0.04033736	1.14663
770	13039.95	13419.25	-379.2984	1.14663	-1.406462	0.03922274	1.14663
780	13066.38	13446.17	-379.7825	1.14663	-1.414746	0.03848167	1.14663
790	13045.9	13425.27	-379.371	1.14663	-1.408198	0.03906631	1.14663
800	13016.33	13398.35	-382.0173	1.14663	-1.427252	0.03738937	1.14663
810	12981.1	13363.24	-382.1397	1.14663	-1.413836	0.03856243	1.14663
820	12975.31	13357.6	-382.287	1.14663	-1.439138	0.03637993	1.14663
830	12946.18	13329.82	-383.6408	1.14663	-1.433245	0.03687693	1.14663
840	12967.81	13351.84	-384.0276	1.14663	-1.436294	0.03661896	1.14663
850	12943.31	13326.61	-383.292	1.14663	-1.428468	0.03728483	1.14663
860	12953.06	13336.26	-383.2064	1.14663	-1.411052	0.03881042	1.14663
870	12974.93	13358.22	-383.2943	1.14663	-1.437051	0.03655515	1.14663
880	12972.36	13355.18	-382.8179	1.14663	-1.420644	0.03796264	1.14663
890	13004.92	13388.32	-383.3983	1.14663	-1.438748	0.03641259	1.14663
900	12986.62	13369.53	-382.9143	1.14663	-1.434983	0.03672963	1.14663
910	12971.22	13354.85	-383.6261	1.14663	-1.43054	0.03710732	1.14663
920	13015.81	13398.27	-382.4555	1.14663	-1.42857	0.03727606	1.14663
930	13013.89	13395.76	-381.8706	1.14663	-1.402798	0.03955502	1.14663
940	12998.4	13379.78	-381.3828	1.14663	-1.412189	0.03870894	1.14663
950	12998.72	13379.84	-381.1273	1.14663	-1.416252	0.03834849	1.14663
960	12989.4	13371.33	-381.9303	1.14663	-1.428432	0.03728794	1.14663
970	13020.06	13402.41	-382.3526	1.14663	-1.441782	0.03615917	1.14663
980	13027.32	13410.45	-383.1268	1.14663	-1.429061	0.03723393	1.14663
990	13017.8	13400.44	-382.6378	1.14663	-1.420761	0.03795237	1.14663
1000	13020.21	13401.63	-381.4201	1.14663	-1.419786	0.03803765	1.14663
