Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	12844.11	13228.62	-384.506	1.14663	-1.419208	0.03808831	1.14663
10	12837.12	13220.74	-383.6141	1.14663	-1.409572	0.03894286	1.14663
20	12819.73	13205.57	-385.8376	1.14663	-1.437214	0.03654148	1.14663
30	12826.89	13212.34	-385.4468	1.14663	-1.425937	0.03750272	1.14663
40	12807.32	13193.17	-385.8557	1.14663	-1.449897	0.03548973	1.14663
50	12798.22	13185.91	-387.6856	1.14663	-1.459759	0.03469296	1.14663
60	12807.32	13194.29	-386.9688	1.14663	-1.453647	0.03518459	1.14663
70	12801.9	13189.65	-387.7479	1.14663	-1.449412	0.03552941	1.14663
80	12813.12	13199.88	-386.7654	1.14663	-1.450694	0.03542467	1.14663
90	12810.33	13197.96	-387.6328	1.14663	-1.455783	0.03501198	1.14663
100	12803.05	13190.95	-387.8964	1.14663	-1.46009	0.03466653	1.14663
110	12830.06	13217.37	-387.3033	1.14663	-1.451969	0.03532087	1.14663
120	12834.84	13221.16	-386.3197	1.14663	-1.460449	0.03463788	1.14663
130	12853.23	13238.23	-384.9984	1.14663	-1.443875	0.03598527	1.14663
140	12876.93	13261.33	-384.3961	1.14663	-1.425251	0.03756201	1.14663
150	12880.92	13265.5	-384.5761	1.14663	-1.449567	0.03551674	1.14663
160	12880.43	13264.75	-384.3217	1.14663	-1.426481	0.03745576	1.14663
170	12877.61	13263.11	-385.4998	1.14663	-1.434038	0.03680964	1.14663
180	12912.55	13297.26	-384.7101	1.14663	-1.438996	0.03639187	1.14663
190	12896.48	13279.8	-383.3285	1.14663	-1.43201	0.03698198	1.14663
200	12886.69	13269.47	-382.7835	1.14663	-1.413399	0.03860119	1.14663
210	12927.89	13310	-382.1137	1.14663	-1.426353	0.03746679	1.14663
220	12900.23	13284.5	-384.2734	1.14663	-1.433492	0.036856	1.14663
230	12910.77	13293.69	-382.9181	1.14663	-1.41679	0.03830098	1.14663
240	12933.39	13316.09	-382.7047	1.14663	-1.421484	0.03788921	1.14663
250	12894.51	13278	-383.4859	1.14663	-1.406759	0.03919596	1.14663
260	12915.38	13298.7	-383.3256	1.14663	-1.425678	0.03752515	1.14663
270	12929.19	13312.4	-383.2106	1.14663	-1.410388	0.03886973	1.14663
280	12931.48	13314.17	-382.6963	1.14663	-1.415735	0.03839415	1.14663
290	12924.81	13308.27	-383.464	1.14663	-1.435061	0.03672308	1.14663
300	12935.09	13318.28	-383.1956	1.14663	-1.431252	0.03704658	1.14663
310	12923.16	13306.92	-383.7603	1.14663	-1.418405	0.03815885	1.14663
320	12969.83	13352.44	-382.6145	1.14663	-1.431268	0.03704523	1.14663
330	12910.93	13294.93	-383.9951	1.14663	-1.427094	0.03740294	1.14663
340	12868.65	13253.65	-385.003	1.14663	-1.439299	0.03636643	1.14663
350	12913.93	13299.1	-385.1659	1.14663	-1.43393	0.03681886	1.14663
360	12887.18	13272.08	-384.8998	1.14663	-1.452984	0.03523838	1.14663
370	12930.71	13314.73	-384.0184	1.14663	-1.443215	0.03604	1.14663
380	12936.17	13319.69	-383.5288	1.14663	-1.426495	0.03745462	1.14663
390	12895.38	13279.71	-384.3384	1.14663	-1.43757	0.03651151	1.14663
400	12944.28	13327.99	-383.709	1.14663	-1.43554	0.03668263	1.14663
410	12992.54	13375.5	-382.9576	1.14663	-1.419976	0.03802103	1.14663
420	12957.4	13339.57	-382.1684	1.14663	-1.424156	0.03765688	1.14663
430	12942.59	13324.12	-381.5243	1.14663	-1.428473	0.03728442	1.14663
440	12922.56	13303.65	-381.0922	1.14663	-1.404857	0.03936794	1.14663
450	12897.48	13278.72	-381.2361	1.14663	-1.407715	0.03910975	1.14663
460	12910.33	13292.25	-381.9228	1.14663	-1.408844	0.03900822	1.14663
470	12886.86	13269.1	-382.2373	1.14663	-1.417219	0.0382632	1.14663
480	12911.82	13293.9	-382.0804	1.14663	-1.421117	0.03792132	1.14663
490	12866.71	13249.55	-382.8369	1.14663	-1.415792	0.03838909	1.14663
500	12869.33	13252.62	-383.2939	1.14663	-1.430193	0.03713703	1.14663
510	12886.16	13270.03	-383.866	1.14663	-1.42174	0.03786693	1.14663
520	12903.34	13286.96	-383.6186	1.14663	-1.418917	0.03811383	1.14663
530	12907	13290.95	-383.9478	1.14663	-1.433524	0.03685323	1.14663
540	12879.75	13264.43	-384.6781	1.14663	-1.434838	0.03674191	1.14663
550	12884.99	13269.01	-384.0188	1.14663	-1.436604	0.03659284	1.14663
560	12833.95	13218.39	-384.4401	1.14663	-1.423318	0.03772961	1.14663
570	12809.28	13194.25	-384.9661	1.14663	-1.446435	0.03577381	1.14663
580	12828.25	13215.04	-386.793	1.14663	-1.44744	0.03569113	1.14663
590	12796.27	13182.49	-386.2266	1.14663	-1.449978	0.03548313	1.14663
600	12806.11	13192.13	-386.0121	1.14663	-1.449875	0.03549158	1.14663
610	12827.54	13213.33	-385.7925	1.14663	-1.445958	0.03581309	1.14663
620	12835.26	13220.08	-384.8214	1.14663	-1.439965	0.03631073	1.14663
630	12861.39	13244.95	-383.5645	1.14663	-1.425458	0.03754413	1.14663
640	12867.52	13251.12	-383.6026	1.14663	-1.427316	0.03738384	1.14663
650	12883.08	13265.27	-382.188	1.14663	-1.412102	0.03871668	1.14663
660	12883.08	13265.93	-382.8551	1.14663	-1.425332	0.037555	1.14663
670	12878.61	13262.16	-383.5532	1.14663	-1.438983	0.03639289	1.14663
680	12855.26	13238.69	-383.4347	1.14663	-1.432825	0.03691264	1.14663
690	12897.31	13279.58	-382.2705	1.14663	-1.424866	0.03759533	1.14663
700	12863.46	13246.18	-382.7195	1.14663	-1.414697	0.03848605	1.14663
710	12878.98	13262.07	-383.0947	1.14663	-1.438777	0.03641018	1.14663
720	12920.47	13302.61	-382.1401	1.14663	-1.424234	0.03765012	1.14663
730	12948.4	13330.59	-382.1828	1.14663	-1.427066	0.03740534	1.14663
740	12925.61	13307.6	-381.9892	1.14663	-1.422125	0.03783338	1.14663
750	12855.4	13239.15	-383.7499	1.14663	-1.424596	0.03761876	1.14663
760	12857.45	13241.19	-383.7385	1.14663	-1.430582	0.03710378	1.14663
770	12854.48	13238.11	-383.6287	1.14663	-1.427632	0.03735669	1.14663
780	12888.84	13273.09	-384.254	1.14663	-1.445576	0.03584461	1.14663
790	12927.36	13311.42	-384.0593	1.14663	-1.454434	0.03512091	1.14663
800	12911.7	13296.44	-384.7353	1.14663	-1.451753	0.03533843	1.14663
810	12925.11	13310.08	-384.9675	1.14663	-1.443252	0.03603694	1.14663
820	12922.4	13305.34	-382.9427	1.14663	-1.430339	0.03712454	1.14663
830	12947.05	13330.71	-383.6578	1.14663	-1.441758	0.03616117	1.14663
840	12952.57	13336.29	-383.7224	1.14663	-1.418776	0.03812628	1.14663
850	12956.36	13339.51	-383.1468	1.14663	-1.425953	0.03750138	1.14663
860	12966.52	13350.51	-383.9887	1.14663	-1.433109	0.03688851	1.14663
870	12934.51	13319.01	-384.4987	1.14663	-1.451857	0.03532992	1.14663
880	12939.7	13324	-384.2989	1.14663	-1.448259	0.03562383	1.14663
890	12923.42	13309.56	-386.1398	1.14663	-1.449479	0.03552393	1.14663
900	12915.45	13301.5	-386.0431	1.14663	-1.442977	0.03605976	1.14663
910	12909.33	13296.18	-386.8541	1.14663	-1.461325	0.03456808	1.14663
920	12914.06	13299.56	-385.498	1.14663	-1.432368	0.03695148	1.14663
930	12917.34	13303.03	-385.698	1.14663	-1.447079	0.03572078	1.14663
940	12885.13	13271.26	-386.1267	1.14663	-1.468931	0.03396794	1.14663
950	12921.94	13306.69	-384.7466	1.14663	-1.448305	0.0356201	1.14663
960	12919.08	13304.89	-385.8147	1.14663	-1.441999	0.03614104	1.14663
970	12933.88	13319.1	-385.2181	1.14663	-1.460846	0.03460625	1.14663
980	12914.07	13300.58	-386.5057	1.14663	-1.451348	0.03537135	1.14663
990	12915.32	13300.59	-385.2665	1.14663	-1.436654	0.03658861	1.14663
1000	12938.97	13323.24	-384.2735	1.14663	-1.421418	0.03789501	1.14663
