Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
290	5592.594	6010.7	-418.1065	1.14663	-1.181316	0.06586942	1.14663
300	5547.625	5962.981	-415.3563	1.14663	-0.8302064	0.1478405	1.14663
310	3911.552	4327.964	-416.412	1.14663	-0.8313656	0.1474465	1.14663
320	4703.342	5118.371	-415.0296	1.14663	-0.8619086	0.1374331	1.14663
330	4902.918	5317.917	-414.9992	1.14663	-0.9303035	0.1174077	1.14663
340	5048.963	5464.858	-415.8948	1.14663	-0.924429	0.1190066	1.14663
350	5811.094	6225.147	-414.0526	1.14663	-0.9603471	0.1095602	1.14663
360	6381.006	6794.848	-413.8422	1.14663	-1.032811	0.09272336	1.14663
370	6273.536	6688.959	-415.4232	1.14663	-0.9563044	0.1105848	1.14663
380	5490.012	5905.745	-415.7329	1.14663	-1.157039	0.06965635	1.14663
390	5051.482	5462.98	-411.4982	1.14663	-0.9794313	0.1048501	1.14663
400	5383.583	5788.983	-405.4008	1.14663	-0.9724979	0.1065374	1.14663
410	4849.401	5255.632	-406.231	1.14663	-0.9427096	0.1141013	1.14663
420	5331.81	5739.135	-407.3243	1.14663	-0.8255008	0.1494511	1.14663
430	3682.707	4095.891	-413.1839	1.14663	-0.8103498	0.154757	1.14663
440	6113.783	6530.506	-416.7233	1.14663	-0.8969728	0.1267731	1.14663
450	5848.891	6261.682	-412.7904	1.14663	-0.836248	0.1457981	1.14663
460	4837.615	5247.098	-409.4824	1.14663	-0.7681758	0.1705392	1.14663
470	5659.662	6068.589	-408.9269	1.14663	-0.9720521	0.1066468	1.14663
480	5119.86	5531.146	-411.2863	1.14663	-0.8028761	0.1574432	1.14663
490	4243.184	4652.694	-409.5102	1.14663	-0.9444981	0.1136323	1.14663
500	4509.882	4921.666	-411.7838	1.14663	-0.8495649	0.1413953	1.14663
510	5131.457	5544.213	-412.7568	1.14663	-0.7522756	0.1768986	1.14663
520	6267.871	6680.974	-413.103	1.14663	-0.9205892	0.1200634	1.14663
530	5105.86	5515.392	-409.5312	1.14663	-0.969677	0.1072316	1.14663
540	4822.786	5232.893	-410.1067	1.14663	-0.7307673	0.18588	1.14663
550	7194.256	7609.166	-414.9098	1.14663	-1.086955	0.0818549	1.14663
560	4208.469	4621.89	-413.4206	1.14663	-1.063429	0.08641136	1.14663
570	6608.818	7022.4	-413.5817	1.14663	-1.054001	0.08830778	1.14663
580	5230.367	5644.665	-414.2985	1.14663	-0.8447442	0.1429736	1.14663
590	4705.755	5117.761	-412.0051	1.14663	-0.7720711	0.1690164	1.14663
600	6560.411	6973.296	-412.8848	1.14663	-0.9828975	0.1040166	1.14663
610	6219.14	6628.44	-409.3003	1.14663	-0.9887422	0.1026261	1.14663
620	6580.477	6988.245	-407.7678	1.14663	-0.9875284	0.1029133	1.14663
630	6776.706	7186.914	-410.2082	1.14663	-1.003862	0.09911471	1.14663
640	4616.434	5028.363	-411.9285	1.14663	-0.777739	0.1668249	1.14663
650	6064.566	6477.708	-413.1423	1.14663	-1.032536	0.09278215	1.14663
660	5911.945	6327.027	-415.0811	1.14663	-1.110341	0.07756386	1.14663
670	5666.858	6081.122	-414.2635	1.14663	-0.9521276	0.1116535	1.14663
680	5976.52	6390.445	-413.9244	1.14663	-0.925133	0.1188138	1.14663
690	6453.084	6872.261	-419.1775	1.14663	-1.141787	0.07214617	1.14663
700	6087.155	6506.861	-419.7055	1.14663	-0.9266418	0.1184018	1.14663
710	6275.825	6692.431	-416.6057	1.14663	-1.019764	0.09555112	1.14663
720	5154.156	5570.434	-416.2777	1.14663	-0.8404328	0.1444	1.14663
730	5791.419	6201.524	-410.1053	1.14663	-0.9143323	0.1218057	1.14663
740	5168.775	5582.446	-413.671	1.14663	-1.016625	0.09624437	1.14663
750	1473.675	1888.814	-415.1392	1.14663	-0.397745	0.4001796	1.14663
760	5762.905	6178.631	-415.7258	1.14663	-0.9768144	0.1054838	1.14663
770	4833.792	5246.745	-412.9526	1.14663	-0.7264588	0.1877332	1.14663
780	6250.14	6661.429	-411.2884	1.14663	-1.021373	0.09519784	1.14663
790	2167.661	2572.023	-404.3623	1.14663	-0.4206877	0.3795878	1.14663
800	5430.975	5837.442	-406.4671	1.14663	-0.9292114	0.1177033	1.14663
810	4653.269	5067.003	-413.734	1.14663	-0.7591284	0.1741292	1.14663
820	6399.038	6809.644	-410.606	1.14663	-1.106241	0.07829952	1.14663
830	5606.002	6019.363	-413.3612	1.14663	-1.000874	0.09979904	1.14663
840	5485.633	5900.098	-414.4658	1.14663	-0.8604344	0.1379004	1.14663
850	4746.812	5158.838	-412.0261	1.14663	-0.7336063	0.1846689	1.14663
860	4603.47	5018.017	-414.5465	1.14663	-0.7159669	0.1923238	1.14663
870	4632.885	5046.201	-413.3153	1.14663	-1.146541	0.07136071	1.14663
880	4566.874	4979.394	-412.5203	1.14663	-0.7645005	0.1719885	1.14663
890	5466.032	5879.933	-413.9014	1.14663	-0.8317857	0.1473039	1.14663
900	5194.04	5609.279	-415.2389	1.14663	-0.8136721	0.1535776	1.14663
910	5846.23	6260.762	-414.5316	1.14663	-0.8945157	0.1274924	1.14663
920	5468.419	5887.635	-419.2152	1.14663	-0.8738103	0.1337179	1.14663
930	6075.872	6490.397	-414.5257	1.14663	-1.04283	0.09060882	1.14663
940	4225.322	4640.678	-415.3561	1.14663	-0.7560704	0.1753596	1.14663
950	6120.005	6538.434	-418.429	1.14663	-1.072744	0.08457777	1.14663
960	4494.583	4907.5	-412.917	1.14663	-0.7182343	0.1913223	1.14663
970	5965.132	6379.288	-414.1556	1.14663	-0.8961974	0.1269997	1.14663
980	4033.563	4446.166	-412.6027	1.14663	-0.6417652	0.2281575	1.14663
990	4678.693	5091.258	-412.5646	1.14663	-0.7212115	0.1900153	1.14663
1000	5853.697	6269.122	-415.4248	1.14663	-0.9163317	0.1212462	1.14663
