state	power	likelihood
260	0.37074	13468.6
270	0.37074	13474.1
280	0.37074	13460.4
290	0.37074	13475.2
300	0.37074	13461.3
310	0.37074	13470.6
320	0.37074	13474.3
330	0.37074	13478.6
340	0.37074	13461.1
350	0.37074	13457.5
360	0.37074	13475.3
370	0.37074	13479.9
380	0.37074	13502.3
390	0.37074	13479.4
400	0.37074	13497.3
410	0.37074	13513.9
420	0.37074	13479.2
430	0.37074	13497.4
440	0.37074	13541
450	0.37074	13522.2
460	0.37074	13520.5
470	0.37074	13496
480	0.37074	13515.5
490	0.37074	13513.7
500	0.37074	13503.6
510	0.37074	13504.2
520	0.37074	13497.5
530	0.37074	13492.1
540	0.37074	13494.8
550	0.37074	13500.8
560	0.37074	13474.1
570	0.37074	13463.9
580	0.37074	13484.5
590	0.37074	13471.1
600	0.37074	13487.6
610	0.37074	13479.1
620	0.37074	13469.1
630	0.37074	13462
640	0.37074	13465.7
650	0.37074	13469.8
660	0.37074	13478.2
670	0.37074	13449.8
680	0.37074	13410.1
690	0.37074	13439.8
700	0.37074	13461
710	0.37074	13453.7
720	0.37074	13475.2
730	0.37074	13451
740	0.37074	13466.5
750	0.37074	13478.4
760	0.37074	13467.1
770	0.37074	13419.3
780	0.37074	13446.2
790	0.37074	13425.3
800	0.37074	13398.4
810	0.37074	13363.2
820	0.37074	13357.6
830	0.37074	13329.8
840	0.37074	13351.8
850	0.37074	13326.6
860	0.37074	13336.3
870	0.37074	13358.2
880	0.37074	13355.2
890	0.37074	13388.3
900	0.37074	13369.5
910	0.37074	13354.8
920	0.37074	13398.3
930	0.37074	13395.8
940	0.37074	13379.8
950	0.37074	13379.8
960	0.37074	13371.3
970	0.37074	13402.4
980	0.37074	13410.4
990	0.37074	13400.4
1000	0.37074	13401.6
