Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
670	8882.573	9300.613	-418.0399	1.14663	-1.246495	0.05668984	1.14663
680	8908.878	9326.951	-418.0729	1.14663	-1.264338	0.0544079	1.14663
690	8866.86	9291.076	-424.2158	1.14663	-1.271439	0.05352553	1.14663
700	8921.472	9345.941	-424.4693	1.14663	-1.307394	0.04927262	1.14663
710	8678.283	9104.574	-426.291	1.14663	-1.29234	0.05101057	1.14663
720	8720.749	9139.834	-419.0852	1.14663	-1.299	0.0502343	1.14663
730	8992.139	9411.29	-419.1508	1.14663	-1.25402	0.05571599	1.14663
740	8963.135	9385.344	-422.2087	1.14663	-1.312792	0.048664	1.14663
750	8861.399	9284.422	-423.0231	1.14663	-1.289362	0.05136153	1.14663
760	8903.858	9319.377	-415.5187	1.14663	-1.228618	0.05907206	1.14663
770	8978.771	9397.721	-418.95	1.14663	-1.247348	0.05657862	1.14663
780	9248.911	9668.847	-419.9362	1.14663	-1.309824	0.04899776	1.14663
790	9129.255	9548.95	-419.6946	1.14663	-1.28422	0.05197325	1.14663
800	8954.785	9375.275	-420.4901	1.14663	-1.249719	0.05627057	1.14663
810	8954.877	9375.443	-420.5664	1.14663	-1.268403	0.05390097	1.14663
820	8909.166	9328.465	-419.2988	1.14663	-1.250371	0.05618617	1.14663
830	9027.335	9444.479	-417.1446	1.14663	-1.273775	0.05323834	1.14663
840	9158.954	9574.878	-415.924	1.14663	-1.295024	0.05069623	1.14663
850	9030.234	9446.371	-416.1364	1.14663	-1.336581	0.04607013	1.14663
860	9008.972	9423.675	-414.7031	1.14663	-1.234311	0.05830276	1.14663
870	9157.26	9578.386	-421.1259	1.14663	-1.364667	0.04318501	1.14663
880	9214.999	9637.343	-422.3439	1.14663	-1.295891	0.05059511	1.14663
890	9104.941	9525.188	-420.2473	1.14663	-1.332106	0.04654725	1.14663
900	9054.345	9475.28	-420.9352	1.14663	-1.305951	0.04943667	1.14663
910	8956.969	9377.248	-420.2784	1.14663	-1.268256	0.0539193	1.14663
920	8797.864	9215.324	-417.4602	1.14663	-1.223881	0.05971994	1.14663
930	9045.936	9462.912	-416.9765	1.14663	-1.265793	0.05422594	1.14663
940	9168.125	9586.467	-418.3429	1.14663	-1.261404	0.05477669	1.14663
950	9182.062	9602.323	-420.2612	1.14663	-1.273442	0.05327928	1.14663
960	9007.645	9426.616	-418.9719	1.14663	-1.277378	0.05279849	1.14663
970	9107.021	9523.984	-416.9631	1.14663	-1.301457	0.04995089	1.14663
980	9237.939	9655.038	-417.0987	1.14663	-1.307954	0.04920916	1.14663
990	9290.086	9708.309	-418.2229	1.14663	-1.327749	0.04701662	1.14663
1000	9237.47	9658.533	-421.063	1.14663	-1.311268	0.04883512	1.14663
