Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	12466.5	12856.78	-390.2845	1.14663	-1.439344	0.03636271	1.14663
10	12453.65	12843.71	-390.068	1.14663	-1.447211	0.03570997	1.14663
20	12510.03	12899.28	-389.2471	1.14663	-1.4438	0.03599147	1.14663
30	12504.85	12894.05	-389.1938	1.14663	-1.434045	0.03680912	1.14663
40	12465.64	12857.56	-391.9239	1.14663	-1.451362	0.03537025	1.14663
50	12399.96	12791.44	-391.4808	1.14663	-1.430056	0.0371487	1.14663
60	12372.16	12764.51	-392.35	1.14663	-1.458194	0.03481817	1.14663
70	12415.04	12809.1	-394.0517	1.14663	-1.466739	0.03413977	1.14663
80	12372.16	12766.44	-394.2858	1.14663	-1.45774	0.0348546	1.14663
90	12364.58	12758.06	-393.4752	1.14663	-1.481333	0.03301162	1.14663
100	12369.43	12763.5	-394.0648	1.14663	-1.450995	0.03540014	1.14663
110	12360.88	12753.18	-392.2958	1.14663	-1.460685	0.03461903	1.14663
120	12368.53	12759.68	-391.1537	1.14663	-1.45939	0.03472242	1.14663
130	12408.67	12801.58	-392.9133	1.14663	-1.46417	0.03434236	1.14663
140	12402.88	12795.28	-392.3967	1.14663	-1.471661	0.03375505	1.14663
150	12382.15	12775.23	-393.0735	1.14663	-1.461334	0.03456735	1.14663
160	12361.21	12754.82	-393.6113	1.14663	-1.443375	0.03602671	1.14663
170	12476.26	12866.67	-390.4042	1.14663	-1.450104	0.03547285	1.14663
180	12403.52	12797.15	-393.6304	1.14663	-1.4494	0.03553039	1.14663
190	12410.95	12804.11	-393.1593	1.14663	-1.451526	0.03535689	1.14663
200	12398.69	12791.81	-393.1197	1.14663	-1.480651	0.03306354	1.14663
210	12429.51	12821.98	-392.4704	1.14663	-1.466342	0.03417106	1.14663
220	12391.14	12785.37	-394.2227	1.14663	-1.486142	0.03264811	1.14663
230	12359	12753.97	-394.9756	1.14663	-1.475847	0.03343124	1.14663
240	12293.19	12687.36	-394.1697	1.14663	-1.46555	0.03423338	1.14663
250	12299.64	12694.43	-394.7903	1.14663	-1.471664	0.03375487	1.14663
260	12334.35	12729.58	-395.2364	1.14663	-1.484691	0.03275739	1.14663
270	12329.86	12724.5	-394.6349	1.14663	-1.47331	0.03362716	1.14663
280	12365.53	12757.77	-392.2348	1.14663	-1.433504	0.03685497	1.14663
290	12350.83	12743.99	-393.154	1.14663	-1.458615	0.0347844	1.14663
300	12358.8	12750.37	-391.576	1.14663	-1.444574	0.03592743	1.14663
310	12399.2	12792.41	-393.2082	1.14663	-1.466124	0.0341882	1.14663
320	12407.98	12800.91	-392.9306	1.14663	-1.442667	0.03608548	1.14663
330	12422.66	12816.57	-393.9156	1.14663	-1.448553	0.03559972	1.14663
340	12416.4	12810.76	-394.3659	1.14663	-1.449834	0.03549487	1.14663
350	12425.53	12818.47	-392.9442	1.14663	-1.444688	0.03591798	1.14663
360	12345.91	12740.32	-394.4127	1.14663	-1.473493	0.03361296	1.14663
370	12318.93	12714.05	-395.1202	1.14663	-1.464593	0.03430891	1.14663
380	12353.96	12750.31	-396.3504	1.14663	-1.48135	0.03301035	1.14663
390	12356.87	12752.02	-395.1572	1.14663	-1.474413	0.03354181	1.14663
400	12281.7	12677.36	-395.6572	1.14663	-1.467979	0.03404243	1.14663
410	12329.04	12724.05	-395.0139	1.14663	-1.464145	0.03434433	1.14663
420	12362.02	12757.89	-395.8726	1.14663	-1.473765	0.03359193	1.14663
430	12363.22	12759.23	-396.0111	1.14663	-1.468483	0.03400301	1.14663
440	12329.22	12724.7	-395.4729	1.14663	-1.458016	0.03483246	1.14663
450	12356.52	12750.44	-393.9196	1.14663	-1.471606	0.03375936	1.14663
460	12369.1	12762.6	-393.4976	1.14663	-1.457389	0.03488275	1.14663
470	12384.31	12775.92	-391.6088	1.14663	-1.459463	0.03471661	1.14663
480	12299.18	12693.68	-394.4975	1.14663	-1.464225	0.03433801	1.14663
490	12243.88	12642.37	-398.4919	1.14663	-1.478229	0.0332484	1.14663
500	12320.01	12716.28	-396.2726	1.14663	-1.468934	0.03396765	1.14663
510	12406.86	12800.12	-393.2607	1.14663	-1.458762	0.03477263	1.14663
520	12405.12	12795.65	-390.5288	1.14663	-1.446878	0.03573729	1.14663
530	12388.81	12780.19	-391.3728	1.14663	-1.466339	0.03417125	1.14663
540	12351.47	12744.19	-392.7242	1.14663	-1.443655	0.03600351	1.14663
