Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	-4044.573	-3629.533	-415.0405	1.14663	-1.0564	0.08782136	1.14663
10	-4431.378	-4017.276	-414.1019	1.14663	0.142594	1.388654	1.14663
20	-4806.098	-4392.712	-413.3864	1.14663	0.1729282	1.489115	1.14663
30	-4801.883	-4388.698	-413.1851	1.14663	0.1761994	1.500374	1.14663
40	-28845.4	-28434.07	-411.327	1.14663	2.308773	203.5979	1.14663
50	-10759.7	-10349.17	-410.5271	1.14663	0.703763	5.055487	1.14663
60	2749.669	3157.009	-407.3409	1.14663	-0.4736536	0.3360055	1.14663
70	-4831.972	-4421.292	-410.6803	1.14663	0.1879936	1.541678	1.14663
80	-10252.45	-9842.082	-410.3729	1.14663	0.6690063	4.666662	1.14663
90	4003.194	4413.324	-410.1306	1.14663	-1.082561	0.08268735	1.14663
100	-3913.788	-3501.344	-412.4437	1.14663	0.09823969	1.253833	1.14663
110	4421.95	4838.285	-416.3348	1.14663	-0.7057997	0.1968794	1.14663
120	-7971.921	-7560.533	-411.3881	1.14663	0.4583037	2.872789	1.14663
130	-26676.42	-26264.02	-412.4054	1.14663	-1.548691	0.02826893	1.14663
140	58.03312	468.8459	-410.8128	1.14663	-0.8114805	0.1543546	1.14663
150	3573.078	3982.565	-409.4865	1.14663	-0.5887208	0.2577978	1.14663
160	-15072.49	-14659.8	-412.6973	1.14663	1.094999	12.44511	1.14663
170	-9516.84	-9103.293	-413.547	1.14663	0.6046349	4.023786	1.14663
180	1515.374	1931.858	-416.4837	1.14663	-0.4966228	0.3186964	1.14663
190	-13660.57	-13244.51	-416.0626	1.14663	0.9354772	8.619404	1.14663
200	-35624.6	-35209.65	-414.9508	1.14663	-1.433265	0.03687529	1.14663
210	-12854.81	-12443.13	-411.6814	1.14663	0.8843745	7.662571	1.14663
220	-205755.1	-205338.7	-416.3885	1.14663	-1.725672	0.01880737	1.14663
230	767.7276	1185.067	-417.3391	1.14663	-0.5982094	0.2522264	1.14663
240	-23570.26	-23152.3	-417.9587	1.14663	1.79125	61.83719	1.14663
250	3192.701	3607.413	-414.7121	1.14663	-0.5671722	0.2709117	1.14663
260	-17442.6	-17026.91	-415.6866	1.14663	1.26291	18.31934	1.14663
