Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	7727.744	8138.755	-411.0107	1.14663	-1.152215	0.07043436	1.14663
10	7891.062	8302.585	-411.5225	1.14663	-1.151045	0.07062439	1.14663
20	7743.167	8157.203	-414.0363	1.14663	-1.117256	0.07633858	1.14663
30	7154.393	7569.934	-415.5407	1.14663	-1.043574	0.09045362	1.14663
40	6869.547	7285.967	-416.4198	1.14663	-1.152839	0.07033326	1.14663
50	7237.01	7656.922	-419.9123	1.14663	-1.168109	0.06790338	1.14663
60	7347.887	7768.424	-420.5373	1.14663	-1.113646	0.07697576	1.14663
70	7157.737	7578.901	-421.1646	1.14663	-1.110748	0.07749121	1.14663
80	7303.312	7725.05	-421.7381	1.14663	-1.23037	0.05883417	1.14663
90	7610.024	8027.547	-417.5236	1.14663	-1.230481	0.05881917	1.14663
100	7277.576	7693.058	-415.4818	1.14663	-1.197972	0.06339112	1.14663
110	7490.91	7903.954	-413.045	1.14663	-1.13412	0.07343117	1.14663
120	7169.518	7580.563	-411.0449	1.14663	-1.113399	0.0770196	1.14663
130	7099.34	7510.151	-410.8108	1.14663	-1.098574	0.07969406	1.14663
140	6768.065	7182.458	-414.3929	1.14663	-1.088995	0.0814714	1.14663
150	6828.446	7241.268	-412.8219	1.14663	-1.015389	0.09651864	1.14663
160	6935.056	7348.488	-413.4321	1.14663	-1.026311	0.09412149	1.14663
170	7002.284	7414.087	-411.8028	1.14663	-1.024377	0.09454164	1.14663
180	7394.175	7806.916	-412.7411	1.14663	-1.16085	0.06904782	1.14663
190	7107.216	7520.803	-413.5873	1.14663	-1.015919	0.09640079	1.14663
200	7383.008	7801.5	-418.4927	1.14663	-1.132408	0.07372116	1.14663
210	6856.04	7276.741	-420.7006	1.14663	-1.193368	0.06406671	1.14663
220	7635.513	8050.401	-414.8876	1.14663	-1.12718	0.074614	1.14663
230	7152.714	7567.441	-414.7274	1.14663	-1.087669	0.08172046	1.14663
240	7138.809	7553.717	-414.9081	1.14663	-1.059404	0.08721603	1.14663
250	7182.551	7594.567	-412.0169	1.14663	-1.099972	0.07943794	1.14663
260	7315.051	7730.112	-415.0605	1.14663	-1.176156	0.0666567	1.14663
270	7226.44	7637.687	-411.247	1.14663	-1.117377	0.07631721	1.14663
280	7255.599	7666.907	-411.3081	1.14663	-1.145426	0.07154407	1.14663
290	7432.896	7846.107	-413.211	1.14663	-1.094768	0.08039563	1.14663
300	7509.772	7925.294	-415.5212	1.14663	-1.107295	0.07810966	1.14663
310	7340.319	7758.21	-417.8909	1.14663	-1.178246	0.06633674	1.14663
320	7661.216	8077.892	-416.6761	1.14663	-1.159548	0.06925519	1.14663
330	7304.803	7721.172	-416.3697	1.14663	-1.240131	0.05752668	1.14663
340	7305.576	7720.659	-415.083	1.14663	-1.196813	0.06356046	1.14663
350	7590.709	8003.463	-412.7534	1.14663	-1.119582	0.07593087	1.14663
