Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	8570.355	8989.85	-419.4946	1.14663	-1.207716	0.06198465	1.14663
10	8614.969	9037.825	-422.8567	1.14663	-1.263394	0.05452629	1.14663
20	8276.854	8695.407	-418.5537	1.14663	-1.183792	0.065495	1.14663
30	8588.81	9008.047	-419.2371	1.14663	-1.235015	0.05820834	1.14663
40	8547.788	8967.625	-419.8366	1.14663	-1.248097	0.05648115	1.14663
50	8631.984	9052.538	-420.5547	1.14663	-1.244932	0.05689421	1.14663
60	8727.145	9146.499	-419.3539	1.14663	-1.255363	0.05554392	1.14663
70	8656.785	9072.656	-415.8709	1.14663	-1.258488	0.05514574	1.14663
80	8811.929	9229.145	-417.2155	1.14663	-1.288431	0.0514717	1.14663
90	8699.226	9119.179	-419.9531	1.14663	-1.290779	0.05119424	1.14663
100	8604.784	9025.924	-421.14	1.14663	-1.256948	0.05534159	1.14663
110	8755.209	9174.721	-419.5115	1.14663	-1.292163	0.05103129	1.14663
120	8591.693	9011.522	-419.8295	1.14663	-1.27293	0.05334203	1.14663
130	8727.217	9151.884	-424.6664	1.14663	-1.260944	0.05483481	1.14663
140	8722.695	9148.167	-425.4721	1.14663	-1.301115	0.04999022	1.14663
150	8504.275	8926.82	-422.5451	1.14663	-1.238014	0.05780769	1.14663
160	8723.654	9141.641	-417.9867	1.14663	-1.26295	0.0545821	1.14663
170	8356.372	8775.67	-419.2982	1.14663	-1.214853	0.06097432	1.14663
180	8492.431	8909.389	-416.9579	1.14663	-1.266903	0.05408746	1.14663
190	8568.082	8984.132	-416.05	1.14663	-1.237637	0.057858	1.14663
200	8527.891	8943.717	-415.826	1.14663	-1.253179	0.05582401	1.14663
210	8691.652	9109.211	-417.5591	1.14663	-1.271011	0.05357828	1.14663
220	8668.356	9085.451	-417.0949	1.14663	-1.271661	0.05349823	1.14663
230	8670.757	9089.425	-418.6674	1.14663	-1.223053	0.05983383	1.14663
240	8871.618	9288.913	-417.295	1.14663	-1.273828	0.05323193	1.14663
250	8776.093	9196.031	-419.9385	1.14663	-1.253003	0.0558466	1.14663
260	8799.884	9221.335	-421.4515	1.14663	-1.258127	0.05519155	1.14663
270	8668.85	9087.997	-419.1475	1.14663	-1.269068	0.05381851	1.14663
280	8632.408	9052.589	-420.1807	1.14663	-1.229144	0.0590006	1.14663
290	8664.817	9087.647	-422.8301	1.14663	-1.267442	0.05402042	1.14663
300	8388.873	8809.727	-420.8537	1.14663	-1.184951	0.06532047	1.14663
310	8603.049	9022.335	-419.2859	1.14663	-1.208647	0.06185191	1.14663
320	8794.209	9215.151	-420.9416	1.14663	-1.235261	0.05817539	1.14663
330	8826.66	9244.726	-418.0656	1.14663	-1.262855	0.05459401	1.14663
340	8919.643	9337.565	-417.9224	1.14663	-1.256119	0.05544739	1.14663
350	8920.871	9341.948	-421.0766	1.14663	-1.279436	0.05254892	1.14663
360	8916.815	9337.97	-421.1551	1.14663	-1.293429	0.05088275	1.14663
370	8850.289	9269.572	-419.2829	1.14663	-1.244729	0.0569208	1.14663
380	8456.416	8873.811	-417.3944	1.14663	-1.218584	0.06045276	1.14663
390	8510.196	8929.205	-419.009	1.14663	-1.2709	0.05359197	1.14663
400	8601.655	9021.295	-419.6406	1.14663	-1.293019	0.05093083	1.14663
410	8659.255	9077.178	-417.9233	1.14663	-1.252194	0.05595079	1.14663
420	8654.161	9075.996	-421.8354	1.14663	-1.236694	0.05798368	1.14663
430	8751.547	9172.786	-421.2382	1.14663	-1.252179	0.05595272	1.14663
440	8531.862	8954.082	-422.2199	1.14663	-1.2932	0.05090962	1.14663
450	8826.264	9247.921	-421.6566	1.14663	-1.253064	0.05583877	1.14663
460	8686.165	9107.829	-421.664	1.14663	-1.233684	0.05838705	1.14663
470	8582.886	9003.174	-420.288	1.14663	-1.256915	0.05534582	1.14663
480	8675.239	9096.32	-421.0818	1.14663	-1.227051	0.05928563	1.14663
490	8693.5	9113.66	-420.1601	1.14663	-1.27077	0.05360806	1.14663
500	8777.924	9199.375	-421.451	1.14663	-1.256393	0.05541245	1.14663
510	8584.567	9006.674	-422.1075	1.14663	-1.263919	0.05446037	1.14663
520	8528.47	8947.162	-418.6921	1.14663	-1.269585	0.0537545	1.14663
530	8533.364	8956.861	-423.4971	1.14663	-1.251962	0.05598065	1.14663
540	8237.128	8658.543	-421.4151	1.14663	-1.220474	0.06019018	1.14663
550	8315.438	8735.349	-419.911	1.14663	-1.188385	0.06480599	1.14663
560	8485.56	8907.799	-422.2391	1.14663	-1.305818	0.04945183	1.14663
570	8408.215	8830.73	-422.5147	1.14663	-1.216068	0.06080404	1.14663
580	8401.313	8817.419	-416.106	1.14663	-1.238621	0.05772701	1.14663
590	8338.983	8756.708	-417.725	1.14663	-1.246315	0.05671334	1.14663
600	8403.64	8820.817	-417.177	1.14663	-1.198736	0.06327961	1.14663
610	8304.675	8721.972	-417.2967	1.14663	-1.259604	0.05500424	1.14663
620	8315.071	8727.83	-412.7588	1.14663	-1.250207	0.0562073	1.14663
630	8318.547	8730.75	-412.2026	1.14663	-1.239833	0.05756611	1.14663
640	8398.406	8809.652	-411.2462	1.14663	-1.184395	0.06540408	1.14663
650	8352.589	8765.99	-413.4015	1.14663	-1.175118	0.06681631	1.14663
660	8214.051	8626.768	-412.717	1.14663	-1.220018	0.06025343	1.14663
670	8491.163	8903.577	-412.4139	1.14663	-1.215086	0.06094158	1.14663
680	8665.147	9077.665	-412.518	1.14663	-1.252613	0.05589687	1.14663
690	8807.352	9219.256	-411.9043	1.14663	-1.253219	0.05581887	1.14663
700	8914.849	9325.87	-411.021	1.14663	-1.254929	0.05559946	1.14663
710	8449.741	8859.038	-409.2969	1.14663	-1.244778	0.05691443	1.14663
720	8316.179	8722.618	-406.4393	1.14663	-1.178138	0.06635325	1.14663
730	8343.906	8750.967	-407.0608	1.14663	-1.15749	0.06958415	1.14663
740	8442.641	8853.355	-410.7134	1.14663	-1.202162	0.06278236	1.14663
750	8780.051	9191.83	-411.7794	1.14663	-1.25831	0.0551684	1.14663
760	8640.898	9053.392	-412.4942	1.14663	-1.211273	0.06147901	1.14663
770	8610.938	9018.818	-407.8797	1.14663	-1.223376	0.05978938	1.14663
780	8776.467	9184.984	-408.5171	1.14663	-1.209594	0.06171717	1.14663
790	8832.38	9244.697	-412.3175	1.14663	-1.233797	0.05837182	1.14663
800	8778.905	9191.136	-412.2303	1.14663	-1.202978	0.06266449	1.14663
810	8784.715	9196.06	-411.345	1.14663	-1.257552	0.05526467	1.14663
820	8960.769	9375.561	-414.7926	1.14663	-1.292761	0.05096116	1.14663
830	8740.303	9155.948	-415.6451	1.14663	-1.272034	0.05345229	1.14663
840	8775.353	9192.902	-417.5492	1.14663	-1.301132	0.0499882	1.14663
850	8635.792	9054.909	-419.1164	1.14663	-1.267152	0.05405654	1.14663
860	8650.958	9071.348	-420.3903	1.14663	-1.24308	0.05713737	1.14663
870	8621.334	9039.823	-418.4893	1.14663	-1.26147	0.05476836	1.14663
880	8374.425	8791.797	-417.3717	1.14663	-1.252056	0.05596858	1.14663
890	8255.212	8672.605	-417.3936	1.14663	-1.212618	0.06128886	1.14663
900	8329.836	8746.445	-416.6085	1.14663	-1.229407	0.05896476	1.14663
910	8478.661	8894.987	-416.326	1.14663	-1.235464	0.05814812	1.14663
920	8286.19	8703.73	-417.5404	1.14663	-1.232902	0.05849223	1.14663
930	8344.255	8760.48	-416.2249	1.14663	-1.191874	0.06428738	1.14663
940	8109.557	8521.261	-411.7043	1.14663	-1.136942	0.07295556	1.14663
950	8331.086	8742.133	-411.0474	1.14663	-1.194908	0.06383984	1.14663
960	8437.896	8853.196	-415.3	1.14663	-1.1844	0.06540335	1.14663
970	8556.761	8976.341	-419.5793	1.14663	-1.209198	0.06177342	1.14663
980	8475.06	8894.054	-418.994	1.14663	-1.26727	0.05404182	1.14663
990	8360.183	8779.803	-419.6202	1.14663	-1.26276	0.0546059	1.14663
1000	8532.06	8951.897	-419.8373	1.14663	-1.245206	0.05685833	1.14663
