state	power	likelihood
260	0.418212	16681.1
270	0.418212	16643.3
280	0.418212	16620.8
290	0.418212	16638.8
300	0.418212	16679.3
310	0.418212	16673.6
320	0.418212	16667.2
330	0.418212	16649.3
340	0.418212	16648
350	0.418212	16700.1
360	0.418212	16682.1
370	0.418212	16663.5
380	0.418212	16695.8
390	0.418212	16698.4
400	0.418212	16651.3
410	0.418212	16596.5
420	0.418212	16613.5
430	0.418212	16612.8
440	0.418212	16623.7
450	0.418212	16662.5
460	0.418212	16614.9
470	0.418212	16589.5
480	0.418212	16649.3
490	0.418212	16644
500	0.418212	16625.1
510	0.418212	16604.7
520	0.418212	16616.8
530	0.418212	16635.6
540	0.418212	16632.6
550	0.418212	16636
560	0.418212	16603.9
570	0.418212	16616.8
580	0.418212	16595.1
590	0.418212	16622
600	0.418212	16617.7
610	0.418212	16637.4
620	0.418212	16616.1
630	0.418212	16598.9
640	0.418212	16597.2
650	0.418212	16603.2
660	0.418212	16626
670	0.418212	16609.1
680	0.418212	16606.5
690	0.418212	16548.9
700	0.418212	16570.3
710	0.418212	16581.1
720	0.418212	16606.8
730	0.418212	16594.1
740	0.418212	16565
750	0.418212	16582.5
760	0.418212	16557.9
770	0.418212	16581.7
780	0.418212	16582.9
790	0.418212	16582.4
800	0.418212	16557.6
810	0.418212	16590.1
820	0.418212	16584.6
830	0.418212	16565.6
840	0.418212	16595.4
850	0.418212	16572.8
860	0.418212	16582.4
870	0.418212	16551.2
880	0.418212	16568.9
890	0.418212	16576.8
900	0.418212	16568.2
910	0.418212	16568.1
920	0.418212	16576
930	0.418212	16579.7
940	0.418212	16589.9
950	0.418212	16554.2
960	0.418212	16556.9
970	0.418212	16607
980	0.418212	16567.9
990	0.418212	16568.8
1000	0.418212	16583.7
