state	power	likelihood
260	0.221901	12975.1
270	0.221901	12939.7
280	0.221901	12974.1
290	0.221901	12907.1
300	0.221901	12920
310	0.221901	12937.6
320	0.221901	12924.4
330	0.221901	12929.5
340	0.221901	12950.7
350	0.221901	12907.5
360	0.221901	12914.5
370	0.221901	12903.3
380	0.221901	12948
390	0.221901	12999.7
400	0.221901	13001.5
410	0.221901	12978.9
420	0.221901	12982.9
430	0.221901	12965.6
440	0.221901	12964.6
450	0.221901	12977.9
460	0.221901	12974.8
470	0.221901	13025.3
480	0.221901	13006.5
490	0.221901	12976.2
500	0.221901	12978.2
510	0.221901	12985.9
520	0.221901	13019.7
530	0.221901	13017.6
540	0.221901	12984.9
550	0.221901	12983.3
560	0.221901	12959.3
570	0.221901	12921.2
580	0.221901	12882
590	0.221901	12947
600	0.221901	12997.8
610	0.221901	12987.7
620	0.221901	12981.6
630	0.221901	12951.1
640	0.221901	12999.3
650	0.221901	12985
660	0.221901	12962.4
670	0.221901	12940.5
680	0.221901	13004
690	0.221901	13030.5
700	0.221901	12970.2
710	0.221901	13001.3
720	0.221901	12990.1
730	0.221901	12961.8
740	0.221901	12952.9
750	0.221901	12961.7
760	0.221901	13030.3
770	0.221901	13027.8
780	0.221901	13073.2
790	0.221901	13042
800	0.221901	13038.4
810	0.221901	12965.9
820	0.221901	12958
830	0.221901	12906.1
840	0.221901	12907.8
850	0.221901	12965.7
860	0.221901	12981.5
870	0.221901	12973.2
880	0.221901	12936
890	0.221901	12961
900	0.221901	12960.6
910	0.221901	12972.6
920	0.221901	12938.9
930	0.221901	12948.9
940	0.221901	12990.4
950	0.221901	12988.1
960	0.221901	12957.3
970	0.221901	12900.8
980	0.221901	12899
990	0.221901	12935.7
1000	0.221901	12953.6
