state	power	likelihood
260	0.00792352	7509.22
270	0.00792352	7601.28
280	0.00792352	7743.74
290	0.00792352	7626.69
300	0.00792352	7088.32
310	0.00792352	7271.93
320	0.00792352	7426.15
330	0.00792352	7141.81
340	0.00792352	7354.92
350	0.00792352	7389.51
360	0.00792352	7463.41
370	0.00792352	7680.29
380	0.00792352	7777.69
390	0.00792352	7589.2
400	0.00792352	7478.46
410	0.00792352	7420.54
420	0.00792352	8028.08
430	0.00792352	7784.59
440	0.00792352	7787.81
450	0.00792352	7741.41
460	0.00792352	8035.04
470	0.00792352	7996.77
480	0.00792352	7743.65
490	0.00792352	7679.88
500	0.00792352	8005.18
510	0.00792352	7929.78
520	0.00792352	7795.48
530	0.00792352	7671.74
540	0.00792352	8098.82
550	0.00792352	8078.89
560	0.00792352	7883.79
570	0.00792352	7809.1
580	0.00792352	7804.57
590	0.00792352	7488.89
600	0.00792352	7565.49
610	0.00792352	7386.84
620	0.00792352	6907.96
630	0.00792352	7052.97
640	0.00792352	7293.3
650	0.00792352	7359.37
660	0.00792352	7270.3
670	0.00792352	7019.3
680	0.00792352	7084.14
690	0.00792352	6869.86
700	0.00792352	7334.2
710	0.00792352	7351.63
720	0.00792352	7437.51
730	0.00792352	7381.58
740	0.00792352	7948.85
750	0.00792352	7805.95
760	0.00792352	7615.85
770	0.00792352	7184.36
780	0.00792352	7252.53
790	0.00792352	7464.07
800	0.00792352	7836.8
810	0.00792352	7872.03
820	0.00792352	7750.68
830	0.00792352	7261.62
840	0.00792352	7424.32
850	0.00792352	7535.27
860	0.00792352	8026.95
870	0.00792352	8110.71
880	0.00792352	7844.68
890	0.00792352	7795.61
900	0.00792352	7894.43
910	0.00792352	7537.63
920	0.00792352	7662.02
930	0.00792352	7275.54
940	0.00792352	7390.96
950	0.00792352	7475.09
960	0.00792352	7294.66
970	0.00792352	7488.26
980	0.00792352	6973.27
990	0.00792352	7348.81
1000	0.00792352	7245.26
