Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
650	5610.028	6023.526	-413.4982	1.14663	-0.9620321	0.109136	1.14663
660	-8291.546	-7879.013	-412.5327	1.14663	0.4845933	3.052061	1.14663
670	-6143.254	-5730.199	-413.0552	1.14663	0.3011795	2.000689	1.14663
680	-17209.47	-16794.44	-415.0327	1.14663	1.243327	17.51164	1.14663
690	1866.933	2279.994	-413.0608	1.14663	-0.4389431	0.3639627	1.14663
700	3962.66	4374.641	-411.9811	1.14663	-0.8071554	0.1558995	1.14663
710	-1185.352	-770.8993	-414.4524	1.14663	-0.1511992	0.7059937	1.14663
720	3498.747	3915.156	-416.4094	1.14663	-0.594933	0.2541365	1.14663
730	4802.702	5219.259	-416.5573	1.14663	-0.7726679	0.1687843	1.14663
740	-7889.047	-7472.222	-416.8247	1.14663	0.4180989	2.618779	1.14663
750	4075.207	4493.738	-418.531	1.14663	-0.7484849	0.1784494	1.14663
760	-19946.08	-19529.04	-417.0331	1.14663	1.49506	31.26509	1.14663
770	-11806.36	-11391.71	-414.6561	1.14663	-1.26787	0.05396722	1.14663
780	-7962.001	-7553.814	-408.1865	1.14663	0.4853179	3.057158	1.14663
790	-17872.83	-17459.93	-412.9024	1.14663	1.312526	20.53649	1.14663
800	-14317.06	-13904.49	-412.5717	1.14663	1.010604	10.24716	1.14663
810	1922.139	2334.495	-412.3559	1.14663	-0.4163522	0.3833962	1.14663
820	-6065.53	-5652.693	-412.8367	1.14663	0.269657	1.860617	1.14663
830	-10146	-9736.314	-409.6875	1.14663	0.6569558	4.538954	1.14663
840	-12853.99	-12442.08	-411.9167	1.14663	-0.8248686	0.1496688	1.14663
850	-269.1985	140.3591	-409.5576	1.14663	-0.229795	0.5891217	1.14663
860	-11165.53	-10760.51	-405.0171	1.14663	0.7686505	5.870167	1.14663
870	-58409.81	-58001.61	-408.198	1.14663	-1.344078	0.04528162	1.14663
880	-6320.801	-5914.235	-406.5654	1.14663	0.3484021	2.230499	1.14663
890	2555.805	2967.59	-411.7855	1.14663	-0.4793637	0.3316167	1.14663
900	5105.268	5518.602	-413.334	1.14663	-0.8183861	0.1519196	1.14663
910	-8992.596	-8580.254	-412.3423	1.14663	0.5332676	3.414032	1.14663
920	-7454.677	-7044.657	-410.0205	1.14663	0.4071393	2.55352	1.14663
930	1019.006	1430.37	-411.3641	1.14663	-0.705986	0.196795	1.14663
940	2767.214	3174.927	-407.7129	1.14663	-0.5082364	0.310287	1.14663
950	-13673.42	-13263.96	-409.4616	1.14663	0.9606793	9.134385	1.14663
960	-5375.588	-4964.655	-410.933	1.14663	0.2246319	1.677382	1.14663
970	4515.842	4924.184	-408.3422	1.14663	-0.7884367	0.1627658	1.14663
980	-20175.55	-19767.77	-407.7887	1.14663	-1.434732	0.03675093	1.14663
990	-10794.34	-10387.92	-406.4141	1.14663	0.7185055	5.230046	1.14663
1000	-62472.6	-62060.58	-412.0154	1.14663	-1.648883	0.02244488	1.14663
