Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	6538.378	6948.385	-410.0071	1.14663	-1.040425	0.09111181	1.14663
10	7017.272	7423.442	-406.17	1.14663	-1.097893	0.0798191	1.14663
20	7134.43	7542.368	-407.9379	1.14663	-1.010326	0.09765037	1.14663
30	7366.118	7777.907	-411.7896	1.14663	-1.090036	0.08127628	1.14663
40	7707.616	8124.715	-417.0994	1.14663	-1.157382	0.06960134	1.14663
50	7408.794	7825.618	-416.8233	1.14663	-1.166695	0.06812471	1.14663
60	7357.352	7774.474	-417.1218	1.14663	-1.153501	0.07022621	1.14663
70	6904.633	7319.856	-415.2224	1.14663	-1.030208	0.09328067	1.14663
80	6768.216	7183.913	-415.6971	1.14663	-1.078799	0.08340668	1.14663
90	6962.125	7378.966	-416.8403	1.14663	-1.033871	0.09249734	1.14663
100	6861.891	7279.218	-417.327	1.14663	-1.1838	0.06549381	1.14663
110	6656.428	7075.216	-418.7872	1.14663	-1.021059	0.09526662	1.14663
120	7406.262	7821.834	-415.5723	1.14663	-1.102309	0.07901158	1.14663
130	7572.865	7991.029	-418.1635	1.14663	-1.258293	0.05517046	1.14663
140	7039.585	7457.922	-418.3364	1.14663	-1.128985	0.07430456	1.14663
150	6906.855	7325.477	-418.6216	1.14663	-1.056015	0.08789913	1.14663
160	6921.576	7337.407	-415.8312	1.14663	-1.079209	0.083328	1.14663
170	6426.029	6841.425	-415.3957	1.14663	-1.076218	0.08390379	1.14663
180	7261.704	7677.039	-415.3345	1.14663	-1.157021	0.06965928	1.14663
190	6887.546	7303.566	-416.0201	1.14663	-1.078628	0.08343958	1.14663
200	7352.879	7773.388	-420.5092	1.14663	-1.220137	0.0602369	1.14663
210	7396.798	7817.441	-420.6428	1.14663	-1.187622	0.06491996	1.14663
220	7795.591	8217.309	-421.7188	1.14663	-1.202298	0.06276274	1.14663
230	7562.423	7981.437	-419.0139	1.14663	-1.164077	0.06853667	1.14663
240	6844.695	7262.438	-417.7429	1.14663	-1.05936	0.08722483	1.14663
250	7031.63	7449.835	-418.205	1.14663	-1.115611	0.07662818	1.14663
260	7090.643	7509.217	-418.5746	1.14663	-1.186423	0.06509947	1.14663
270	7186.514	7601.284	-414.7702	1.14663	-1.081724	0.08284684	1.14663
280	7329.332	7743.741	-414.4089	1.14663	-1.038054	0.09161069	1.14663
290	7209.003	7626.692	-417.6889	1.14663	-1.145769	0.07148763	1.14663
300	6673.854	7088.319	-414.4654	1.14663	-1.025292	0.09434264	1.14663
310	6855.73	7271.927	-416.1969	1.14663	-1.016923	0.09617834	1.14663
320	7014.682	7426.151	-411.4689	1.14663	-1.068698	0.08536939	1.14663
330	6729.05	7141.81	-412.7596	1.14663	-1.104688	0.07858008	1.14663
340	6939.877	7354.915	-415.0382	1.14663	-1.028282	0.09369543	1.14663
350	6974.422	7389.514	-415.092	1.14663	-1.073512	0.08442824	1.14663
360	7041.807	7463.415	-421.6075	1.14663	-1.163343	0.06865268	1.14663
370	7255.686	7680.289	-424.6036	1.14663	-1.204711	0.06241496	1.14663
380	7348.928	7777.69	-428.7612	1.14663	-1.144913	0.07162868	1.14663
390	7166.998	7589.198	-422.1992	1.14663	-1.141413	0.07220828	1.14663
400	7060.341	7478.462	-418.1214	1.14663	-1.094393	0.08046505	1.14663
410	7002.802	7420.536	-417.7336	1.14663	-1.053006	0.08851029	1.14663
420	7608.554	8028.079	-419.5255	1.14663	-1.147268	0.07124129	1.14663
430	7364.751	7784.586	-419.8341	1.14663	-1.126511	0.07472891	1.14663
440	7372.109	7787.815	-415.7056	1.14663	-1.152165	0.07044259	1.14663
450	7328.365	7741.409	-413.0438	1.14663	-1.184146	0.06544159	1.14663
460	7622.008	8035.039	-413.0308	1.14663	-1.140039	0.07243705	1.14663
470	7586.402	7996.768	-410.3663	1.14663	-1.100532	0.07933551	1.14663
480	7331.7	7743.645	-411.9449	1.14663	-1.054961	0.08811289	1.14663
490	7262.279	7679.878	-417.5986	1.14663	-1.057495	0.08760019	1.14663
500	7589.54	8005.178	-415.638	1.14663	-1.143369	0.07188373	1.14663
510	7511.275	7929.782	-418.5074	1.14663	-1.105669	0.07840273	1.14663
520	7375.369	7795.475	-420.1057	1.14663	-1.153604	0.07020946	1.14663
530	7251.658	7671.743	-420.0852	1.14663	-1.128455	0.07439524	1.14663
540	7678.128	8098.819	-420.6909	1.14663	-1.139542	0.07251995	1.14663
550	7655.4	8078.892	-423.4917	1.14663	-1.181133	0.06589726	1.14663
560	7462.859	7883.794	-420.9354	1.14663	-1.200051	0.06308828	1.14663
570	7389.355	7809.098	-419.743	1.14663	-1.108206	0.07794594	1.14663
580	7385.128	7804.568	-419.4391	1.14663	-1.119165	0.07600369	1.14663
590	7075.939	7488.893	-412.9535	1.14663	-1.033338	0.09261077	1.14663
600	7151.911	7565.487	-413.5765	1.14663	-1.073248	0.08447971	1.14663
610	6972.065	7386.844	-414.7785	1.14663	-1.021124	0.09525233	1.14663
620	6496.733	6907.957	-411.2232	1.14663	-1.113449	0.0770106	1.14663
630	6638.98	7052.973	-413.9933	1.14663	-1.08156	0.08287818	1.14663
640	6882.136	7293.304	-411.1673	1.14663	-1.076616	0.08382695	1.14663
650	6950.814	7359.372	-408.5577	1.14663	-1.001865	0.09957138	1.14663
660	6860.301	7270.301	-409.9996	1.14663	-1.117895	0.07622624	1.14663
670	6612.086	7019.303	-407.2166	1.14663	-0.9350825	0.1161228	1.14663
680	6678.25	7084.144	-405.8939	1.14663	-1.022518	0.09494722	1.14663
690	6459.171	6869.865	-410.6941	1.14663	-0.984747	0.1035745	1.14663
700	6923.468	7334.201	-410.7328	1.14663	-1.072018	0.08471917	1.14663
710	6944.163	7351.63	-407.4671	1.14663	-1.039669	0.09127054	1.14663
720	7026.133	7437.508	-411.3755	1.14663	-1.035791	0.09208926	1.14663
730	6966.933	7381.577	-414.6442	1.14663	-1.151769	0.07050674	1.14663
740	7532.885	7948.845	-415.9603	1.14663	-1.078245	0.08351316	1.14663
750	7389.296	7805.951	-416.6554	1.14663	-1.095438	0.08027168	1.14663
760	7202.226	7615.855	-413.6283	1.14663	-1.058912	0.08731473	1.14663
770	6772.501	7184.361	-411.8601	1.14663	-1.049869	0.08915188	1.14663
780	6842.382	7252.533	-410.1512	1.14663	-0.9966168	0.100782	1.14663
790	7051.894	7464.072	-412.1782	1.14663	-1.085432	0.08214258	1.14663
800	7425.805	7836.8	-410.9953	1.14663	-1.051646	0.08878792	1.14663
810	7461.499	7872.027	-410.5282	1.14663	-1.15488	0.07000355	1.14663
820	7339.66	7750.676	-411.0165	1.14663	-1.108382	0.07791448	1.14663
830	6852.697	7261.621	-408.9242	1.14663	-0.9824416	0.1041258	1.14663
840	7014.506	7424.325	-409.8185	1.14663	-1.079482	0.08327566	1.14663
850	7121.317	7535.269	-413.9524	1.14663	-1.145874	0.07147039	1.14663
860	7609.823	8026.949	-417.1255	1.14663	-1.126634	0.07470779	1.14663
