state	power	likelihood
260	0.07776	11172.7
270	0.07776	11104.4
280	0.07776	11107.3
290	0.07776	11173.7
300	0.07776	11085
310	0.07776	11097.4
320	0.07776	11258
330	0.07776	10968.2
340	0.07776	10910.2
350	0.07776	10970.4
360	0.07776	10940.5
370	0.07776	11003.1
380	0.07776	10964.5
390	0.07776	10996.1
400	0.07776	11006.9
410	0.07776	10986.6
420	0.07776	10873.6
430	0.07776	10977.1
440	0.07776	10989.1
450	0.07776	10889.1
460	0.07776	10936.5
470	0.07776	10844.7
480	0.07776	10899.9
490	0.07776	10861.9
500	0.07776	10973.2
510	0.07776	10935.5
520	0.07776	10977.7
530	0.07776	10994.4
540	0.07776	10875.7
550	0.07776	10765.2
560	0.07776	10714.7
570	0.07776	10741.3
580	0.07776	10928.9
590	0.07776	10959.4
600	0.07776	10963.5
610	0.07776	10986.4
620	0.07776	11006.2
630	0.07776	10868
640	0.07776	10800.1
650	0.07776	10900.3
660	0.07776	10909.5
670	0.07776	10901.5
680	0.07776	10883.2
690	0.07776	10892.2
700	0.07776	10959.9
710	0.07776	10760.8
720	0.07776	10826.3
730	0.07776	11045.7
740	0.07776	10965.5
750	0.07776	10985.6
760	0.07776	11067.1
770	0.07776	11118.2
780	0.07776	11050.1
790	0.07776	11092.3
800	0.07776	11049.9
810	0.07776	11096.3
820	0.07776	11201.9
830	0.07776	11146.3
840	0.07776	11217.9
850	0.07776	11191.7
860	0.07776	11145.7
870	0.07776	11143.9
880	0.07776	11148.7
890	0.07776	11208.1
900	0.07776	11110.1
910	0.07776	11093.1
920	0.07776	11061.3
930	0.07776	11100.5
940	0.07776	11145.9
950	0.07776	11060.1
960	0.07776	11094.6
970	0.07776	10932.7
980	0.07776	10977.4
990	0.07776	10958.3
1000	0.07776	10941.8
