Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	7507.013	7924.795	-417.782	1.14663	-1.188567	0.06477881	1.14663
10	6816.363	7233.94	-417.5766	1.14663	-0.9980889	0.100441	1.14663
20	6954.32	7374.445	-420.1246	1.14663	-1.170065	0.06759815	1.14663
30	7109.103	7530.722	-421.6193	1.14663	-1.070875	0.0849424	1.14663
40	7397.925	7820.447	-422.5227	1.14663	-1.189037	0.06470874	1.14663
50	7375.19	7795.462	-420.2721	1.14663	-1.133398	0.07355335	1.14663
60	6920.228	7340.365	-420.1361	1.14663	-1.19406	0.06396461	1.14663
70	6226.305	6647.004	-420.6987	1.14663	-0.9392622	0.1150106	1.14663
80	7406.568	7822.225	-415.6573	1.14663	-1.153374	0.07024675	1.14663
90	7246.012	7663.046	-417.0333	1.14663	-1.086209	0.08199567	1.14663
100	7397.911	7812.746	-414.8351	1.14663	-1.109504	0.07771333	1.14663
110	6812.938	7227.852	-414.9135	1.14663	-1.036865	0.09186179	1.14663
120	6785.257	7203.477	-418.2194	1.14663	-1.062514	0.08659366	1.14663
130	7458.83	7876.433	-417.6029	1.14663	-1.194258	0.06393543	1.14663
140	7517.097	7934.318	-417.2215	1.14663	-1.226558	0.05935292	1.14663
150	6789.273	7205.812	-416.5392	1.14663	-1.100097	0.07941504	1.14663
160	6946.156	7366.218	-420.0618	1.14663	-1.06116	0.08686412	1.14663
170	7056.976	7476.943	-419.9671	1.14663	-1.120119	0.0758369	1.14663
180	6896.793	7316.992	-420.1999	1.14663	-1.116193	0.07652563	1.14663
190	6701.866	7123.296	-421.4298	1.14663	-1.120129	0.07583529	1.14663
200	6896.135	7315.202	-419.0672	1.14663	-1.033089	0.09266402	1.14663
210	7176.141	7594.303	-418.1625	1.14663	-1.080206	0.08313685	1.14663
220	6852.142	7269.282	-417.1395	1.14663	-1.15861	0.06940485	1.14663
230	6952.065	7367.482	-415.4173	1.14663	-1.142607	0.07201006	1.14663
