state	power	likelihood
260	0.288717	16269.2
270	0.288717	16244.6
280	0.288717	16258.3
290	0.288717	16301.8
300	0.288717	16308.5
310	0.288717	16268.8
320	0.288717	16282.5
330	0.288717	16278.4
340	0.288717	16324.4
350	0.288717	16306.3
360	0.288717	16284
370	0.288717	16311.3
380	0.288717	16329.6
390	0.288717	16309
400	0.288717	16275.8
410	0.288717	16291.9
420	0.288717	16240.6
430	0.288717	16220.3
440	0.288717	16264.2
450	0.288717	16261.8
460	0.288717	16230.7
470	0.288717	16334.4
480	0.288717	16325.3
490	0.288717	16344
500	0.288717	16329.5
510	0.288717	16333
520	0.288717	16404.9
530	0.288717	16363.1
540	0.288717	16332.6
550	0.288717	16361.5
560	0.288717	16332.5
570	0.288717	16308.3
580	0.288717	16254.5
590	0.288717	16263.2
600	0.288717	16297.7
610	0.288717	16328.1
620	0.288717	16337
630	0.288717	16358.5
640	0.288717	16335.2
650	0.288717	16369.6
660	0.288717	16380.2
670	0.288717	16388.1
680	0.288717	16352.7
690	0.288717	16357.3
700	0.288717	16323.2
710	0.288717	16290.6
720	0.288717	16281
730	0.288717	16263.7
740	0.288717	16230.9
750	0.288717	16212.3
760	0.288717	16179.9
770	0.288717	16115.4
780	0.288717	16164.3
790	0.288717	16171.9
800	0.288717	16148.6
810	0.288717	16194.9
820	0.288717	16248.7
830	0.288717	16203.8
840	0.288717	16155.3
850	0.288717	16133.6
860	0.288717	16097.9
870	0.288717	16085.4
880	0.288717	16127.5
890	0.288717	16140.7
900	0.288717	16148.7
910	0.288717	16137.2
920	0.288717	16121.2
930	0.288717	16051.1
940	0.288717	16057.7
950	0.288717	16013
960	0.288717	16058.4
970	0.288717	16124.6
980	0.288717	16164.7
990	0.288717	16150.9
1000	0.288717	16224.9
