Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	13375.21	13747.06	-371.8497	1.14663	-1.342956	0.04539881	1.14663
10	13382.58	13754.04	-371.4618	1.14663	-1.338388	0.04587878	1.14663
20	13387.86	13759.22	-371.3612	1.14663	-1.323723	0.04745442	1.14663
30	13385.51	13756.67	-371.1572	1.14663	-1.320618	0.04779499	1.14663
40	13379.07	13750.14	-371.0709	1.14663	-1.325279	0.04728472	1.14663
50	13384.06	13755.12	-371.0575	1.14663	-1.319885	0.04787563	1.14663
60	13391.74	13762.46	-370.7202	1.14663	-1.325081	0.04730633	1.14663
70	13385.61	13756.58	-370.964	1.14663	-1.320686	0.04778744	1.14663
80	13383.91	13754.95	-371.0403	1.14663	-1.323674	0.04745978	1.14663
90	13382.73	13753.52	-370.7908	1.14663	-1.31805	0.04807835	1.14663
100	13373.4	13744.31	-370.9098	1.14663	-1.315007	0.0484164	1.14663
110	13365.32	13736.45	-371.1347	1.14663	-1.315918	0.04831497	1.14663
120	13353.69	13725.21	-371.5216	1.14663	-1.326542	0.04714746	1.14663
130	13354.09	13725.41	-371.3221	1.14663	-1.32474	0.04734351	1.14663
140	13361.43	13732.86	-371.4257	1.14663	-1.327246	0.0470711	1.14663
150	13367.77	13738.86	-371.0881	1.14663	-1.325205	0.04729279	1.14663
160	13369.63	13741.21	-371.5797	1.14663	-1.328831	0.04689961	1.14663
170	13369.73	13741.71	-371.9794	1.14663	-1.340862	0.04561814	1.14663
180	13372.68	13744.11	-371.4286	1.14663	-1.327636	0.04702878	1.14663
190	13380.84	13752.27	-371.4302	1.14663	-1.326789	0.04712061	1.14663
200	13376.82	13748.1	-371.2833	1.14663	-1.337406	0.04598269	1.14663
210	13375.96	13747.21	-371.2515	1.14663	-1.320401	0.04781885	1.14663
220	13380.76	13751.73	-370.9713	1.14663	-1.32961	0.04681559	1.14663
230	13378.17	13749.44	-371.2766	1.14663	-1.329449	0.04683293	1.14663
240	13381.27	13752.49	-371.2206	1.14663	-1.326733	0.04712675	1.14663
250	13380.02	13751.38	-371.3576	1.14663	-1.331927	0.04656646	1.14663
260	13384.52	13755.36	-370.84	1.14663	-1.316067	0.04829846	1.14663
