Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
600	4706.899	5118.037	-411.1371	1.14663	-0.9707721	0.1069616	1.14663
610	4706.526	5115.79	-409.2637	1.14663	-0.7016387	0.1987748	1.14663
620	1590.385	2001.522	-411.1369	1.14663	-0.3829632	0.4140347	1.14663
630	3177.7	3586.049	-408.3485	1.14663	-0.5423302	0.2868599	1.14663
640	4094.717	4504.709	-409.9927	1.14663	-0.6651775	0.2161835	1.14663
650	-2514.461	-2105.671	-408.7901	1.14663	0.005406685	1.012527	1.14663
660	3738.259	4145.846	-407.5874	1.14663	-0.633247	0.2326767	1.14663
670	2914.458	3324.518	-410.06	1.14663	-0.5217598	0.300774	1.14663
680	3647.453	4057.773	-410.3198	1.14663	-0.5770637	0.2648112	1.14663
690	3982.515	4393.339	-410.8245	1.14663	-0.6427237	0.2276545	1.14663
700	4613.752	5026.201	-412.4486	1.14663	-1.171075	0.06744122	1.14663
710	6239.537	6654.479	-414.9428	1.14663	-1.163481	0.06863078	1.14663
720	5926.12	6342.734	-416.6134	1.14663	-0.9034101	0.1249079	1.14663
730	4891.018	5306.829	-415.8111	1.14663	-0.7299816	0.1862166	1.14663
740	6635.768	7052.612	-416.8439	1.14663	-1.014629	0.0966876	1.14663
750	-376.1998	39.6907	-415.8905	1.14663	-0.2304395	0.588248	1.14663
760	5735.644	6151.208	-415.5631	1.14663	-1.078453	0.0834732	1.14663
770	3401.96	3819.458	-417.4983	1.14663	-0.9089031	0.123338	1.14663
780	5097.344	5514.368	-417.0235	1.14663	-0.8209638	0.1510206	1.14663
790	-9689.91	-9276.66	-413.2508	1.14663	-1.517615	0.0303658	1.14663
800	5162.017	5570.909	-408.8918	1.14663	-0.862523	0.1372388	1.14663
810	5808.481	6220.241	-411.7602	1.14663	-0.9128437	0.1222239	1.14663
820	1049.083	1459.864	-410.7807	1.14663	-0.3485329	0.4481951	1.14663
830	3812.174	4223.231	-411.0567	1.14663	-0.601196	0.2504979	1.14663
840	4405.402	4817.305	-411.9023	1.14663	-0.7157106	0.1924374	1.14663
850	4966.799	5377.521	-410.7224	1.14663	-1.085862	0.08206116	1.14663
860	3665.764	4073.902	-408.1371	1.14663	-1.061515	0.08679301	1.14663
870	102.781	516.1542	-413.3732	1.14663	-0.287612	0.5156892	1.14663
880	4949.103	5367.803	-418.6994	1.14663	-0.8816567	0.1313238	1.14663
890	3335.903	3751.812	-415.9087	1.14663	-0.5941813	0.2545767	1.14663
900	4344.565	4760.74	-416.1748	1.14663	-0.6864052	0.2058708	1.14663
910	4076.138	4491.311	-415.1729	1.14663	-1.027058	0.09395984	1.14663
920	5493.249	5904.481	-411.232	1.14663	-1.046722	0.08980038	1.14663
930	5338.714	5749.374	-410.6601	1.14663	-0.8532463	0.1402018	1.14663
940	5357.157	5766.813	-409.6567	1.14663	-0.8604457	0.1378968	1.14663
950	6111.684	6524.608	-412.9248	1.14663	-0.9084932	0.1234545	1.14663
960	4924.054	5334.045	-409.9912	1.14663	-0.835224	0.1461423	1.14663
970	340.8521	752.0118	-411.1597	1.14663	-0.28212	0.5222518	1.14663
980	5650.777	6063.903	-413.1259	1.14663	-0.892053	0.1282174	1.14663
990	4321.846	4731.844	-409.9985	1.14663	-0.7349117	0.1841146	1.14663
1000	3783.819	4192.895	-409.0767	1.14663	-0.6180569	0.240959	1.14663
