Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	13255.63	13631.87	-376.2402	1.14663	-1.380965	0.04159444	1.14663
10	13241.32	13618.16	-376.8418	1.14663	-1.398915	0.03991034	1.14663
20	13250.7	13627.88	-377.1878	1.14663	-1.385268	0.04118435	1.14663
30	13244.62	13621.68	-377.0583	1.14663	-1.393725	0.04039013	1.14663
40	13253.54	13630.25	-376.7112	1.14663	-1.383357	0.04136593	1.14663
50	13231.96	13608.25	-376.2859	1.14663	-1.38065	0.04162461	1.14663
60	13244.2	13620.43	-376.2297	1.14663	-1.384986	0.04121107	1.14663
70	13233.84	13610.83	-376.9863	1.14663	-1.38695	0.04102512	1.14663
80	13254.07	13630.33	-376.2566	1.14663	-1.387424	0.0409804	1.14663
90	13249.11	13625.03	-375.9157	1.14663	-1.386416	0.04107558	1.14663
100	13258.06	13633.7	-375.6371	1.14663	-1.387136	0.04100754	1.14663
110	13237.48	13613.44	-375.9617	1.14663	-1.383317	0.0413698	1.14663
120	13250.22	13626.14	-375.9177	1.14663	-1.384067	0.0412984	1.14663
130	13256.44	13632.88	-376.4334	1.14663	-1.391599	0.04058836	1.14663
140	13244.25	13621.35	-377.1051	1.14663	-1.398878	0.03991374	1.14663
150	13254.03	13630.93	-376.8981	1.14663	-1.400484	0.03976635	1.14663
160	13224.6	13601.28	-376.6802	1.14663	-1.404071	0.0394393	1.14663
170	13225.82	13602.37	-376.5493	1.14663	-1.39198	0.04055269	1.14663
180	13209.66	13587.31	-377.6558	1.14663	-1.400786	0.03973874	1.14663
190	13239.16	13615.79	-376.6284	1.14663	-1.387399	0.04098271	1.14663
200	13223.53	13600.17	-376.638	1.14663	-1.388578	0.04087166	1.14663
210	13235.58	13611.63	-376.0506	1.14663	-1.395704	0.04020646	1.14663
220	13228.58	13604.76	-376.1811	1.14663	-1.393637	0.04039826	1.14663
230	13236.34	13612.07	-375.7255	1.14663	-1.377522	0.04192548	1.14663
240	13249.04	13624.42	-375.3749	1.14663	-1.373279	0.0423371	1.14663
250	13247.52	13623.14	-375.623	1.14663	-1.377568	0.04192099	1.14663
260	13247.67	13623.24	-375.5725	1.14663	-1.378518	0.04182944	1.14663
270	13259.92	13634.85	-374.9274	1.14663	-1.375761	0.04209583	1.14663
280	13246.59	13621.8	-375.2083	1.14663	-1.37527	0.04214344	1.14663
290	13238.91	13614.14	-375.2325	1.14663	-1.385886	0.04112573	1.14663
300	13263.66	13638.62	-374.9573	1.14663	-1.375165	0.04215362	1.14663
310	13257.16	13631.96	-374.8013	1.14663	-1.380651	0.04162451	1.14663
320	13265.36	13640.71	-375.3451	1.14663	-1.37895	0.04178788	1.14663
330	13239.49	13614.93	-375.44	1.14663	-1.374991	0.04217051	1.14663
340	13257.06	13632.11	-375.0512	1.14663	-1.372075	0.04245458	1.14663
350	13243.54	13618.44	-374.9051	1.14663	-1.376116	0.04206144	1.14663
360	13244.95	13619.82	-374.8705	1.14663	-1.373373	0.04232789	1.14663
370	13246.09	13621.24	-375.1462	1.14663	-1.383654	0.04133766	1.14663
380	13270.67	13646.48	-375.808	1.14663	-1.380762	0.0416139	1.14663
390	13256.93	13632.71	-375.7821	1.14663	-1.378692	0.04181269	1.14663
400	13242.88	13619.51	-376.6301	1.14663	-1.391859	0.04056405	1.14663
410	13234.17	13611.24	-377.0727	1.14663	-1.396036	0.04017571	1.14663
420	13246.95	13623.7	-376.7567	1.14663	-1.39754	0.04003683	1.14663
430	13232.52	13609.1	-376.5782	1.14663	-1.37582	0.04209008	1.14663
440	13243.7	13619.57	-375.8676	1.14663	-1.381153	0.04157646	1.14663
450	13254.28	13630.7	-376.4236	1.14663	-1.384766	0.041232	1.14663
460	13266.3	13642.52	-376.2189	1.14663	-1.389614	0.04077424	1.14663
470	13285.82	13662.13	-376.3103	1.14663	-1.382416	0.04145569	1.14663
480	13290.63	13666.97	-376.3367	1.14663	-1.377137	0.04196269	1.14663
490	13269.12	13645.43	-376.3099	1.14663	-1.405516	0.03930826	1.14663
500	13273.78	13649.54	-375.7641	1.14663	-1.379984	0.04168846	1.14663
510	13278.04	13653.8	-375.7593	1.14663	-1.380835	0.04160684	1.14663
520	13269.31	13645.36	-376.0532	1.14663	-1.379146	0.04176898	1.14663
530	13245.45	13621.29	-375.8389	1.14663	-1.370982	0.04256158	1.14663
540	13261.33	13636.84	-375.5014	1.14663	-1.377204	0.04195618	1.14663
550	13288.79	13663.58	-374.7845	1.14663	-1.371738	0.0424876	1.14663
560	13291.58	13666.57	-374.9882	1.14663	-1.366087	0.04304406	1.14663
