Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
280	13193.56	13571.87	-378.3126	1.14663	-1.386603	0.04105789	1.14663
290	13212.58	13590.07	-377.4939	1.14663	-1.385023	0.04120762	1.14663
300	13222.03	13599.15	-377.1179	1.14663	-1.382484	0.0414492	1.14663
310	13200.56	13578.09	-377.5267	1.14663	-1.404204	0.03942719	1.14663
320	13204.54	13581.63	-377.0891	1.14663	-1.391651	0.04058342	1.14663
330	13225.24	13602.94	-377.707	1.14663	-1.385295	0.04118174	1.14663
340	13223.46	13601.23	-377.7771	1.14663	-1.399624	0.03984516	1.14663
350	13220.63	13598.71	-378.0797	1.14663	-1.384039	0.04130105	1.14663
360	13221.94	13599.75	-377.8033	1.14663	-1.396128	0.0401672	1.14663
370	13233.87	13611.95	-378.0818	1.14663	-1.393135	0.04044501	1.14663
380	13225.36	13603.69	-378.3295	1.14663	-1.410561	0.03885432	1.14663
390	13198.73	13576.83	-378.105	1.14663	-1.404719	0.0393805	1.14663
400	13207.41	13585	-377.5893	1.14663	-1.405321	0.03932591	1.14663
410	13212.22	13589.71	-377.4939	1.14663	-1.395957	0.04018306	1.14663
420	13222.25	13599.85	-377.6001	1.14663	-1.399096	0.03989365	1.14663
430	13212.08	13589.84	-377.7631	1.14663	-1.391659	0.04058267	1.14663
440	13188.94	13567.29	-378.3493	1.14663	-1.384226	0.04128326	1.14663
450	13224.53	13601.67	-377.1314	1.14663	-1.378176	0.04186242	1.14663
460	13234.81	13612.25	-377.4389	1.14663	-1.394343	0.04033268	1.14663
470	13215.04	13592.58	-377.5435	1.14663	-1.39104	0.04064061	1.14663
480	13210.47	13588.27	-377.8	1.14663	-1.39999	0.03981162	1.14663
490	13207.03	13586.04	-379.0156	1.14663	-1.403901	0.03945471	1.14663
500	13201.61	13580.6	-378.9982	1.14663	-1.392433	0.04051044	1.14663
510	13209.71	13588.93	-379.2143	1.14663	-1.406166	0.03924947	1.14663
520	13184.73	13564.42	-379.6869	1.14663	-1.422819	0.03777295	1.14663
530	13150.3	13530.7	-380.4053	1.14663	-1.435812	0.0366596	1.14663
540	13132.54	13513.25	-380.7118	1.14663	-1.408102	0.03907487	1.14663
550	13129.85	13510.39	-380.5452	1.14663	-1.409559	0.03894407	1.14663
560	13151.99	13532.15	-380.1562	1.14663	-1.412975	0.0386389	1.14663
570	13169.48	13548.84	-379.3517	1.14663	-1.418715	0.0381316	1.14663
580	13178.99	13558.02	-379.038	1.14663	-1.411775	0.03874586	1.14663
590	13182.23	13561.38	-379.1496	1.14663	-1.41436	0.03851588	1.14663
600	13194.59	13574.15	-379.5668	1.14663	-1.409718	0.03892982	1.14663
610	13199.15	13578.4	-379.247	1.14663	-1.416611	0.03831674	1.14663
620	13180.87	13559.96	-379.0897	1.14663	-1.418362	0.03816261	1.14663
630	13211.29	13590.49	-379.2026	1.14663	-1.420375	0.03798613	1.14663
640	13160.45	13540.12	-379.6687	1.14663	-1.407431	0.03913534	1.14663
650	13180.66	13560.44	-379.7806	1.14663	-1.405278	0.03932985	1.14663
660	13173.75	13553.14	-379.3928	1.14663	-1.410698	0.03884204	1.14663
670	13182.65	13561.17	-378.5211	1.14663	-1.407791	0.03910293	1.14663
680	13177.08	13555.87	-378.7951	1.14663	-1.393995	0.040365	1.14663
690	13167.23	13545.2	-377.9679	1.14663	-1.40751	0.03912822	1.14663
700	13159.17	13536.93	-377.7588	1.14663	-1.397337	0.04005557	1.14663
710	13157.09	13535.05	-377.9615	1.14663	-1.392335	0.04051955	1.14663
720	13166.12	13544.82	-378.7055	1.14663	-1.401287	0.03969289	1.14663
730	13160.51	13539.58	-379.0666	1.14663	-1.411797	0.0387439	1.14663
740	13146.6	13525	-378.3938	1.14663	-1.392619	0.04049311	1.14663
750	13173.65	13551.52	-377.8685	1.14663	-1.404411	0.03940844	1.14663
760	13161.97	13540.03	-378.059	1.14663	-1.40745	0.03913363	1.14663
770	13185.72	13563.41	-377.6925	1.14663	-1.398166	0.03997919	1.14663
780	13177.26	13555.12	-377.8576	1.14663	-1.41044	0.03886516	1.14663
790	13185.22	13563.62	-378.393	1.14663	-1.404634	0.03938819	1.14663
800	13193.55	13571.25	-377.7042	1.14663	-1.403749	0.03946855	1.14663
810	13185.04	13562.87	-377.8314	1.14663	-1.404405	0.03940893	1.14663
820	13179.53	13557.29	-377.7557	1.14663	-1.404423	0.03940731	1.14663
830	13197.34	13575.52	-378.1844	1.14663	-1.419524	0.03806064	1.14663
840	13199.1	13577.31	-378.2095	1.14663	-1.409493	0.03894998	1.14663
850	13216.5	13593.35	-376.8443	1.14663	-1.396192	0.04016129	1.14663
860	13239.29	13615.69	-376.4074	1.14663	-1.388112	0.04091554	1.14663
870	13220.42	13597.68	-377.2615	1.14663	-1.402816	0.03955345	1.14663
880	13216.31	13593.31	-376.999	1.14663	-1.407738	0.03910767	1.14663
890	13243.56	13619.61	-376.0584	1.14663	-1.387786	0.04094622	1.14663
900	13218.68	13595.36	-376.6765	1.14663	-1.406267	0.03924039	1.14663
910	13221.58	13598.03	-376.4476	1.14663	-1.387429	0.04097995	1.14663
920	13212.89	13589.78	-376.8915	1.14663	-1.399371	0.03986839	1.14663
930	13230.88	13607.18	-376.3014	1.14663	-1.395364	0.040238	1.14663
940	13230.35	13606.76	-376.4125	1.14663	-1.39405	0.04035987	1.14663
950	13230.84	13606.4	-375.5596	1.14663	-1.387323	0.0409899	1.14663
960	13225.17	13601.49	-376.3133	1.14663	-1.394197	0.04034619	1.14663
970	13215.69	13592.52	-376.8313	1.14663	-1.397497	0.04004081	1.14663
980	13211.39	13588.51	-377.1216	1.14663	-1.391295	0.04061674	1.14663
990	13223.7	13600.92	-377.2179	1.14663	-1.396812	0.04010399	1.14663
1000	13203.24	13580.46	-377.2223	1.14663	-1.387005	0.0410199	1.14663
