Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	5304.925	5716.584	-411.6587	1.14663	-0.820588	0.1511513	1.14663
10	-151.2105	262.7134	-413.9239	1.14663	-0.2495522	0.5629215	1.14663
20	-31572.84	-31156.89	-415.9572	1.14663	-1.428221	0.03730599	1.14663
30	-7655.314	-7238.122	-417.1926	1.14663	0.4023107	2.525287	1.14663
40	-5721.073	-5308.045	-413.0278	1.14663	0.2386164	1.732273	1.14663
50	-14914.04	-14501.27	-412.768	1.14663	1.049962	11.21919	1.14663
60	988.7141	1397.223	-408.509	1.14663	-1.153436	0.07023666	1.14663
70	5048.912	5457.99	-409.0778	1.14663	-0.7430597	0.1806926	1.14663
80	-11782.4	-11369.43	-412.9737	1.14663	0.7765271	5.977604	1.14663
90	-15862.32	-15446.95	-415.3685	1.14663	1.130915	13.51807	1.14663
100	3109.32	3524.082	-414.7623	1.14663	-0.888842	0.1291689	1.14663
110	-32181.81	-31767.05	-414.7574	1.14663	-1.588121	0.02581541	1.14663
120	-3400.667	-2987.535	-413.1323	1.14663	0.04632542	1.112565	1.14663
130	-7255.115	-6839.676	-415.4388	1.14663	0.3570905	2.275572	1.14663
140	-14455.58	-14041.32	-414.2603	1.14663	0.9963629	9.916603	1.14663
150	-23846.89	-23433.16	-413.7347	1.14663	-1.568368	0.02701668	1.14663
160	-13109.28	-12693.02	-416.2591	1.14663	0.8920166	7.798599	1.14663
170	-6375.191	-5959.364	-415.8269	1.14663	0.2908544	1.953684	1.14663
180	-30340.61	-29926.09	-414.5215	1.14663	2.396082	248.9326	1.14663
190	-15876.72	-15464.76	-411.9631	1.14663	1.151819	14.18465	1.14663
200	-2604.438	-2189.515	-414.9235	1.14663	-0.03765729	0.9169438	1.14663
210	1533.429	1950.69	-417.2616	1.14663	-0.4318506	0.3699555	1.14663
220	-4139.645	-3723.868	-415.7766	1.14663	0.08705591	1.221957	1.14663
230	5216.568	5633.192	-416.6235	1.14663	-1.177086	0.06651408	1.14663
240	-10305.9	-9888.941	-416.9553	1.14663	0.6239503	4.206785	1.14663
250	-4485.299	-4073.889	-411.4096	1.14663	0.1553449	1.430029	1.14663
260	-12886.88	-12475.41	-411.468	1.14663	0.8932195	7.82023	1.14663
270	4491.317	4899.65	-408.3332	1.14663	-0.814771	0.1531895	1.14663
280	-34161.35	-33748.91	-412.4384	1.14663	2.758002	572.7987	1.14663
290	2289.96	2699.953	-409.9925	1.14663	-0.4618183	0.3452882	1.14663
300	6098.488	6509.737	-411.2489	1.14663	-0.9436324	0.1138591	1.14663
310	-11950.28	-11539.42	-410.8617	1.14663	0.8113456	6.476578	1.14663
320	5798.385	6209.789	-411.4041	1.14663	-0.8582744	0.138588	1.14663
330	-8683.282	-8271.308	-411.9743	1.14663	0.5295672	3.385066	1.14663
340	-11783.29	-11370.35	-412.9386	1.14663	0.7951518	6.239529	1.14663
