Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	9522.723	9934.156	-411.433	1.14663	-1.30825	0.04917559	1.14663
10	9529.435	9940.853	-411.4178	1.14663	-1.268729	0.05386053	1.14663
20	9671.47	10083.41	-411.9439	1.14663	-1.336629	0.046065	1.14663
30	9764.932	10180.41	-415.4818	1.14663	-1.32478	0.0473391	1.14663
40	9945.39	10362.23	-416.8415	1.14663	-1.380952	0.0415957	1.14663
50	9844.852	10258.53	-413.6797	1.14663	-1.322986	0.04753504	1.14663
60	9816.87	10232.61	-415.7384	1.14663	-1.360927	0.04355852	1.14663
70	9729.116	10142.08	-412.9666	1.14663	-1.355395	0.04411689	1.14663
80	9792.491	10207.16	-414.6682	1.14663	-1.33071	0.04669711	1.14663
90	9916.375	10335.38	-419.0049	1.14663	-1.366373	0.04301566	1.14663
100	10030.71	10446.32	-415.6106	1.14663	-1.371798	0.04248168	1.14663
110	9968.054	10385.44	-417.3826	1.14663	-1.357927	0.04386045	1.14663
120	10005.47	10418.16	-412.693	1.14663	-1.387174	0.04100399	1.14663
130	9980.886	10393.5	-412.6115	1.14663	-1.335856	0.04614702	1.14663
140	9961.659	10377.48	-415.8258	1.14663	-1.333191	0.04643115	1.14663
150	9915.157	10333.75	-418.5899	1.14663	-1.333159	0.04643452	1.14663
160	9578.937	9993.591	-414.6535	1.14663	-1.306318	0.04939484	1.14663
170	9771.585	10186.01	-414.4265	1.14663	-1.333434	0.04640514	1.14663
180	9915.325	10327.92	-412.5984	1.14663	-1.328169	0.04697116	1.14663
190	9905.317	10316.84	-411.5268	1.14663	-1.337367	0.04598679	1.14663
200	9810.628	10224.9	-414.2668	1.14663	-1.325553	0.04725496	1.14663
210	9838.574	10253.37	-414.7936	1.14663	-1.332905	0.04646166	1.14663
220	9900.429	10316.45	-416.0209	1.14663	-1.345576	0.04512572	1.14663
230	9950.49	10367.18	-416.6949	1.14663	-1.336668	0.04606085	1.14663
240	9710.254	10130.37	-420.1111	1.14663	-1.390882	0.0406554	1.14663
250	10026.8	10447.5	-420.7035	1.14663	-1.366283	0.04302461	1.14663
260	9691.573	10106.44	-414.8683	1.14663	-1.308871	0.0491054	1.14663
270	9838.085	10253.88	-415.7923	1.14663	-1.341074	0.04559593	1.14663
280	9789.401	10204.86	-415.4602	1.14663	-1.316601	0.04823908	1.14663
290	9829.64	10246.14	-416.5043	1.14663	-1.350224	0.0446453	1.14663
300	9836.408	10253.02	-416.6169	1.14663	-1.33142	0.04662084	1.14663
310	9945.886	10362.4	-416.5107	1.14663	-1.365723	0.04308014	1.14663
320	9971.607	10388.46	-416.856	1.14663	-1.363267	0.04332447	1.14663
330	9924.642	10341.37	-416.7304	1.14663	-1.409638	0.03893693	1.14663
340	10117.11	10532.45	-415.3475	1.14663	-1.344828	0.04520352	1.14663
350	10118.68	10533.56	-414.8885	1.14663	-1.369354	0.04272142	1.14663
360	9885.112	10299.3	-414.1885	1.14663	-1.28916	0.05138547	1.14663
370	9914.44	10326.17	-411.7321	1.14663	-1.373383	0.04232694	1.14663
380	9806.82	10219.38	-412.5654	1.14663	-1.319244	0.04794645	1.14663
390	9704.588	10118.73	-414.1419	1.14663	-1.358354	0.04381729	1.14663
400	9676.228	10087.35	-411.1211	1.14663	-1.339965	0.04571249	1.14663
410	9605.58	10021.13	-415.5518	1.14663	-1.329141	0.04686615	1.14663
420	9647.259	10063.42	-416.1637	1.14663	-1.327588	0.04703402	1.14663
430	9630.888	10046.3	-415.4156	1.14663	-1.311734	0.04878274	1.14663
440	9756.915	10170.41	-413.4895	1.14663	-1.326437	0.04715879	1.14663
450	9715.1	10126.45	-411.3464	1.14663	-1.336319	0.04609792	1.14663
460	9707.258	10118.83	-411.5768	1.14663	-1.302373	0.04984562	1.14663
470	9654.945	10068.55	-413.6033	1.14663	-1.341989	0.04549992	1.14663
480	9640.652	10054.85	-414.1969	1.14663	-1.334937	0.04624477	1.14663
490	9686.03	10104.28	-418.2531	1.14663	-1.344126	0.04527665	1.14663
500	9531.104	9946.203	-415.0991	1.14663	-1.333329	0.04641631	1.14663
510	9659.306	10074.38	-415.0785	1.14663	-1.318773	0.04799845	1.14663
520	9688.603	10100.05	-411.4474	1.14663	-1.312401	0.04870782	1.14663
530	9594.553	10008.25	-413.7018	1.14663	-1.30345	0.04972214	1.14663
540	9676.091	10092.17	-416.0787	1.14663	-1.318181	0.04806388	1.14663
