state	power	likelihood
260	0.32768	16405.7
270	0.32768	16344.3
280	0.32768	16352.3
290	0.32768	16349.2
300	0.32768	16349.2
310	0.32768	16335.9
320	0.32768	16290.4
330	0.32768	16338.7
340	0.32768	16287.5
350	0.32768	16296.1
360	0.32768	16293.4
370	0.32768	16333.1
380	0.32768	16337.2
390	0.32768	16348.2
400	0.32768	16358.1
410	0.32768	16368.4
420	0.32768	16351.9
430	0.32768	16344.1
440	0.32768	16382.9
450	0.32768	16387.6
460	0.32768	16383.1
470	0.32768	16418.7
480	0.32768	16404
490	0.32768	16355.5
500	0.32768	16380.8
510	0.32768	16379.3
520	0.32768	16379.9
530	0.32768	16395.8
540	0.32768	16391.3
550	0.32768	16376.9
560	0.32768	16334.9
570	0.32768	16331.2
580	0.32768	16345.7
590	0.32768	16308.8
600	0.32768	16317.2
610	0.32768	16330
620	0.32768	16366.3
630	0.32768	16342.5
640	0.32768	16367.8
650	0.32768	16386.8
660	0.32768	16392
670	0.32768	16367.6
680	0.32768	16389.3
690	0.32768	16412.5
700	0.32768	16369.5
710	0.32768	16416.7
720	0.32768	16426.8
730	0.32768	16372.4
740	0.32768	16382.4
750	0.32768	16423.5
760	0.32768	16410.5
770	0.32768	16406.9
780	0.32768	16427.6
790	0.32768	16434.4
800	0.32768	16407.5
810	0.32768	16381.6
820	0.32768	16364.8
830	0.32768	16380.3
840	0.32768	16391
850	0.32768	16350
860	0.32768	16394.6
870	0.32768	16363.5
880	0.32768	16335.5
890	0.32768	16345.5
900	0.32768	16317.3
910	0.32768	16318
920	0.32768	16333.9
930	0.32768	16288.9
940	0.32768	16263.3
950	0.32768	16273.4
960	0.32768	16326.8
970	0.32768	16351.8
980	0.32768	16314
990	0.32768	16288.1
1000	0.32768	16338.6
