Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	6941.442	7355.679	-414.2373	1.14663	-1.088764	0.08151471	1.14663
10	6494.122	6903.663	-409.5407	1.14663	-0.888787	0.1291853	1.14663
20	5846.831	6259.948	-413.1174	1.14663	-0.8691272	0.1351676	1.14663
30	6620.776	7035.204	-414.4279	1.14663	-1.035813	0.09208459	1.14663
40	7390.279	7802.991	-412.7121	1.14663	-1.116432	0.07648349	1.14663
50	7027.374	7440.591	-413.2177	1.14663	-1.107108	0.07814338	1.14663
60	6685.945	7098.58	-412.635	1.14663	-1.043623	0.09044343	1.14663
70	6954.313	7366.533	-412.2197	1.14663	-1.002428	0.09944253	1.14663
80	7229.685	7640.94	-411.2549	1.14663	-1.093496	0.08063143	1.14663
90	6850.505	7263.071	-412.5658	1.14663	-0.9924212	0.1017604	1.14663
100	6335.276	6750.133	-414.857	1.14663	-0.9917121	0.1019267	1.14663
110	6481.688	6895.963	-414.275	1.14663	-0.9650734	0.1083744	1.14663
120	7222.009	7636.907	-414.8978	1.14663	-1.127089	0.07462963	1.14663
130	7372.268	7792.139	-419.8709	1.14663	-1.184707	0.06535718	1.14663
140	7298.818	7718.014	-419.1968	1.14663	-1.22972	0.05892233	1.14663
150	7437.984	7854.198	-416.214	1.14663	-1.107274	0.07811357	1.14663
160	7092.49	7505.525	-413.0346	1.14663	-1.082103	0.08277457	1.14663
170	6915.368	7328.733	-413.3655	1.14663	-1.155657	0.06987845	1.14663
180	6758.967	7171.435	-412.4673	1.14663	-1.025444	0.09430968	1.14663
190	6633.921	7047.115	-413.1937	1.14663	-1.016549	0.09626117	1.14663
200	6824.489	7237.772	-413.2829	1.14663	-1.104201	0.07866815	1.14663
210	6377.001	6793.025	-416.0236	1.14663	-0.8995932	0.1260105	1.14663
220	7334.498	7750.996	-416.4978	1.14663	-1.054859	0.08813342	1.14663
230	7946.349	8361.844	-415.4947	1.14663	-1.162435	0.06879628	1.14663
240	7582.599	7995.56	-412.9611	1.14663	-1.136185	0.07308285	1.14663
250	7670.19	8079.875	-409.6856	1.14663	-1.191926	0.06427974	1.14663
260	7514.396	7924.436	-410.0393	1.14663	-1.109476	0.07771843	1.14663
270	6155.963	6565.277	-409.3143	1.14663	-0.9552585	0.1108515	1.14663
280	6530.206	6940.185	-409.9789	1.14663	-1.025246	0.09435259	1.14663
290	6924.768	7338.852	-414.0838	1.14663	-1.140897	0.07229411	1.14663
300	6986.616	7399.935	-413.319	1.14663	-1.043247	0.09052168	1.14663
310	7034.306	7442.715	-408.4093	1.14663	-1.086823	0.08187988	1.14663
320	6968.512	7381.413	-412.9004	1.14663	-1.03187	0.09292447	1.14663
330	7148.338	7563.602	-415.2646	1.14663	-1.130954	0.07396836	1.14663
340	6885.509	7300.467	-414.9578	1.14663	-1.036663	0.09190448	1.14663
350	6037.106	6452.829	-415.7234	1.14663	-0.8824428	0.1310863	1.14663
360	6383.136	6800.227	-417.0915	1.14663	-1.075867	0.08397176	1.14663
370	6649.607	7067.097	-417.4898	1.14663	-0.9955721	0.1010248	1.14663
380	6668.035	7085.838	-417.8031	1.14663	-1.143885	0.07179841	1.14663
390	6310.317	6730.712	-420.3948	1.14663	-0.9987814	0.100281	1.14663
400	6273.962	6693.529	-419.5666	1.14663	-1.095553	0.08025042	1.14663
410	6965.226	7384.372	-419.1465	1.14663	-1.048954	0.08934008	1.14663
420	7210.847	7627.058	-416.2105	1.14663	-1.117402	0.07631291	1.14663
430	7253.936	7673.267	-419.3308	1.14663	-1.111318	0.07738942	1.14663
440	7380.038	7799.836	-419.7981	1.14663	-1.146311	0.07139855	1.14663
450	7125.14	7541.992	-416.852	1.14663	-1.11846	0.07612723	1.14663
460	6596.182	7008.677	-412.4949	1.14663	-1.035446	0.0921624	1.14663
470	6159.834	6571.128	-411.2943	1.14663	-0.9990929	0.1002091	1.14663
480	6361.682	6774.952	-413.2703	1.14663	-1.061019	0.08689223	1.14663
490	7100.773	7518.024	-417.2519	1.14663	-1.198288	0.06334488	1.14663
500	6346.278	6763.787	-417.5082	1.14663	-1.107049	0.0781539	1.14663
510	6785.168	7200.742	-415.5742	1.14663	-1.042448	0.09068846	1.14663
520	6678.218	7095.662	-417.4433	1.14663	-0.9836872	0.1038276	1.14663
530	7008.321	7426.72	-418.3991	1.14663	-1.151547	0.07054286	1.14663
540	6829.837	7246.439	-416.6024	1.14663	-1.00668	0.09847361	1.14663
550	6615.519	7036.124	-420.6048	1.14663	-0.9749683	0.1059331	1.14663
560	6814.503	7234.755	-420.2526	1.14663	-1.142574	0.07201544	1.14663
570	6404.756	6823.132	-418.376	1.14663	-0.9813268	0.1043934	1.14663
580	6780.583	7193.022	-412.4395	1.14663	-1.012223	0.09722486	1.14663
590	6412.385	6823.124	-410.7395	1.14663	-0.9764462	0.1055732	1.14663
600	6414.911	6824.742	-409.8316	1.14663	-0.9180078	0.1207792	1.14663
610	6464.857	6878.697	-413.84	1.14663	-1.022636	0.09492143	1.14663
620	6867.279	7279.919	-412.6406	1.14663	-1.0169	0.0961833	1.14663
630	6146.529	6558.221	-411.6922	1.14663	-0.9665693	0.1080017	1.14663
640	6702.413	7113.658	-411.2449	1.14663	-1.117559	0.07628541	1.14663
650	6678.634	7089.212	-410.5779	1.14663	-1.025108	0.09438256	1.14663
660	6404.901	6814.439	-409.5385	1.14663	-1.016619	0.0962457	1.14663
670	7051.781	7464.445	-412.6638	1.14663	-1.156763	0.06970074	1.14663
680	6564.655	6978.234	-413.5785	1.14663	-1.038876	0.09143743	1.14663
690	6692.857	7110.282	-417.4249	1.14663	-1.121897	0.07552706	1.14663
700	6204.29	6619.549	-415.2592	1.14663	-0.9509115	0.1119666	1.14663
710	6063.523	6478.04	-414.5168	1.14663	-0.9339622	0.1164227	1.14663
720	6449.651	6866.468	-416.8173	1.14663	-1.061839	0.0867284	1.14663
730	6862.161	7277.873	-415.7124	1.14663	-1.069455	0.08522074	1.14663
740	7077.324	7493.252	-415.9282	1.14663	-1.121548	0.07558782	1.14663
750	6899.95	7313.815	-413.8646	1.14663	-1.093183	0.08068956	1.14663
760	7049.664	7460.456	-410.7916	1.14663	-1.118608	0.0761013	1.14663
770	6526.461	6942.069	-415.6087	1.14663	-1.246619	0.05667359	1.14663
780	7119.195	7535.342	-416.147	1.14663	-1.109041	0.07779633	1.14663
790	7122.295	7540.122	-417.8263	1.14663	-1.107174	0.07813139	1.14663
800	6554.629	6976.041	-421.4116	1.14663	-1.073006	0.08452672	1.14663
810	7220.809	7643.835	-423.0265	1.14663	-1.103442	0.07880579	1.14663
820	6917.56	7334.992	-417.4316	1.14663	-1.114193	0.07687895	1.14663
830	5860.424	6278.117	-417.6923	1.14663	-1.235834	0.05809869	1.14663
840	7053.755	7468.59	-414.835	1.14663	-1.097627	0.07986796	1.14663
850	6741.532	7156.984	-415.4523	1.14663	-0.9970519	0.1006811	1.14663
860	6392.173	6804.177	-412.0039	1.14663	-0.9644779	0.1085231	1.14663
870	7054.549	7470.77	-416.2207	1.14663	-1.09902	0.07961221	1.14663
880	7345.24	7761.965	-416.7251	1.14663	-1.106258	0.07829652	1.14663
890	7172.208	7589.532	-417.3241	1.14663	-1.083776	0.08245629	1.14663
900	6644.211	7063.156	-418.9447	1.14663	-1.033601	0.0925548	1.14663
910	6396.214	6812.117	-415.9032	1.14663	-1.104093	0.07868769	1.14663
920	6662.897	7076.683	-413.7852	1.14663	-0.9873617	0.1029528	1.14663
930	6488.017	6901.457	-413.4397	1.14663	-1.08891	0.08148731	1.14663
940	6511.081	6924.094	-413.0134	1.14663	-1.080223	0.0831337	1.14663
950	5945.675	6359.419	-413.7449	1.14663	-0.9173851	0.1209525	1.14663
960	5899	6312.019	-413.0189	1.14663	-1.085788	0.0820752	1.14663
970	6625.68	7042.648	-416.9677	1.14663	-1.156132	0.06980196	1.14663
980	6796.271	7212.146	-415.875	1.14663	-1.19318	0.06409436	1.14663
990	6996.19	7407.118	-410.9279	1.14663	-1.003839	0.09912004	1.14663
1000	6206.246	6615.219	-408.9725	1.14663	-1.137009	0.07294422	1.14663
