state	power	likelihood
260	0.0459165	9525.91
270	0.0459165	9467.53
280	0.0459165	9544.53
290	0.0459165	9497.93
300	0.0459165	9625.06
310	0.0459165	9572
320	0.0459165	9505.35
330	0.0459165	9319.6
340	0.0459165	9542.17
350	0.0459165	9664.2
360	0.0459165	9657.85
370	0.0459165	9823.65
380	0.0459165	9814.47
390	0.0459165	9820.85
400	0.0459165	9752.69
410	0.0459165	9712.67
420	0.0459165	9690.23
430	0.0459165	9664.05
440	0.0459165	9699.07
450	0.0459165	9756.25
460	0.0459165	9760.5
470	0.0459165	9755.75
480	0.0459165	9798.49
490	0.0459165	9692.58
500	0.0459165	9840.76
510	0.0459165	9906.75
520	0.0459165	10048.8
530	0.0459165	9847.95
540	0.0459165	9709.62
550	0.0459165	9978.48
560	0.0459165	9818.67
570	0.0459165	9803.78
580	0.0459165	9557.28
590	0.0459165	9589.85
600	0.0459165	9393.74
610	0.0459165	9713.2
620	0.0459165	9681.94
630	0.0459165	9758.11
640	0.0459165	9706.17
650	0.0459165	9741.24
660	0.0459165	9683.02
670	0.0459165	9602.37
680	0.0459165	9501.06
690	0.0459165	9757.53
700	0.0459165	9703.21
710	0.0459165	9731.24
720	0.0459165	9835.73
730	0.0459165	9675.96
740	0.0459165	9763.01
750	0.0459165	9633.48
760	0.0459165	9748.13
770	0.0459165	9688.94
780	0.0459165	9722.24
790	0.0459165	9684.16
800	0.0459165	9877.29
810	0.0459165	9792.45
820	0.0459165	9531
830	0.0459165	9584.84
840	0.0459165	9708.61
850	0.0459165	9632.93
860	0.0459165	9781.03
870	0.0459165	9762.16
880	0.0459165	9833.76
890	0.0459165	9597.81
900	0.0459165	9457.31
910	0.0459165	9448.83
920	0.0459165	9570.91
930	0.0459165	9400.8
940	0.0459165	9451.99
950	0.0459165	9445.98
960	0.0459165	9474.87
970	0.0459165	9445.62
980	0.0459165	9492.62
990	0.0459165	9550.78
1000	0.0459165	9700.42
