Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	13291.68	13666.06	-374.3759	1.14663	-1.370335	0.04262504	1.14663
10	13270.95	13645.65	-374.6982	1.14663	-1.378254	0.04185486	1.14663
20	13279.8	13654.96	-375.1579	1.14663	-1.383915	0.04131283	1.14663
30	13274.69	13649.67	-374.9782	1.14663	-1.376831	0.04199226	1.14663
40	13282.2	13657.16	-374.959	1.14663	-1.36677	0.04297641	1.14663
50	13281.62	13656.75	-375.129	1.14663	-1.387104	0.04101055	1.14663
60	13281.1	13656.07	-374.9771	1.14663	-1.375936	0.04207883	1.14663
70	13284.34	13659.58	-375.2341	1.14663	-1.382416	0.04145567	1.14663
80	13283.5	13659.08	-375.5783	1.14663	-1.38828	0.04089966	1.14663
90	13277.8	13652.86	-375.0548	1.14663	-1.393979	0.04036652	1.14663
100	13275.87	13650.87	-375.0015	1.14663	-1.384154	0.04129012	1.14663
110	13268.37	13643.57	-375.198	1.14663	-1.382199	0.04147636	1.14663
120	13245.42	13620.57	-375.1467	1.14663	-1.373115	0.04235309	1.14663
130	13250.44	13625.77	-375.3296	1.14663	-1.374772	0.04219176	1.14663
140	13250.99	13625.95	-374.9576	1.14663	-1.373338	0.0423313	1.14663
150	13237.95	13613.13	-375.1842	1.14663	-1.375392	0.04213161	1.14663
160	13232.99	13607.6	-374.6161	1.14663	-1.364055	0.04324586	1.14663
170	13244.43	13619.49	-375.0613	1.14663	-1.375896	0.04208275	1.14663
180	13230.7	13605.82	-375.1221	1.14663	-1.369739	0.04268357	1.14663
190	13230.23	13605.83	-375.5967	1.14663	-1.382472	0.04145035	1.14663
200	13252.84	13627.91	-375.0676	1.14663	-1.362338	0.04341724	1.14663
210	13247.13	13622.63	-375.5	1.14663	-1.372646	0.04239886	1.14663
220	13244	13619.6	-375.6035	1.14663	-1.372987	0.04236557	1.14663
230	13247.28	13623.58	-376.3002	1.14663	-1.379285	0.0417556	1.14663
240	13271.66	13646.94	-375.2761	1.14663	-1.381515	0.04154175	1.14663
250	13279.87	13655.3	-375.4375	1.14663	-1.379773	0.04170874	1.14663
260	13274.97	13650.02	-375.0507	1.14663	-1.390113	0.04072739	1.14663
270	13282.24	13657.21	-374.9667	1.14663	-1.378496	0.04183152	1.14663
280	13283.41	13658.14	-374.7272	1.14663	-1.370567	0.04260226	1.14663
290	13283.38	13658.31	-374.9289	1.14663	-1.367129	0.04294085	1.14663
300	13272.03	13647.38	-375.3522	1.14663	-1.369792	0.04267835	1.14663
310	13262.89	13637.4	-374.5108	1.14663	-1.380125	0.04167492	1.14663
320	13284.01	13658.6	-374.5952	1.14663	-1.383837	0.04132022	1.14663
330	13283.39	13658.65	-375.2598	1.14663	-1.376389	0.04203501	1.14663
340	13281.82	13657.19	-375.366	1.14663	-1.373243	0.04234065	1.14663
350	13270.71	13645.46	-374.7526	1.14663	-1.3676	0.04289439	1.14663
360	13277.66	13652.56	-374.894	1.14663	-1.357622	0.04389125	1.14663
370	13287.04	13662.33	-375.2855	1.14663	-1.382903	0.04140924	1.14663
380	13281.25	13656.15	-374.8982	1.14663	-1.386193	0.04109667	1.14663
390	13271.51	13646.15	-374.6328	1.14663	-1.376333	0.04204045	1.14663
400	13280.45	13655.2	-374.7568	1.14663	-1.38869	0.04086109	1.14663
410	13278.38	13653.15	-374.7763	1.14663	-1.364356	0.04321594	1.14663
420	13279.95	13654.65	-374.7039	1.14663	-1.380566	0.04163261	1.14663
430	13269.86	13644.74	-374.8822	1.14663	-1.380766	0.04161347	1.14663
440	13256.23	13631.59	-375.3668	1.14663	-1.383156	0.04138514	1.14663
450	13276.03	13650.9	-374.8774	1.14663	-1.369027	0.04275362	1.14663
460	13263.18	13638.75	-375.5687	1.14663	-1.381461	0.04154691	1.14663
470	13289.02	13664.55	-375.5346	1.14663	-1.371027	0.04255719	1.14663
480	13293.43	13669.48	-376.045	1.14663	-1.390542	0.0406872	1.14663
490	13272.76	13649.12	-376.3694	1.14663	-1.395504	0.04022496	1.14663
500	13276.67	13652.93	-376.2557	1.14663	-1.374467	0.04222142	1.14663
510	13280.5	13656.38	-375.884	1.14663	-1.373655	0.0423004	1.14663
520	13268.67	13644.81	-376.1422	1.14663	-1.390852	0.04065823	1.14663
530	13267.35	13643.54	-376.1887	1.14663	-1.379123	0.0417712	1.14663
540	13258.87	13635.12	-376.2409	1.14663	-1.385329	0.04117857	1.14663
550	13272	13648.48	-376.4786	1.14663	-1.38718	0.04100339	1.14663
560	13283.15	13659.88	-376.7335	1.14663	-1.401918	0.0396353	1.14663
570	13275.43	13652.04	-376.6186	1.14663	-1.394453	0.04032245	1.14663
580	13263.83	13640.75	-376.9183	1.14663	-1.392567	0.04049798	1.14663
590	13258.56	13635.81	-377.2523	1.14663	-1.388951	0.0408365	1.14663
600	13267.99	13644.77	-376.7866	1.14663	-1.381812	0.04151339	1.14663
610	13274.23	13650.37	-376.1449	1.14663	-1.371925	0.04246925	1.14663
620	13280.24	13656.69	-376.4564	1.14663	-1.388215	0.04090583	1.14663
630	13249.38	13625.82	-376.4406	1.14663	-1.387015	0.04101896	1.14663
640	13270.6	13646.74	-376.1397	1.14663	-1.387121	0.04100896	1.14663
650	13289.81	13666.28	-376.4627	1.14663	-1.383248	0.04137633	1.14663
660	13283.07	13659.42	-376.3552	1.14663	-1.38198	0.04149735	1.14663
670	13275.81	13651.62	-375.8009	1.14663	-1.375363	0.04213445	1.14663
680	13254.26	13630.82	-376.5534	1.14663	-1.386645	0.04105391	1.14663
690	13241.55	13618.12	-376.5654	1.14663	-1.398869	0.03991452	1.14663
