state	power	likelihood
260	0.903921	17177.4
270	0.903921	17176.7
280	0.903921	17183.6
290	0.903921	17187.5
300	0.903921	17178.7
310	0.903921	17190.7
320	0.903921	17203.6
330	0.903921	17210.2
340	0.903921	17232.3
350	0.903921	17232.1
360	0.903921	17215.4
370	0.903921	17228.9
380	0.903921	17229.3
390	0.903921	17230.9
400	0.903921	17241.3
410	0.903921	17208.8
420	0.903921	17230.2
430	0.903921	17233.4
440	0.903921	17248.8
450	0.903921	17233.9
460	0.903921	17232.6
470	0.903921	17244.1
480	0.903921	17250
490	0.903921	17245.3
500	0.903921	17238.2
510	0.903921	17230.2
520	0.903921	17212.3
530	0.903921	17211.5
540	0.903921	17222.7
550	0.903921	17235.7
560	0.903921	17227.3
570	0.903921	17217.2
580	0.903921	17218.2
590	0.903921	17224.3
600	0.903921	17206.1
610	0.903921	17217.1
620	0.903921	17206.9
630	0.903921	17177.8
640	0.903921	17199.6
650	0.903921	17184.3
660	0.903921	17165.3
670	0.903921	17183.6
680	0.903921	17197.2
690	0.903921	17193.5
700	0.903921	17210.6
710	0.903921	17203.3
720	0.903921	17201.2
730	0.903921	17208.3
740	0.903921	17194
750	0.903921	17179.6
760	0.903921	17196.5
770	0.903921	17205.6
780	0.903921	17207
790	0.903921	17232.2
800	0.903921	17217.5
810	0.903921	17199.4
820	0.903921	17195.6
830	0.903921	17197.8
840	0.903921	17203.4
850	0.903921	17214.4
860	0.903921	17191
870	0.903921	17191.6
880	0.903921	17194.5
890	0.903921	17175.8
900	0.903921	17190.3
910	0.903921	17185.1
920	0.903921	17166.3
930	0.903921	17186.6
940	0.903921	17174.7
950	0.903921	17168.9
960	0.903921	17174.5
970	0.903921	17181.4
980	0.903921	17163.5
990	0.903921	17163.4
1000	0.903921	17178.3
