Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	13309.89	13685.28	-375.3925	1.14663	-1.387449	0.04097805	1.14663
10	13300.03	13675.11	-375.0886	1.14663	-1.36927	0.04272971	1.14663
20	13321.74	13697.05	-375.307	1.14663	-1.378048	0.04187474	1.14663
30	13318.38	13693.71	-375.3334	1.14663	-1.376559	0.04201851	1.14663
40	13318.09	13692.79	-374.6986	1.14663	-1.366375	0.04301553	1.14663
50	13313.74	13688.36	-374.6284	1.14663	-1.370637	0.0425954	1.14663
60	13322.41	13696.61	-374.1934	1.14663	-1.364831	0.04316866	1.14663
70	13322.38	13697.31	-374.9337	1.14663	-1.366213	0.04303159	1.14663
80	13296.6	13672.45	-375.8566	1.14663	-1.376645	0.04201025	1.14663
90	13285.82	13661.28	-375.4608	1.14663	-1.375464	0.04212465	1.14663
100	13291.95	13667.43	-375.4744	1.14663	-1.372656	0.04239784	1.14663
110	13313.7	13688.26	-374.56	1.14663	-1.371382	0.0425224	1.14663
120	13307.5	13681.7	-374.207	1.14663	-1.356767	0.04397779	1.14663
130	13308.78	13682.93	-374.1555	1.14663	-1.36071	0.04358031	1.14663
140	13314.79	13689.6	-374.8077	1.14663	-1.374594	0.04220906	1.14663
150	13331.27	13705.36	-374.0907	1.14663	-1.361345	0.04351659	1.14663
160	13310.48	13684.94	-374.4604	1.14663	-1.364435	0.04320807	1.14663
170	13325.48	13699.97	-374.4976	1.14663	-1.365197	0.0431323	1.14663
180	13327.61	13701.71	-374.0955	1.14663	-1.3625	0.04340098	1.14663
190	13325.07	13699.01	-373.9398	1.14663	-1.356797	0.04397475	1.14663
200	13325.33	13699.8	-374.4702	1.14663	-1.357446	0.04390901	1.14663
210	13341.4	13716.11	-374.7027	1.14663	-1.370061	0.04265198	1.14663
220	13338.17	13712.78	-374.6073	1.14663	-1.365363	0.04311588	1.14663
230	13333.22	13708.12	-374.9066	1.14663	-1.37599	0.04207364	1.14663
240	13324.84	13699.63	-374.7956	1.14663	-1.384774	0.04123117	1.14663
250	13330.99	13705.28	-374.2939	1.14663	-1.383545	0.04134803	1.14663
260	13332.68	13706.91	-374.2318	1.14663	-1.369068	0.04274959	1.14663
270	13321.99	13696.15	-374.159	1.14663	-1.373197	0.04234505	1.14663
280	13338.22	13711.99	-373.7609	1.14663	-1.362887	0.04336234	1.14663
