state	power	likelihood
260	0.0205963	8357.17
270	0.0205963	8607.13
280	0.0205963	8411.33
290	0.0205963	8632.38
300	0.0205963	8486
310	0.0205963	8024.22
320	0.0205963	8156.64
330	0.0205963	8169.08
340	0.0205963	8356.12
350	0.0205963	8436.58
360	0.0205963	8348.52
370	0.0205963	8363.23
380	0.0205963	8557.17
390	0.0205963	8472.78
400	0.0205963	8289.98
410	0.0205963	8233.64
420	0.0205963	8066.52
430	0.0205963	8102.91
440	0.0205963	8024.32
450	0.0205963	8277.9
460	0.0205963	7965.32
470	0.0205963	8178.58
480	0.0205963	8522.75
490	0.0205963	8317.67
500	0.0205963	8403.67
510	0.0205963	8448.43
520	0.0205963	8533.45
530	0.0205963	8325.04
540	0.0205963	8290.52
550	0.0205963	8010.21
560	0.0205963	7765.74
570	0.0205963	7933.49
580	0.0205963	8046.34
590	0.0205963	8058.17
600	0.0205963	8239.72
610	0.0205963	8554.56
620	0.0205963	8650.55
630	0.0205963	8625.07
640	0.0205963	8528.92
650	0.0205963	8338.28
660	0.0205963	8367.37
670	0.0205963	8507.75
680	0.0205963	8454.32
690	0.0205963	8552.48
700	0.0205963	8162.29
710	0.0205963	8545.33
720	0.0205963	8336.99
730	0.0205963	8208.46
740	0.0205963	7874.28
750	0.0205963	7767.85
760	0.0205963	7996.63
770	0.0205963	8332.96
780	0.0205963	8375.95
790	0.0205963	8267.62
800	0.0205963	8075.79
810	0.0205963	8259.74
820	0.0205963	8138.8
830	0.0205963	8187.37
840	0.0205963	8470.26
850	0.0205963	8335.7
860	0.0205963	8385.02
870	0.0205963	8469.05
880	0.0205963	8603.48
890	0.0205963	8482.93
900	0.0205963	8311.02
910	0.0205963	8249.94
920	0.0205963	8217.96
930	0.0205963	8403.28
940	0.0205963	8410.69
950	0.0205963	8204.07
960	0.0205963	8255.96
970	0.0205963	8337.93
980	0.0205963	8328.72
990	0.0205963	8636.4
1000	0.0205963	8814.34
