Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
720	13372.56	13744.15	-371.5876	1.14663	-1.337976	0.0459223	1.14663
730	13367.98	13739.95	-371.9718	1.14663	-1.356181	0.04403714	1.14663
740	13372.9	13744.98	-372.0754	1.14663	-1.34607	0.04507444	1.14663
750	13383.11	13754.68	-371.571	1.14663	-1.335924	0.04613986	1.14663
760	13381.3	13753.04	-371.7348	1.14663	-1.335005	0.04623761	1.14663
770	13380.44	13752.15	-371.7135	1.14663	-1.338148	0.04590414	1.14663
780	13379.77	13751.2	-371.428	1.14663	-1.340561	0.04564977	1.14663
790	13381.78	13753.15	-371.3798	1.14663	-1.327325	0.04706255	1.14663
800	13377.43	13748.46	-371.0295	1.14663	-1.327647	0.0470276	1.14663
810	13370.61	13742.82	-372.2097	1.14663	-1.343276	0.04536536	1.14663
820	13379.78	13752.51	-372.7216	1.14663	-1.341294	0.04557288	1.14663
830	13390.49	13762.82	-372.3325	1.14663	-1.338481	0.04586898	1.14663
840	13387.49	13759.95	-372.4565	1.14663	-1.341163	0.04558655	1.14663
850	13382.85	13755.28	-372.4374	1.14663	-1.34814	0.0448601	1.14663
860	13368.91	13741.61	-372.702	1.14663	-1.344035	0.04528612	1.14663
870	13368.15	13741.22	-373.0703	1.14663	-1.353252	0.04433511	1.14663
880	13354.49	13726.86	-372.3642	1.14663	-1.352638	0.04439787	1.14663
890	13358.99	13731.63	-372.6408	1.14663	-1.352659	0.04439567	1.14663
900	13355.68	13728.08	-372.4009	1.14663	-1.354616	0.04419609	1.14663
910	13361.71	13734.25	-372.533	1.14663	-1.346353	0.04504505	1.14663
920	13363.67	13736.27	-372.6061	1.14663	-1.348036	0.04487084	1.14663
930	13369.53	13741.8	-372.2701	1.14663	-1.35052	0.04461491	1.14663
940	13379.81	13752.45	-372.6363	1.14663	-1.344827	0.04520362	1.14663
950	13378.38	13750.38	-372.0033	1.14663	-1.342403	0.04545656	1.14663
960	13377.9	13749.58	-371.673	1.14663	-1.339033	0.04581074	1.14663
970	13363.5	13735.26	-371.7623	1.14663	-1.335643	0.04616975	1.14663
980	13366.85	13738.81	-371.9603	1.14663	-1.345334	0.04515088	1.14663
990	13365.72	13738.49	-372.7747	1.14663	-1.353155	0.04434507	1.14663
1000	13361.13	13733.53	-372.4017	1.14663	-1.34646	0.045034	1.14663
