state	power	likelihood
260	0.527732	16832.2
270	0.527732	16828.4
280	0.527732	16804.4
290	0.527732	16799.2
300	0.527732	16801.9
310	0.527732	16824.4
320	0.527732	16816
330	0.527732	16809.7
340	0.527732	16789.5
350	0.527732	16776.2
360	0.527732	16756.9
370	0.527732	16728.8
380	0.527732	16734.2
390	0.527732	16708.2
400	0.527732	16701.4
410	0.527732	16741
420	0.527732	16746.7
430	0.527732	16740.4
440	0.527732	16749
450	0.527732	16790.8
460	0.527732	16787.4
470	0.527732	16768.4
480	0.527732	16746.7
490	0.527732	16766.8
500	0.527732	16773
510	0.527732	16781.2
520	0.527732	16769.2
530	0.527732	16774.8
540	0.527732	16744.1
550	0.527732	16745.7
560	0.527732	16739.5
570	0.527732	16707.5
580	0.527732	16702
590	0.527732	16739.7
600	0.527732	16724.7
610	0.527732	16702.2
620	0.527732	16734.9
630	0.527732	16728.6
640	0.527732	16701.7
650	0.527732	16733
660	0.527732	16737.2
670	0.527732	16756.7
680	0.527732	16754
690	0.527732	16785.9
700	0.527732	16786.4
710	0.527732	16774.4
720	0.527732	16771.8
730	0.527732	16796.9
740	0.527732	16763.8
750	0.527732	16777.4
760	0.527732	16781.8
770	0.527732	16781
780	0.527732	16763.5
790	0.527732	16771.5
800	0.527732	16768.3
810	0.527732	16785.2
820	0.527732	16772
830	0.527732	16778.2
840	0.527732	16770.2
850	0.527732	16756.7
860	0.527732	16762
870	0.527732	16787.7
880	0.527732	16788.4
890	0.527732	16785.3
900	0.527732	16781.5
910	0.527732	16781.5
920	0.527732	16771
930	0.527732	16788.6
940	0.527732	16777.4
950	0.527732	16759.9
960	0.527732	16748.3
970	0.527732	16731.5
980	0.527732	16735.5
990	0.527732	16710.3
1000	0.527732	16719.1
