state	power	likelihood
260	3.2e-09	-17026.9
270	3.2e-09	-20696.7
280	3.2e-09	-24168.3
290	3.2e-09	-13963.7
300	3.2e-09	-14952.5
310	3.2e-09	-1170.32
320	3.2e-09	4619.66
330	3.2e-09	-20247.6
340	3.2e-09	-136.349
350	3.2e-09	-42680.6
360	3.2e-09	2462.82
370	3.2e-09	-11557.5
380	3.2e-09	-6092.14
390	3.2e-09	2.14765
400	3.2e-09	-19965.3
410	3.2e-09	80.9076
420	3.2e-09	-10386.8
430	3.2e-09	-28829.7
440	3.2e-09	-17120.1
450	3.2e-09	-23589.4
460	3.2e-09	-640.995
470	3.2e-09	-6062.34
480	3.2e-09	2488.23
490	3.2e-09	-12228.7
500	3.2e-09	-20201.3
510	3.2e-09	-1997.13
520	3.2e-09	-17594.8
530	3.2e-09	-1306.68
540	3.2e-09	-14149.8
550	3.2e-09	6006.01
560	3.2e-09	-30245.9
570	3.2e-09	1717
580	3.2e-09	2143.11
590	3.2e-09	741.822
600	3.2e-09	-3903.54
610	3.2e-09	-14215.5
620	3.2e-09	-14510.5
630	3.2e-09	-4454.83
640	3.2e-09	1397.81
650	3.2e-09	-2006.11
660	3.2e-09	-19170.1
670	3.2e-09	-6112.73
680	3.2e-09	-4228.14
690	3.2e-09	-3984.83
700	3.2e-09	-14029.9
710	3.2e-09	-25535.9
720	3.2e-09	5938.43
730	3.2e-09	-6659.49
740	3.2e-09	5465.7
750	3.2e-09	-10744.3
760	3.2e-09	-746.989
770	3.2e-09	2007.87
780	3.2e-09	-4912.34
790	3.2e-09	-19351.1
800	3.2e-09	-12283.4
810	3.2e-09	-18003.4
820	3.2e-09	-15790.9
830	3.2e-09	-10827.4
840	3.2e-09	2052.6
850	3.2e-09	-6396.32
860	3.2e-09	-1277.63
870	3.2e-09	1646.3
880	3.2e-09	-6517.14
890	3.2e-09	3385.25
900	3.2e-09	530.539
910	3.2e-09	-5093.85
920	3.2e-09	-7485.74
930	3.2e-09	-10852.7
940	3.2e-09	-12139.3
950	3.2e-09	-515.235
960	3.2e-09	-12487.7
970	3.2e-09	-6170.43
980	3.2e-09	-3691.84
990	3.2e-09	-64149.6
1000	3.2e-09	-9699.5
