state	power	likelihood
260	0.815373	17102
270	0.815373	17111.9
280	0.815373	17106.4
290	0.815373	17101.6
300	0.815373	17111.7
310	0.815373	17109.4
320	0.815373	17111.5
330	0.815373	17123.1
340	0.815373	17124.5
350	0.815373	17119.1
360	0.815373	17129.7
370	0.815373	17121.5
380	0.815373	17117
390	0.815373	17125.3
400	0.815373	17136
410	0.815373	17142.2
420	0.815373	17131.8
430	0.815373	17118
440	0.815373	17133.7
450	0.815373	17128.9
460	0.815373	17131.1
470	0.815373	17137.2
480	0.815373	17157.9
490	0.815373	17137.9
500	0.815373	17147.4
510	0.815373	17133.4
520	0.815373	17155
530	0.815373	17161.8
540	0.815373	17134.8
550	0.815373	17152.6
560	0.815373	17130.8
570	0.815373	17135.9
580	0.815373	17136.5
590	0.815373	17115.8
600	0.815373	17157.6
610	0.815373	17134.5
620	0.815373	17129.3
630	0.815373	17123.2
640	0.815373	17132.7
650	0.815373	17119.2
660	0.815373	17149.8
670	0.815373	17133.6
680	0.815373	17139.7
690	0.815373	17122.2
700	0.815373	17139
710	0.815373	17108.8
720	0.815373	17118.6
730	0.815373	17132.2
740	0.815373	17101.7
750	0.815373	17108.4
760	0.815373	17104
770	0.815373	17103
780	0.815373	17104.1
790	0.815373	17109.4
800	0.815373	17089.9
810	0.815373	17120.7
820	0.815373	17091.1
830	0.815373	17100.5
840	0.815373	17084.4
850	0.815373	17105.7
860	0.815373	17107.3
870	0.815373	17091.4
880	0.815373	17093.8
890	0.815373	17072.4
900	0.815373	17117.3
910	0.815373	17116.8
920	0.815373	17111.2
930	0.815373	17112.2
940	0.815373	17097.5
950	0.815373	17107.6
960	0.815373	17105.8
970	0.815373	17116.5
980	0.815373	17108.3
990	0.815373	17116.1
1000	0.815373	17148.7
