state	power	likelihood
260	0.37074	16555.6
270	0.37074	16572.4
280	0.37074	16576.8
290	0.37074	16557.9
300	0.37074	16542.3
310	0.37074	16556.5
320	0.37074	16577.5
330	0.37074	16556.3
340	0.37074	16538.4
350	0.37074	16555.9
360	0.37074	16552.2
370	0.37074	16524.3
380	0.37074	16481.8
390	0.37074	16504.1
400	0.37074	16468.5
410	0.37074	16484.1
420	0.37074	16476.8
430	0.37074	16443.9
440	0.37074	16479.4
450	0.37074	16472.6
460	0.37074	16494.3
470	0.37074	16479.9
480	0.37074	16502.3
490	0.37074	16469.8
500	0.37074	16501.1
510	0.37074	16492.5
520	0.37074	16466
530	0.37074	16447.3
540	0.37074	16467.7
550	0.37074	16464.2
560	0.37074	16487.3
570	0.37074	16508.6
580	0.37074	16455.4
590	0.37074	16484.8
600	0.37074	16453.6
610	0.37074	16451.1
620	0.37074	16457.3
630	0.37074	16472.1
640	0.37074	16470.4
650	0.37074	16460.2
660	0.37074	16482.9
670	0.37074	16447.6
680	0.37074	16458
690	0.37074	16448.6
700	0.37074	16485.6
710	0.37074	16446.5
720	0.37074	16455
730	0.37074	16493.2
740	0.37074	16536.2
750	0.37074	16492.1
760	0.37074	16521.3
770	0.37074	16502.2
780	0.37074	16518.8
790	0.37074	16518.6
800	0.37074	16497.5
810	0.37074	16521.2
820	0.37074	16507.2
830	0.37074	16477
840	0.37074	16503.4
850	0.37074	16463.3
860	0.37074	16476
870	0.37074	16451.4
880	0.37074	16426.3
890	0.37074	16433.2
900	0.37074	16425.8
910	0.37074	16419.8
920	0.37074	16400.6
930	0.37074	16438.5
940	0.37074	16466.2
950	0.37074	16469.5
960	0.37074	16410.7
970	0.37074	16429
980	0.37074	16438.7
990	0.37074	16449.8
1000	0.37074	16477.8
