Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
470	3169.362	3588.36	-418.9983	1.14663	-1.135105	0.07326478	1.14663
480	2665.407	3081.214	-415.8068	1.14663	-0.5470115	0.2837844	1.14663
490	5686.716	6103.553	-416.8368	1.14663	-0.9126154	0.1222882	1.14663
500	-15682.02	-15265.47	-416.5485	1.14663	1.142204	13.87409	1.14663
510	2533.92	2948.255	-414.3349	1.14663	-0.5093249	0.3095103	1.14663
520	4226.377	4643.692	-417.3149	1.14663	-0.6841151	0.2069593	1.14663
530	-4444.366	-4029.087	-415.2787	1.14663	0.125007	1.333543	1.14663
540	4001.771	4414.262	-412.4915	1.14663	-1.19975	0.06313205	1.14663
550	4567.991	4984.64	-416.6489	1.14663	-1.117645	0.07627018	1.14663
560	5253.308	5676.016	-422.7078	1.14663	-0.9020916	0.1252877	1.14663
570	969.3137	1388.578	-419.264	1.14663	-0.3527038	0.4439113	1.14663
580	-1204.9	-787.5323	-417.3672	1.14663	-0.1549782	0.6998771	1.14663
590	5626.226	6042.91	-416.6836	1.14663	-0.93736	0.1155154	1.14663
600	5214.887	5629.582	-414.6942	1.14663	-0.9670616	0.1078794	1.14663
610	4664.178	5076.019	-411.8411	1.14663	-0.7478395	0.1787148	1.14663
620	-3956.009	-3543.493	-412.5158	1.14663	0.08836905	1.225657	1.14663
630	2907.159	3320.366	-413.2071	1.14663	-0.5474843	0.2834756	1.14663
640	-5146.638	-4734.429	-412.2085	1.14663	0.2270322	1.686678	1.14663
650	3469.147	3880.096	-410.9495	1.14663	-0.575383	0.265838	1.14663
660	-3157.781	-2742.611	-415.1707	1.14663	0.01931838	1.045486	1.14663
670	-1986.815	-1575.297	-411.5179	1.14663	-0.04961508	0.8920412	1.14663
680	5378.372	5793.393	-415.0213	1.14663	-0.9884345	0.1026988	1.14663
690	1922.217	2338.494	-416.2766	1.14663	-0.4903629	0.3233234	1.14663
700	1851.367	2269.902	-418.5351	1.14663	-0.465843	0.3421031	1.14663
710	3064.541	3482.694	-418.1523	1.14663	-0.5634084	0.2732698	1.14663
720	-4317.793	-3895.326	-422.4664	1.14663	0.104924	1.27328	1.14663
730	1497.487	1915.026	-417.5387	1.14663	-0.4875248	0.3254432	1.14663
740	-11758.82	-11342.78	-416.0415	1.14663	0.7802495	6.029058	1.14663
750	4467.711	4883.897	-416.1864	1.14663	-0.8177359	0.1521472	1.14663
760	266.9538	686.6343	-419.6805	1.14663	-0.3067917	0.4934104	1.14663
770	1294.952	1711.018	-416.0665	1.14663	-0.3856976	0.4114361	1.14663
780	-7863.818	-7444.311	-419.5075	1.14663	0.4111593	2.577267	1.14663
790	1983.443	2403.444	-420.0009	1.14663	-1.230831	0.05877182	1.14663
800	6598.766	7018.489	-419.7233	1.14663	-1.232893	0.05849345	1.14663
810	-4888.29	-4475.508	-412.7814	1.14663	0.1840242	1.527651	1.14663
820	3317.521	3728.661	-411.1405	1.14663	-0.5585956	0.276315	1.14663
830	215.6745	628.7964	-413.1219	1.14663	-0.2995387	0.5017198	1.14663
840	2420.169	2833.306	-413.1364	1.14663	-1.294965	0.05070314	1.14663
850	2191.456	2603.615	-412.1592	1.14663	-0.4586875	0.3477864	1.14663
860	4320.457	4734.067	-413.6093	1.14663	-0.6972408	0.2007979	1.14663
870	4766.304	5184.436	-418.1323	1.14663	-0.8783364	0.1323316	1.14663
880	3338.037	3753.587	-415.5504	1.14663	-0.5762151	0.2653291	1.14663
890	4816.854	5231.663	-414.8095	1.14663	-0.8017925	0.1578365	1.14663
900	3683.667	4098.057	-414.3894	1.14663	-0.6106313	0.2451143	1.14663
910	1700.686	2114.087	-413.4013	1.14663	-0.4058773	0.3927559	1.14663
920	3333.841	3751.695	-417.8548	1.14663	-0.8117372	0.1542633	1.14663
930	-3434.696	-3019.938	-414.7581	1.14663	0.05712665	1.140582	1.14663
940	451.2856	863.4075	-412.1219	1.14663	-1.328482	0.04693724	1.14663
950	5204.257	5618.995	-414.7384	1.14663	-0.8624363	0.1372662	1.14663
960	5520.516	5933.933	-413.4168	1.14663	-0.9661148	0.1081148	1.14663
970	3788.508	4196.709	-408.2008	1.14663	-0.6212979	0.2391675	1.14663
980	-888.672	-475.005	-413.6669	1.14663	-0.164718	0.6843559	1.14663
990	-195.0165	218.9807	-413.9973	1.14663	-0.2384772	0.5774612	1.14663
1000	4807.971	5225.226	-417.2544	1.14663	-0.7596018	0.1739395	1.14663
