Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
430	3506.166	3916.182	-410.016	1.14663	-0.6499641	0.2238906	1.14663
440	-38095.08	-37678.37	-416.7037	1.14663	3.073603	1184.686	1.14663
450	-24296.62	-23887.44	-409.178	1.14663	-1.116434	0.07648317	1.14663
460	-11109.28	-10697.04	-412.2439	1.14663	0.7406312	5.503402	1.14663
470	-944.178	-530.3287	-413.8493	1.14663	-1.088229	0.08161519	1.14663
480	-12836.06	-12424.77	-411.2833	1.14663	0.8924757	7.806847	1.14663
490	-8292.274	-7881.625	-410.649	1.14663	0.4830253	3.041062	1.14663
500	-92.98162	315.6459	-408.6275	1.14663	-0.681083	0.2084093	1.14663
510	-15489.46	-15076.16	-413.2963	1.14663	1.11153	12.92796	1.14663
520	-18871	-18458.18	-412.82	1.14663	1.405002	25.40986	1.14663
530	6544.849	6960.786	-415.9364	1.14663	-1.224002	0.05970324	1.14663
540	-1794.114	-1377.1	-417.0137	1.14663	-0.1080874	0.7796733	1.14663
550	2330.991	2749.182	-418.1913	1.14663	-0.4989861	0.3169669	1.14663
560	-12381.46	-11965.01	-416.4481	1.14663	0.8252269	6.686932	1.14663
570	4376.92	4788.165	-411.2445	1.14663	-0.6876812	0.2052669	1.14663
580	-4912.351	-4502.999	-409.3523	1.14663	0.202505	1.594061	1.14663
590	1047.203	1458.946	-411.7434	1.14663	-0.3495677	0.4471284	1.14663
600	2954.061	3368.157	-414.0958	1.14663	-1.103435	0.07880706	1.14663
610	-11782.74	-11369.43	-413.3181	1.14663	0.7910629	6.18106	1.14663
620	2914.509	3329.054	-414.5452	1.14663	-0.6938401	0.2023764	1.14663
630	-4304.495	-3889.288	-415.207	1.14663	0.1233212	1.328376	1.14663
640	-14782.87	-14360.37	-422.505	1.14663	1.00156	10.03598	1.14663
650	4545.91	4966.439	-420.5295	1.14663	-0.8751339	0.133311	1.14663
660	-7280.895	-6861.075	-419.8199	1.14663	0.3603413	2.292668	1.14663
670	-9718.43	-9304.232	-414.1983	1.14663	0.606839	4.044259	1.14663
680	6060.959	6473.655	-412.6962	1.14663	-0.9443662	0.1136668	1.14663
690	2565.152	2983.733	-418.5802	1.14663	-0.5275504	0.2967902	1.14663
700	-42422.91	-42007.67	-415.2412	1.14663	-1.187175	0.06498681	1.14663
710	258.2205	670.9549	-412.7344	1.14663	-0.2794379	0.5254872	1.14663
720	-10117.2	-9702.873	-414.3302	1.14663	0.6301222	4.266996	1.14663
730	-463.9883	-53.50671	-410.4816	1.14663	-1.202685	0.06270678	1.14663
740	-10905.58	-10496.29	-409.2889	1.14663	0.7265763	5.328149	1.14663
750	-17417.68	-17006.19	-411.4822	1.14663	1.284581	19.25665	1.14663
760	-1622.458	-1211.295	-411.1636	1.14663	-0.1081513	0.7795584	1.14663
770	2396.563	2812.02	-415.4563	1.14663	-0.4932407	0.321188	1.14663
780	1465.73	1880.72	-414.9901	1.14663	-0.4052385	0.393334	1.14663
790	3068.295	3483.672	-415.3766	1.14663	-0.5624079	0.2739	1.14663
800	-16810.75	-16392.81	-417.9401	1.14663	1.192871	15.59089	1.14663
810	-12116.78	-11697.74	-419.0382	1.14663	0.7881979	6.140418	1.14663
820	-16432.46	-16018.39	-414.0704	1.14663	1.160393	14.46749	1.14663
830	-3623.37	-3206.417	-416.9533	1.14663	0.03647304	1.08761	1.14663
840	-8870.639	-8458.16	-412.4787	1.14663	0.5427626	3.489495	1.14663
850	1712.711	2127.684	-414.9733	1.14663	-1.008049	0.0981637	1.14663
860	4795.694	5212.126	-416.432	1.14663	-0.9621196	0.109114	1.14663
870	4860.573	5279.733	-419.1599	1.14663	-1.174248	0.06695014	1.14663
880	-3431.508	-3016.413	-415.0943	1.14663	0.04939274	1.120451	1.14663
890	-1101.654	-687.9938	-413.6599	1.14663	-0.149653	0.7085117	1.14663
900	-4965.434	-4550.554	-414.8803	1.14663	0.173759	1.491966	1.14663
910	-5143.494	-4731.565	-411.9292	1.14663	0.2034461	1.597519	1.14663
920	-4187.032	-3774.174	-412.8583	1.14663	0.1291636	1.346368	1.14663
930	-23409.93	-22993.53	-416.3934	1.14663	1.779721	60.21731	1.14663
940	-3198.127	-2783.247	-414.88	1.14663	-1.179146	0.06619942	1.14663
950	-9750.462	-9336.128	-414.3337	1.14663	0.619312	4.162095	1.14663
960	-536.0906	-120.0743	-416.0163	1.14663	-1.334098	0.04633428	1.14663
970	-7720.188	-7305.264	-414.9243	1.14663	0.4297477	2.689972	1.14663
980	-6683.499	-6266.791	-416.7084	1.14663	0.3219744	2.098816	1.14663
990	-2501.816	-2086.449	-415.3669	1.14663	-0.04484917	0.9018843	1.14663
1000	-12515.11	-12101.07	-414.0481	1.14663	0.8271802	6.717075	1.14663
