Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	10597.21	11008.15	-410.9407	1.14663	-1.370064	0.04265167	1.14663
10	10557.37	10971.2	-413.8298	1.14663	-1.415735	0.03839411	1.14663
20	10594.8	11006.43	-411.6266	1.14663	-1.412958	0.03864042	1.14663
30	10499.05	10913.47	-414.4225	1.14663	-1.409654	0.03893552	1.14663
40	10471.76	10884.6	-412.8398	1.14663	-1.367134	0.04294041	1.14663
50	10447.76	10865.41	-417.6572	1.14663	-1.385357	0.04117594	1.14663
60	10376.61	10790.27	-413.6586	1.14663	-1.360449	0.04360652	1.14663
70	10343.65	10755.08	-411.4309	1.14663	-1.36816	0.04283904	1.14663
80	10279.09	10688.62	-409.5245	1.14663	-1.390057	0.04073266	1.14663
90	10198.1	10611.88	-413.7751	1.14663	-1.360981	0.04355306	1.14663
100	10166.89	10580.31	-413.4268	1.14663	-1.345531	0.04513041	1.14663
110	10329.07	10742.81	-413.7431	1.14663	-1.378741	0.04180793	1.14663
120	10284.06	10697.86	-413.7922	1.14663	-1.389691	0.04076706	1.14663
130	10242.93	10656.5	-413.561	1.14663	-1.362477	0.04340328	1.14663
140	10289.67	10704.69	-415.0169	1.14663	-1.396897	0.0400962	1.14663
150	10180.51	10599.23	-418.7272	1.14663	-1.369342	0.04272259	1.14663
160	10148.55	10565.95	-417.3975	1.14663	-1.391445	0.04060274	1.14663
170	10148.96	10567.84	-418.8753	1.14663	-1.38775	0.04094961	1.14663
180	10140.71	10556.4	-415.6975	1.14663	-1.347553	0.04492071	1.14663
190	10055.97	10472.84	-416.8656	1.14663	-1.368058	0.04284913	1.14663
200	9988.679	10402.02	-413.3401	1.14663	-1.370685	0.04259073	1.14663
210	9986.579	10401.81	-415.2324	1.14663	-1.347276	0.04494942	1.14663
220	10083.21	10497.1	-413.8839	1.14663	-1.360261	0.04362537	1.14663
230	9952.843	10369.66	-416.8156	1.14663	-1.366226	0.04303021	1.14663
240	9921.131	10337.58	-416.4531	1.14663	-1.373695	0.04229659	1.14663
250	9911.065	10326.65	-415.5838	1.14663	-1.348296	0.04484394	1.14663
260	9864.375	10279.94	-415.5646	1.14663	-1.349429	0.04472717	1.14663
270	10059.45	10472.73	-413.28	1.14663	-1.351326	0.04453217	1.14663
280	10108.98	10521.08	-412.1078	1.14663	-1.364933	0.0431586	1.14663
290	10071.79	10483.23	-411.4416	1.14663	-1.332635	0.04649061	1.14663
300	9971.463	10383.66	-412.1965	1.14663	-1.349609	0.04470856	1.14663
310	10038.43	10448.74	-410.3039	1.14663	-1.329339	0.04684474	1.14663
320	10013.19	10431.5	-418.3051	1.14663	-1.375273	0.04214316	1.14663
330	9891.423	10307.51	-416.0874	1.14663	-1.372814	0.04238246	1.14663
340	9863.687	10278.24	-414.5516	1.14663	-1.374715	0.04219729	1.14663
350	10039.89	10454.76	-414.8708	1.14663	-1.347383	0.04493837	1.14663
360	9925.038	10342.85	-417.815	1.14663	-1.366214	0.04303147	1.14663
370	10012.19	10430.28	-418.0826	1.14663	-1.389346	0.04079947	1.14663
380	10093.47	10511.18	-417.7093	1.14663	-1.373652	0.04230079	1.14663
390	10096.4	10515.77	-419.3742	1.14663	-1.394873	0.0402835	1.14663
400	10099.72	10516.16	-416.4454	1.14663	-1.349177	0.04475307	1.14663
410	10134.18	10548.61	-414.4299	1.14663	-1.407908	0.03909233	1.14663
420	10063.18	10478.07	-414.8902	1.14663	-1.372526	0.04241059	1.14663
430	10140.29	10553.28	-412.9933	1.14663	-1.327557	0.0470374	1.14663
440	10151.5	10565.28	-413.7732	1.14663	-1.366603	0.04299292	1.14663
450	10110.3	10525.62	-415.3223	1.14663	-1.327637	0.04702872	1.14663
460	10189.54	10601.64	-412.0975	1.14663	-1.33359	0.04638841	1.14663
470	10203.03	10615.24	-412.2069	1.14663	-1.37934	0.04175038	1.14663
480	10236.13	10649.43	-413.3044	1.14663	-1.389773	0.04075932	1.14663
