Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
470	6581.704	6989.418	-407.7142	1.14663	-0.9805362	0.1045836	1.14663
480	5062.76	5475.05	-412.2906	1.14663	-0.7545528	0.1759735	1.14663
490	6463.39	6876.252	-412.8621	1.14663	-1.107556	0.07806273	1.14663
500	6680.559	7092.393	-411.8345	1.14663	-1.06243	0.08661036	1.14663
510	6172.52	6586.188	-413.6687	1.14663	-0.9770963	0.1054153	1.14663
520	4231.093	4639.508	-408.4156	1.14663	-0.6817135	0.2081069	1.14663
530	5411.979	5821.855	-409.8761	1.14663	-0.9107148	0.1228245	1.14663
540	5937.195	6351.016	-413.8207	1.14663	-0.9205788	0.1200663	1.14663
550	6235.254	6648.157	-412.9033	1.14663	-1.081177	0.08295118	1.14663
560	6859.482	7273.987	-414.5049	1.14663	-1.124154	0.07513569	1.14663
570	6025.69	6440.009	-414.3195	1.14663	-0.964163	0.1086018	1.14663
580	5752.748	6168.16	-415.4128	1.14663	-0.8659755	0.1361522	1.14663
590	6989.044	7410.625	-421.5815	1.14663	-1.179718	0.06611221	1.14663
600	6245.86	6662.794	-416.9345	1.14663	-1.028052	0.0937449	1.14663
610	6256.387	6675.833	-419.4452	1.14663	-0.9551653	0.1108753	1.14663
620	6160.332	6577.077	-416.7449	1.14663	-1.198179	0.06336078	1.14663
630	6646.646	7060.596	-413.9501	1.14663	-0.978008	0.1051942	1.14663
640	7118.27	7535.884	-417.614	1.14663	-1.068207	0.08546601	1.14663
650	6581.128	6997.676	-416.5474	1.14663	-1.030416	0.09323598	1.14663
660	5347.937	5763.607	-415.6706	1.14663	-1.229247	0.05898653	1.14663
670	6385.558	6797.888	-412.3296	1.14663	-1.015339	0.09652973	1.14663
680	5814.357	6222.613	-408.2562	1.14663	-0.8757706	0.1331157	1.14663
690	5078.871	5487.982	-409.1104	1.14663	-0.7835511	0.1646072	1.14663
700	5938.007	6346.608	-408.6009	1.14663	-0.9363977	0.1157717	1.14663
710	5963.844	6373.106	-409.2618	1.14663	-0.9591654	0.1098587	1.14663
720	4515.62	4925.77	-410.1502	1.14663	-0.7273087	0.1873662	1.14663
730	5776.092	6189.643	-413.5512	1.14663	-1.013572	0.09692336	1.14663
740	5596.346	6009.347	-413.001	1.14663	-0.8428785	0.1435891	1.14663
750	6278.255	6692.473	-414.218	1.14663	-1.027032	0.09396531	1.14663
760	5943.893	6358.852	-414.9589	1.14663	-1.028382	0.09367388	1.14663
770	5725.984	6138.203	-412.2195	1.14663	-0.9359113	0.1159014	1.14663
780	6094.1	6506.317	-412.2179	1.14663	-0.9267977	0.1183593	1.14663
790	6250.692	6661.353	-410.6615	1.14663	-0.9213769	0.1198459	1.14663
800	6367.105	6780.736	-413.6309	1.14663	-1.019874	0.09552696	1.14663
810	4966.696	5379.096	-412.3998	1.14663	-0.7531317	0.1765502	1.14663
820	6348.434	6764.799	-416.3652	1.14663	-1.04465	0.09022975	1.14663
830	5534.764	5951.571	-416.8068	1.14663	-1.075167	0.08410719	1.14663
840	5712.188	6126.634	-414.4457	1.14663	-0.8611789	0.1376642	1.14663
850	6401.476	6818.531	-417.0551	1.14663	-1.0207	0.09534554	1.14663
860	6004.222	6418.668	-414.4465	1.14663	-0.9996565	0.1000791	1.14663
870	6551.56	6971.231	-419.6711	1.14663	-1.080413	0.08309722	1.14663
880	6618.678	7040.048	-421.3703	1.14663	-1.020869	0.09530847	1.14663
890	5877.911	6293.958	-416.0468	1.14663	-0.9562588	0.1105965	1.14663
900	6742.167	7160.792	-418.6251	1.14663	-1.017763	0.09599243	1.14663
910	5764.968	6180.984	-416.0168	1.14663	-1.158972	0.06934706	1.14663
920	5803.51	6217.547	-414.037	1.14663	-0.8793879	0.1320116	1.14663
930	7160.731	7573.576	-412.8453	1.14663	-1.060349	0.08702645	1.14663
940	6059.36	6466.785	-407.4247	1.14663	-0.8947389	0.1274269	1.14663
950	5295.824	5706.634	-410.8099	1.14663	-0.799158	0.1587969	1.14663
960	6566.108	6981.311	-415.2034	1.14663	-0.933909	0.116437	1.14663
970	6899.168	7312.495	-413.3274	1.14663	-1.145858	0.07147307	1.14663
980	5891.674	6308.234	-416.56	1.14663	-0.9051583	0.1244061	1.14663
990	6653.935	7068.894	-414.959	1.14663	-1.145868	0.07147142	1.14663
1000	6597.714	7017.694	-419.9802	1.14663	-1.119714	0.07590777	1.14663
