Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
0	-12097.8	-11681.59	-416.2119	1.14663	0.7955605	6.245404	1.14663
10	-1065548	-1065129	-419.2553	1.14663	-2.294638	0.005074133	1.14663
20	1248.706	1665.779	-417.0728	1.14663	-0.3940598	0.4035898	1.14663
30	-19668.58	-19251.27	-417.3069	1.14663	1.440245	27.55785	1.14663
40	-8183.79	-7768.032	-415.7585	1.14663	0.4584339	2.873651	1.14663
50	-22615.69	-22196.3	-419.3892	1.14663	-1.677307	0.02102292	1.14663
60	-19333.46	-18920.49	-412.9677	1.14663	1.433875	27.15655	1.14663
70	-27180.62	-26761.93	-418.6957	1.14663	2.116143	130.6601	1.14663
80	4606.211	5022.73	-416.5188	1.14663	-1.137782	0.07281445	1.14663
90	-7106.179	-6690.738	-415.4415	1.14663	0.3867344	2.436321	1.14663
100	-23367.85	-22954.09	-413.7532	1.14663	1.804329	63.72787	1.14663
110	-2828.435	-2416.599	-411.8357	1.14663	-0.007084214	0.9838203	1.14663
120	-10692.89	-10279.35	-413.5416	1.14663	0.7006587	5.01948	1.14663
130	4199.197	4613.452	-414.2553	1.14663	-0.6854454	0.2063263	1.14663
140	-466.8828	-54.87315	-412.0096	1.14663	-0.2133519	0.6118545	1.14663
150	-10925.14	-10510.22	-414.9225	1.14663	0.7071558	5.095136	1.14663
160	-1293.264	-875.5663	-417.6975	1.14663	-0.1790269	0.6621755	1.14663
170	-8049.251	-7630.262	-418.9883	1.14663	0.4352383	2.724195	1.14663
180	-18530.16	-18113.77	-416.3895	1.14663	1.375153	23.7221	1.14663
190	-7540.263	-7121.75	-418.5122	1.14663	0.3940122	2.477491	1.14663
200	-754.8655	-336.5141	-418.3514	1.14663	-0.2006233	0.6300525	1.14663
210	5495.038	5914.362	-419.3235	1.14663	-0.8463565	0.1424438	1.14663
220	-4509.058	-4088.135	-420.9232	1.14663	0.1171895	1.309753	1.14663
230	-27725.52	-27299.52	-426.0029	1.14663	2.116053	130.6331	1.14663
240	-3383.716	-2960.875	-422.8408	1.14663	0.01154394	1.026937	1.14663
250	4037.424	4461.368	-423.9443	1.14663	-0.678976	0.2094228	1.14663
260	-9873.874	-9452.039	-421.8349	1.14663	0.5819698	3.819178	1.14663
270	-14740.34	-14319.32	-421.0206	1.14663	1.015928	10.37357	1.14663
280	-9717.367	-9300.465	-416.9026	1.14663	0.5880941	3.873415	1.14663
290	4858.218	5273.215	-414.9969	1.14663	-0.7815933	0.165351	1.14663
300	-30314.81	-29897	-417.8041	1.14663	2.378718	239.1764	1.14663
310	-18809.8	-18391.61	-418.1942	1.14663	1.360023	22.90991	1.14663
320	-22535.03	-22117.81	-417.224	1.14663	1.699369	50.04597	1.14663
330	2751.853	3164.975	-413.1216	1.14663	-0.508825	0.3098668	1.14663
340	1222.125	1636.774	-414.649	1.14663	-0.3712305	0.4253726	1.14663
350	-14667.69	-14255.05	-412.631	1.14663	1.045085	11.09392	1.14663
360	2227.287	2644.191	-416.9039	1.14663	-0.4885939	0.3246431	1.14663
370	-8128.307	-7714.205	-414.1011	1.14663	0.4501914	2.819625	1.14663
380	-14205.98	-13792.74	-413.241	1.14663	0.9947474	9.879783	1.14663
390	-2381.038	-1966.366	-414.6724	1.14663	-0.0345993	0.923423	1.14663
400	-540.1263	-125.3298	-414.7966	1.14663	-0.2144938	0.6102478	1.14663
410	-6804.871	-6389.703	-415.1675	1.14663	0.3640211	2.312177	1.14663
420	631.6341	1046.269	-414.6344	1.14663	-0.3077301	0.4923454	1.14663
430	698.2592	1109.313	-411.0538	1.14663	-1.027141	0.09394175	1.14663
440	-5388.358	-4975.855	-412.503	1.14663	0.2323906	1.707617	1.14663
450	3795.25	4210.487	-415.2366	1.14663	-0.9102996	0.122942	1.14663
460	-10664.4	-10248.13	-416.2697	1.14663	0.6665432	4.64027	1.14663
470	-28756.67	-28338.53	-418.1359	1.14663	2.253856	179.414	1.14663
480	5493.854	5907.537	-413.683	1.14663	-1.095274	0.08030191	1.14663
490	-20500.88	-20082	-418.8849	1.14663	1.514929	32.72871	1.14663
500	4580.014	4996.283	-416.2693	1.14663	-0.7099146	0.1950228	1.14663
510	-17685.75	-17273	-412.7467	1.14663	1.301538	20.02339	1.14663
520	-4786.663	-4371.622	-415.041	1.14663	0.1762299	1.500479	1.14663
530	-20042.54	-19628.66	-413.8871	1.14663	1.510232	32.37667	1.14663
