state	power	likelihood
260	5.37824e-05	-6985.59
270	5.37824e-05	5755.64
280	5.37824e-05	-4501.97
290	5.37824e-05	629.216
300	5.37824e-05	-13937.6
310	5.37824e-05	2357.68
320	5.37824e-05	-4987.02
330	5.37824e-05	5643.4
340	5.37824e-05	5211.5
350	5.37824e-05	-1890.59
360	5.37824e-05	-30181.7
370	5.37824e-05	-428.372
380	5.37824e-05	5626.09
390	5.37824e-05	436.851
400	5.37824e-05	5929.93
410	5.37824e-05	-2947.89
420	5.37824e-05	1369.7
430	5.37824e-05	3099.11
440	5.37824e-05	-5884.61
450	5.37824e-05	-14331.4
460	5.37824e-05	-3722.65
470	5.37824e-05	-1939.03
480	5.37824e-05	-15459.8
490	5.37824e-05	3339.25
500	5.37824e-05	-4209.37
510	5.37824e-05	-13760.1
520	5.37824e-05	5915.29
530	5.37824e-05	5038.59
540	5.37824e-05	-759.612
550	5.37824e-05	1027.77
560	5.37824e-05	-16005
570	5.37824e-05	-4809.15
580	5.37824e-05	-11673.3
590	5.37824e-05	2191.34
600	5.37824e-05	-4531.56
610	5.37824e-05	759.873
620	5.37824e-05	1017.19
630	5.37824e-05	-4741.36
640	5.37824e-05	-12903.3
650	5.37824e-05	-9429.82
660	5.37824e-05	-29221.7
670	5.37824e-05	1600.93
680	5.37824e-05	3765.18
690	5.37824e-05	-9015.3
700	5.37824e-05	1860.28
710	5.37824e-05	6614.55
720	5.37824e-05	-22515.8
730	5.37824e-05	2701.06
740	5.37824e-05	1823.13
750	5.37824e-05	-10063.7
760	5.37824e-05	-7691.38
770	5.37824e-05	2009.58
780	5.37824e-05	1853.24
790	5.37824e-05	3087.54
800	5.37824e-05	2101.73
810	5.37824e-05	-2850.22
820	5.37824e-05	-5522.7
830	5.37824e-05	-2.72828
840	5.37824e-05	2918.07
850	5.37824e-05	-13860.3
860	5.37824e-05	-5429.54
870	5.37824e-05	2632.3
880	5.37824e-05	4654.96
890	5.37824e-05	-2213.92
900	5.37824e-05	4102.62
910	5.37824e-05	6024.28
920	5.37824e-05	3523.96
930	5.37824e-05	-8894.79
940	5.37824e-05	-1693.83
950	5.37824e-05	5555.41
960	5.37824e-05	-3000.52
970	5.37824e-05	-778.725
980	5.37824e-05	4092.53
990	5.37824e-05	-1688.31
1000	5.37824e-05	-9331.53
