state	power	likelihood
260	0.288717	13298.7
270	0.288717	13312.4
280	0.288717	13314.2
290	0.288717	13308.3
300	0.288717	13318.3
310	0.288717	13306.9
320	0.288717	13352.4
330	0.288717	13294.9
340	0.288717	13253.6
350	0.288717	13299.1
360	0.288717	13272.1
370	0.288717	13314.7
380	0.288717	13319.7
390	0.288717	13279.7
400	0.288717	13328
410	0.288717	13375.5
420	0.288717	13339.6
430	0.288717	13324.1
440	0.288717	13303.6
450	0.288717	13278.7
460	0.288717	13292.3
470	0.288717	13269.1
480	0.288717	13293.9
490	0.288717	13249.6
500	0.288717	13252.6
510	0.288717	13270
520	0.288717	13287
530	0.288717	13291
540	0.288717	13264.4
550	0.288717	13269
560	0.288717	13218.4
570	0.288717	13194.3
580	0.288717	13215
590	0.288717	13182.5
600	0.288717	13192.1
610	0.288717	13213.3
620	0.288717	13220.1
630	0.288717	13245
640	0.288717	13251.1
650	0.288717	13265.3
660	0.288717	13265.9
670	0.288717	13262.2
680	0.288717	13238.7
690	0.288717	13279.6
700	0.288717	13246.2
710	0.288717	13262.1
720	0.288717	13302.6
730	0.288717	13330.6
740	0.288717	13307.6
750	0.288717	13239.2
760	0.288717	13241.2
770	0.288717	13238.1
780	0.288717	13273.1
790	0.288717	13311.4
800	0.288717	13296.4
810	0.288717	13310.1
820	0.288717	13305.3
830	0.288717	13330.7
840	0.288717	13336.3
850	0.288717	13339.5
860	0.288717	13350.5
870	0.288717	13319
880	0.288717	13324
890	0.288717	13309.6
900	0.288717	13301.5
910	0.288717	13296.2
920	0.288717	13299.6
930	0.288717	13303
940	0.288717	13271.3
950	0.288717	13306.7
960	0.288717	13304.9
970	0.288717	13319.1
980	0.288717	13300.6
990	0.288717	13300.6
1000	0.288717	13323.2
