rowname,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39
FR_04_6,3.160918955563912e-4,-0.02486007145004406,-0.020773271047316327,-0.04702101133396314,0.028913320483420712,-0.06972717260812487,0.04091716821659165,-0.004963570832610363,0.02081914837453089,-0.007089543613605486,-0.019850153649470254,0.01358247820291158,-0.01900028893450181,0.01722635694635759,-0.01107974949882734,-0.0070092959730557606,0.003085607321195749,-2.481915739880586e-4,-0.0018781905290227716,0.00822578040049435,-0.017559739386408736,0.0050256313084348124,-0.0071531643492678066,-4.7895472050407244e-4,-0.007778763806576958,-0.0049738908348773364,-0.006096202528842261,-0.007472006754985239,-0.0023131867753364006,0.003241698489993519,5.302535353776367e-4,-0.003965599863975222,0.008276962132418601,0.0012886919762093532,-0.001130837071717654,-0.0020934988022506124,0.003950667310773568,0.004269004407060085,-0.002278555792515497
FR_04_7,0.06636469644622331,0.030053278146561366,0.019109346901020532,-0.05820138929592059,-0.007173478124833482,0.013549746700017733,0.004037920379017247,0.016555735520613665,0.00740867219262349,0.013285296833248202,-0.023515755986317884,0.012962072107767437,-0.01310202024696192,0.01648201444388209,-0.009280372271069457,-2.797902073862982e-4,-0.0075188618537811785,0.0014448361383330214,0.0014974015260771933,0.004981967856095712,0.008642984182334957,0.0063342866153162135,-4.638243435796755e-4,-0.0035606847541320152,0.003401202692612466,0.0030147974556843163,-0.0033991286005164013,0.002337855409606065,7.723472055655703e-4,0.005369888797861066,0.00014812609794283412,0.003736595456155364,-0.0022923301616976175,-1.8979901523037102e-4,-0.002037443208214516,0.005370602320115437,-1.078446138627126e-4,-0.0032902495072330497,-5.60971623638913e-4
FR_04_8,-0.03890980408617397,0.030610788952626762,0.012234358549282093,-0.045949851037859604,0.05820010921884566,-0.11021616505810977,0.047731912983709664,-0.02285057080732438,0.014437614261184483,-0.013289726565757432,-0.00918116188979987,9.004688071430826e-4,-0.008771517389617508,0.0012403709663258173,9.782108243218545e-4,0.01804686842522425,5.480461289604861e-4,-0.004273255318529755,-0.011363460243075904,0.009685795091409736,-0.006201306459605708,0.008395307045977851,0.0071117347209629185,0.004004392071825846,-5.081746443851893e-5,-0.0036579980407340043,-0.01130134799390736,0.0038660306980073753,-8.31223200312648e-4,-7.831673188673218e-4,3.960953201796667e-4,-0.004213736854159015,0.006989745322849764,-0.0012735023013126523,-0.003546577186473608,-0.002989951132650703,0.004035253552265975,7.253414319843447e-4,-0.0030855589313540216
FR_04_9,0.018223767580831954,0.025426619133585765,-0.04763730419798775,-0.030513132547591137,0.01975498048258593,-0.08862428111783377,0.03655109277292117,0.012844970316959683,0.011325357256528872,-8.366610254534836e-4,-0.010716527032598679,0.010684726672463191,-0.011104405418259763,0.028034429012913985,-0.011559640135135978,-0.002078988591978736,0.007978756657163591,0.001106427600279232,-0.005520347443968556,0.008947749606744696,-0.0027953263754029287,-0.003917247726083071,-0.0013951958195947093,-7.681381205482362e-5,0.0013948396246651722,-0.004095574504119931,-0.002277619715562702,-0.008163178649033404,-0.004522836656949117,-5.109110898878179e-4,-0.001622779353600389,-0.0017282838646199721,0.008335101426931814,0.0018478094884962198,-0.0018738879100885794,0.0031641557120608596,-0.0013459624031953062,0.002624079001683165,-0.0025496125762624
FR_20_2_1,-0.04173022511074687,-0.011897735898093426,0.009547236380146637,-0.0755808116383314,0.005759083047052226,0.006629704272483858,0.021478450865197632,-0.019636950465328172,0.02634053094020807,-0.021131885254903903,-0.006427501379890092,4.5937658561012685e-4,-0.005720694278544698,-0.01939460740348764,6.563372057112921e-4,-0.004856302823129734,0.0013854424805033725,-0.0023341879999462744,-0.001107572745324219,0.008891319728196833,-0.0014050942143242467,0.001202653911271505,0.0018494541779477116,-0.002211671830603389,-0.007502671370138036,0.007480537007642082,-0.0017447600220389782,-0.005690603831436042,-0.0010908916590639552,0.0036891801212286554,-0.0046444878303510285,6.844463991911063e-4,0.0013294975480826043,-0.0011426595492353693,-8.353247709425446e-4,-8.231941664327998e-4,0.001846359626223522,0.0011060765271155165,2.9515046439887086e-4
FR_20_2_10,0.16309126086593004,0.03023952619718979,0.02225795790060405,-0.004117685260892557,-0.005615266067772043,0.012256579065477198,-0.021866745812617452,-0.02614163387514029,-0.01368763513069167,0.029863555373249206,-0.01351741672445963,-0.00773165331397962,0.0069640874375481755,-0.005097732292053376,0.010801886162191006,0.007110921243870476,-0.002848830329199258,0.002893625408638987,-0.01736647561737593,-0.004799626183134153,2.669598655342156e-4,7.694565470360775e-4,-0.002062409986361195,-0.002388062684370921,0.008731524187342592,0.0060173972343978985,-3.27862255464958e-4,-0.0017196610529943651,0.0026913476392271445,-3.232309512543578e-4,0.004138256015488899,-0.002443055924724409,0.005625478549135034,0.0020361014718001612,-0.0028950784957690835,-3.932445396521731e-5,3.1139563117405146e-4,-0.0019866276322688487,1.255983722722047e-4
FR_20_2_2,-0.09390541291229322,-0.0615823645710092,-0.009993045483106311,-0.06706729330305314,0.009724576072230977,0.01937045858441454,0.00962069331567992,0.016961449091279585,0.02682888658217709,-0.013619587099427382,0.005013305314707085,-0.006227891795528966,-0.019808882313879235,-0.00787874689332307,-0.006834751755197994,0.0021090915196128423,-0.020964862561893317,-0.012412029037208885,-3.8158427776266885e-4,0.0028162406891850513,-0.007201790751009585,-0.003005805707504826,-0.005694508037238211,0.0011681416291447794,0.006344734776648933,0.0025513019468294184,0.005683655717232151,0.0018485168116588921,-0.009799924937711963,0.0012432151079789634,0.004415706617850441,5.301393747721109e-4,-3.1881316406994365e-4,-0.0010912677507278546,0.003218688749527643,0.0017135188604504577,-5.293833917501689e-4,-0.0040699292250246915,0.003858106023929143
FR_20_2_3,-0.002325265636720003,-0.022914327572340576,0.04379437737128867,-0.09185703962954207,-0.008372628068045139,0.026790939531960677,-0.009289542302233349,8.796155610260743e-4,0.012830663836377834,-0.010026864924486997,-8.920455958293544e-4,-0.008602091775232433,-0.00854928663311198,-0.005288106454797052,0.007224537070040265,-0.0012313083045257013,-0.007815565155028015,0.0033743189486183747,-0.004425753995788122,-0.0013601925411509672,0.00544349570250795,-6.569070530921249e-4,0.005084468987195916,2.862890748063541e-4,-0.005957698437934657,0.0018021855018230876,0.004521346091119056,-5.211444736882645e-4,0.004172541539082638,0.004192148071175282,-0.0037299261611839704,0.0038069295739875148,0.002394644513109386,-0.0016106481263613815,-0.00215655825574428,4.875819147162532e-4,-0.002855085588550899,4.673068582222478e-4,-0.0014951448822487605
FR_20_2_4,0.05070859792834897,-0.02514227583057706,0.030190389863238132,-0.07009950976468439,0.013387483124545348,-0.011743901155894767,0.008990194912750894,-0.0043455883103194525,0.018191631674901437,0.010544805340778767,-0.007285531569407407,-0.00840053082856971,-0.003017242782003054,0.0031325662992078146,-0.003048644039082009,-0.0018744435743820354,0.0030492705531409135,0.0038536168220511284,-0.0036464889350124553,-0.003479602649879663,0.007142792416131456,5.728078428002757e-4,7.689778023725903e-4,-0.0043685132793144146,-0.003239095624862036,0.004082349776995276,-1.3633641613428255e-4,-0.003318983433977119,0.005688340670998596,0.006358133706462656,-0.0026302733452189665,4.2496345585898195e-4,-0.00207020443870624,3.0398846412509894e-5,0.0023693977268992488,-4.627685264523995e-4,-0.0015080800774161047,0.0016330236992583794,-0.0013913918671407523
FR_20_2_5,0.09062246293128962,-0.05352118785689731,-0.029675111264381906,-0.054799604769856736,6.181554286798215e-4,-0.03508156795554294,0.0058081282314167955,-0.003732327505266233,0.016222649431504484,0.012162372239673591,0.00191556188102296,-0.0018664076884710218,-0.003138058353675784,-0.0025045956298068214,-0.005291577145778787,-0.0012850096067416406,0.006074602018372459,0.0038997469742463086,-0.004910239906758295,0.002276467000507064,0.012620343184722027,-0.0017597516951245935,-0.0035031313042207823,-8.831935923486318e-4,-2.998460646957339e-4,0.0016471071979048302,-0.005027132871113492,-0.004436322777862181,-0.0029976257032874585,-5.132547507998033e-4,8.587177776238459e-4,0.0011937540141284588,0.00382627165530336,-0.004739605908996512,0.0029772255097919413,-1.5629120122094968e-4,-0.0018746699717008487,-5.003144699797293e-4,0.001122539671874399
FR_20_2_6,-0.1037644748798005,0.10697318887324421,0.1404765763406745,-0.061377838406459384,0.018333450452856195,-0.018650238172899184,0.01893990378800225,0.025438746337880336,0.0020603944767235765,-0.018244561480543684,-0.012692922225085243,-0.008369410906936227,0.0015814910100529205,-0.0010946812404015755,0.011146446114426438,0.0057904654353736805,0.016726288679110198,0.0017433305371376035,-0.004978130703895913,-0.00897193673601349,-0.008110351054573904,0.004958589737926219,-5.140191076507109e-4,-0.007082026392946241,0.007185749363046721,0.0029746821838020736,-0.001326288314198808,-0.004479673348639713,-0.0011934882930456211,-0.0017702646523134477,-0.001994796466412925,0.0016238558874099721,-0.011558869632122666,0.0018431077945314047,-0.0020824734859961193,0.0010873883605800317,0.0017062213705755884,8.641378043820758e-4,-6.316491532950497e-4
FR_20_2_7,-0.020319149994058306,-0.02235336034328717,-0.027390733398579652,-0.07351916237934653,0.02918600660796025,0.007916255632398932,0.008859799111882238,-0.003061969440047276,0.016435884819168408,-0.025513091120480575,0.014126656316811714,-0.00458583707164774,-0.0029256249765796196,-0.007427831197194115,-3.555570078204888e-4,-0.0037483533429361437,-0.017910632604494083,-0.009428193594316429,-0.0026070356806914222,0.006755103103955296,0.008414501296929385,-7.307387802286906e-4,0.0010810071748125383,0.003723982265487179,-0.0022747993449035433,0.005136998940458563,-0.002224924781301802,-0.005306633680246612,-0.0037835553525293764,0.0023459665391726238,-0.003726441082740124,0.0025781909716365765,-0.0027988136858741676,-8.707005351399878e-4,-0.0010610936035916295,-2.454554919775941e-4,0.0014621930308920121,-6.443669679873604e-5,1.7301555573962375e-4
FR_20_2_8,0.024195061168396568,0.0019278995786616159,-0.03720113734601644,-0.06411600252330937,-0.01417690995135152,-0.007298450400578577,0.006252720675877144,0.0089839167085162,0.021367160117507042,0.0012053830860066666,0.003638224260680509,-5.302057820422382e-4,-0.012206797104314368,-0.007344479725212373,-0.00888129843074153,0.0027300902185665534,-0.0011053231587493766,-5.342843643558082e-4,-9.020211689057594e-4,0.004297519043314635,0.010798506398397247,-1.7503910929032428e-4,0.001730517315119502,-0.003379048452343409,-0.005687411243524105,0.0019662945426807653,8.393119833200064e-4,6.790079308851825e-4,-3.6355392540627295e-4,0.0045788945598223595,0.0011419086617550315,0.0035339508674489995,0.0014819818023481526,0.0017518909282649294,0.0012683794585886276,5.774364399291922e-4,0.0026103593854241687,-5.557076183647717e-4,0.003555678907092029
FR_20_2_9,0.1207647091843995,0.13555081247943748,0.01268973158397587,-0.019995419878113502,-0.019435415276757576,-0.0018089844413179338,-0.0201752910737463,0.015016395063056564,-0.011793063466689757,0.004562902756221961,0.004941792712846228,0.003676144965845195,-0.006517366800619287,0.02284301563106684,0.00994123320510194,-0.0025163666128318702,-0.006785959032606182,0.0060353431312340335,-8.130315310852336e-4,0.0024585598977336317,-0.0016156969561330905,6.549639892381474e-4,0.0017015801124749272,0.0010772920938511698,0.0085808010758208,-0.005157258729421013,0.0027199560190480864,0.0043821667364081236,0.003422299213735449,0.0013817216395841684,7.458170865057431e-4,0.0037835789568718705,5.504012257678458e-4,-0.004668713807473162,3.360845958449995e-4,-0.0034861402319152804,0.005030511796973962,-3.55761831509313e-4,-5.987853115138921e-4
FR_20_1,0.026535785389485676,0.059952614274334334,0.04630060358535806,-0.06500365155318713,-0.0018760863633502103,-0.012984208305823306,0.01834164358158276,0.009321190711306581,-0.002843331090928272,0.0021908345578646477,0.003129936644472357,-0.003847214051073841,6.388410550841923e-4,-3.621371597143993e-4,0.007701155456755903,0.00513903923209506,0.0028237025725470423,0.004026430981129652,-0.005623117609455829,-0.0016191728333680448,0.011402025684345207,-0.001012797128159014,0.005437393155402516,-0.004414171884122497,0.009126068205634554,6.210222788504575e-4,-0.0019025682254524667,9.073129567510346e-6,0.004155610028856595,0.002319826936729061,-0.0012468100421981617,-6.853636925920335e-4,-0.0032798780710902287,-0.00194403396805141,5.853207424361952e-4,0.0015092398721144196,3.005888266896138e-4,0.004146031853413496,-3.7947814877567655e-4
FR_20_10,0.17718675864357394,-0.04940265759107646,0.03607980610220361,-0.020701241105687374,-0.015674816913805723,0.030707064262712396,0.015469778701843155,-1.7687779989050974e-4,-0.019906018921918414,0.0232717909623655,0.00806170344720535,0.009427551600102429,1.1381742226271074e-5,0.004551655090761361,0.012434707571225738,0.001953783229311664,8.797184652711008e-4,-6.370306186444081e-4,-0.008324607040958509,-9.639606558434607e-4,0.0013723697070251303,0.002143359430048168,0.0064443188317439256,0.004930943727601824,0.006169968801492502,-0.005497129851027114,-0.0033385947825174023,0.002545530334279659,-0.002941120890934634,0.0016485909702237164,0.004669964602338364,-0.003116412603967079,-0.0017834280362110271,-0.0026180422422826333,-0.0025934113398018415,3.161203918329529e-5,-0.0011191085144841354,-1.3937936504059234e-4,0.0022839609525000322
FR_20_11,0.007101247083667995,-0.05492199434763149,0.028829460594020778,-0.09026754130469718,-0.005863985214903476,0.020741150439650937,0.001158096155634537,0.0016694539424784818,0.017094684218197938,-0.007792923668369308,-0.002519685927170381,0.002127846849996846,-0.0040138959297761675,-0.005420875030006594,0.006207787420165932,1.7010234163438923e-4,-0.006329682598190229,0.004930705850583611,-0.006251529563885144,9.472438571285887e-4,0.0024286410612952046,0.0036486758015118977,-0.0014361720127192494,-0.0042240174353135795,-0.006224434320129837,9.120075238814158e-5,0.0041065715160874166,0.0025827081471060513,7.295737190828752e-4,0.005678389742156192,-0.0032530177088295944,0.0013999003511508236,0.0014531594636493115,-5.86243972374668e-4,-9.997305541918652e-4,0.0025908418675012865,0.0021997301916410112,-0.0021144260481462916,0.004179267979896354
FR_20_12,0.03147874962763526,-0.020513627637912212,0.015179932819552367,-0.0697315626052692,-0.018981895538049614,-0.002651458908718084,0.025460520669781776,0.023056069448183128,0.003802959549930616,0.007883652786064456,-0.010694322486243165,0.011468083360500633,-0.006806994624994851,-0.004494966663268094,-0.005234335828572918,-0.0029394222182214957,0.009916723937157292,6.339537870656614e-4,0.0012092030899533584,0.0013146342178533956,0.013269974941071879,0.004283919795656693,0.0025222624174427557,0.0014307621251234267,0.003383727007681267,6.706254618879242e-4,0.0019248877574743356,-0.00501616040889665,-1.3889437255255015e-4,0.005014939435214997,-0.002654924247121978,-6.032240556041287e-5,-9.388882408469522e-4,-0.002923311208774544,-0.003048757588723787,0.002731559040581095,7.554570001626574e-4,0.004192773859922954,4.1969612450979473e-4
FR_20_2,-0.00896778683879313,0.026655913017967714,-0.02838253459030248,-0.05474354943357726,0.013830415167452986,-0.0362887772697921,0.031047182020478264,0.012569659132694326,0.021179339284756602,-0.016463447657339304,0.0028822745128808135,0.00553162181473967,-0.005034028764589602,0.005269644888635102,-0.006260862819092289,0.005928907915799255,0.006515733075373872,-0.012394851880959309,-0.0011577018152819903,0.0017391794760060063,0.004057530351888966,0.0012811150480710638,2.6042104315827946e-4,-5.48721720499108e-4,-0.006079001433145009,4.73592768376733e-5,0.001592459995564599,-0.007047452356105092,-5.242445622873496e-4,0.0031940174823879577,-0.003877978646653956,6.263674142747861e-4,0.004006821863623373,0.0015206647218619035,0.0019039078813315687,-0.004064606084581454,7.993676804194715e-4,0.0027587342984483243,-0.002721721502710569
FR_20_3,0.03511936144811632,-0.017585528155158896,0.017353986396824776,-0.05253769960431228,0.029757476028526724,0.03304639848047574,0.03450082263461902,-0.014355647296644783,-0.010945402996304815,0.010994476707194539,-0.014781336379218893,-0.004578777944913913,0.004220458025342737,-0.002054190761184396,0.0021818230631548206,-0.012183823737087554,-8.934019093976998e-4,0.007653235917717375,-0.011927130809497382,-0.002167589094254434,0.007524336819881185,0.007352272522992284,0.0011227363532930843,-0.0025680624801168246,0.004390332438636275,0.0013684502460668353,-5.199161218020361e-4,-6.915926145110371e-4,0.003388008937654183,0.006638757715720413,-0.003293361727375632,-0.005117897798446779,0.004889492750832474,-0.003036925708685724,-0.003933881770593366,-0.0027918705004843646,0.0025175257596141733,-9.699460480738708e-4,-0.001897726787651941
FR_20_4,0.06253235573107431,0.04495605765417802,0.01593882917020877,-0.04149852113244352,0.003191447480790835,0.042668131527030514,0.016750841220298535,-0.009578155900537831,0.024255110856646857,0.010244373833324287,-0.021814430796855,-0.004738338898842885,0.005289579775841279,0.011431561697239821,-0.008215177501617361,-0.00348666477499839,-0.002868087055911986,-3.3957209383105215e-4,2.015998154521271e-4,2.2531423080163142e-4,0.004032811281829043,-4.783574495871463e-4,-0.006327876384514406,0.003044051348823674,-0.0014836650142767516,-0.0023558900429445735,-0.0025390174142826388,0.002170352590209317,0.002302510556764101,0.005284530651529484,-9.400168045124187e-5,0.0033151897434173217,0.00054434863372912045,0.002191540578942527,-0.003542183755648132,0.002591314000493472,-0.002988166240362085,-0.0032836269425331366,6.83050012493934e-4
FR_20_5,0.23119641418637105,-0.006106485213596567,-0.010275797178818161,0.01205135867867655,0.01512414586742936,0.013171755986203508,0.009210834157643682,-0.01669555749482067,-0.020583620867602515,0.014147040753326455,-0.004452152507564539,0.01322376787614313,0.005670186301109223,-0.010861179593928667,0.017535015407024825,0.00971053624052981,0.0014710306861362061,8.263663456540047e-5,-0.0030692027971987727,-0.008335634480579656,0.00299598768041594,-0.0040339424042902345,0.00493694175138008,1.3098697329224076e-4,-0.005109483777161278,7.956026678613593e-4,-0.002182905838431942,-0.0016830851068820251,-5.367227115149893e-4,-0.0016170080826973384,0.00479900008058086,-8.292033736547377e-4,-0.0011097658597365937,0.0022193895046005796,4.554386364644079e-4,-0.0027708827872973086,-0.003971771260066812,-0.0034661733774996057,-4.420005677972823e-4
FR_20_6,0.2889866495569688,-0.005614159352691839,-0.017204796559135083,0.04652103344369633,-0.03184794658920556,-0.01940016783761344,-0.024305635319732944,0.012936809251630921,0.011511258346344788,0.026912813578391384,0.006345226042814374,0.0022996816794190315,-0.00814955099840609,0.006789306223154711,0.007307117845680502,0.0017685041180736233,7.337249850951277e-4,0.0018288430021990891,0.00197942730219239,-0.008397036161282243,-0.010560586113605186,2.701666053640202e-4,0.002410686057863199,-0.0071699550855681025,0.0012189401188973262,0.0035408434498135953,-0.0011843101902582651,0.0053033139079413155,-0.005210093889852537,-0.0029634741817412525,1.4387891328324136e-4,0.006605498232579987,0.0028485168069304163,-0.004561181198021091,2.3925504543880722e-4,-0.0058418412302784035,0.0012935011778310668,0.0012195752357633493,0.0020124529892352103
FR_20_7,0.15951443498682097,0.055674814537013374,0.028293493165370873,-0.020518624702972346,-0.010422331431862206,0.018896076940969415,0.00673238571448971,0.014355660763975323,-0.013707980822768806,0.011638775544606269,-2.1593579260278248e-4,0.012792195942955635,0.0038926974048216424,0.018701160265630606,0.013932725666984173,0.0068611042029498815,-0.006318632283098866,-0.0016775684454653833,-0.011539395375932748,-0.007319823234992681,0.0022336620566117127,0.0023438840743143104,0.006544036041360158,0.002191522273005189,0.007081185662158591,-0.0037899589820111442,-0.0021952414375262285,0.005936439731854857,-0.0010140082314005715,0.0015485072120705991,0.002718740181667949,-3.132760547530002e-5,-5.828139933488234e-4,-9.444253610310838e-4,0.0021548890735705994,0.0021678625778821263,5.65795779530145e-4,2.1223881935461433e-4,7.758543000075405e-4
FR_20_8,0.09861848993194512,0.015432282713777348,0.007414893356666789,-0.039561597399993355,0.008077968502053492,0.023561905876005353,-0.002934980382923056,-0.016356501169042574,-0.009453703134057115,0.011540871898833986,-0.010022625048074404,0.005267963617833598,0.0068935662403706195,0.0033678641903112597,0.011407776721818527,-0.0012789392011371282,-3.828802489207558e-4,0.0068413857551418355,-0.013417993973152716,-4.939852012121712e-4,0.009855769540193272,0.0028842327904356905,0.004434817208146723,-0.003265455980069976,0.0064965667916961544,0.0025746130143896066,3.58127632913808e-4,-0.0020471438759703787,0.0037519043861751287,0.003393712375451122,5.710415879345657e-4,-0.004758330719638919,0.00631124416305846,0.00153119769084642,-0.002553364806825543,-0.0023749538931196875,0.001337114848339099,-0.0010982877532399197,-4.5821580148057737e-4
FR_20_9,0.11679906788493048,-0.012379554463855282,0.03862796990503799,-0.05203136384285589,0.007395751808386845,-0.012341232236028843,-0.016577106356179348,-0.012827473268538146,0.009076792492521675,0.010320216036628483,-0.015327484710546296,-0.008756970799036338,0.009172674779011727,0.006359391316528159,0.009366649087199133,3.7829646586913057e-4,0.0052444732798290605,0.002775922343753873,-0.004888929334333894,0.007435122180202484,0.01292294087782644,-0.003229635273094179,0.003284925453152669,-0.010795663335588259,-0.0020904480395929946,0.002710032798075468,-0.0026396595676159637,-0.007162581687854285,0.0039594042697430444,0.003396153097572791,3.0612033289146326e-4,8.060968108936062e-6,-4.043970067615323e-4,-4.096215549081253e-4,-8.247670948418474e-4,0.0018368249538704261,0.0025823402689468897,-0.002279183185637995,6.763745001556797e-4
FR_22_1,-0.22170257999239448,0.22481138829190178,-0.053719257394852754,0.05763535976683754,0.015963270046058447,0.0074791129158549565,-0.001027786460565622,0.013095790778603985,0.04300953042000315,-0.011541628554168869,0.004514834249558825,0.019920784199335864,0.006176601127065273,-0.009850054297503534,-0.008940977237426472,-0.007488078124514671,-0.0024026440457535964,-0.005147612860359431,-0.004795526630727586,0.005280416754977848,-0.006887565631631907,-0.004817772576408086,-0.003436802745898025,-0.002682256431114581,0.007328571903101882,0.005180459940614747,-0.003722791117390827,0.006068253595866442,-0.00845824351262677,0.0023385946443841197,-5.821020550106481e-4,1.875272480359288e-4,-0.002189344206841237,0.001158964298588329,-0.003913375858307905,-0.0018216724957640432,-9.343319836529274e-5,0.0032310903276593682,-0.004013018898264882
FR_22_2,-0.1480381850319215,0.2291812254568107,0.03616027183020924,0.019119346537371924,0.17809936972795284,-0.08782822023285125,0.08357500014647971,-0.0731046803583464,0.007197471930200705,-0.02861186892253524,0.06019164172762636,-0.013832525389636042,0.012131110526266906,-0.010564793311812674,0.00956898331993396,0.025826194098442567,0.010913775755220033,0.019582334946817517,0.004219480974980074,0.0309662060255983,-0.014631216632000758,0.020569334255063566,4.184729706509745e-4,-0.010812181292382634,0.006392005456390463,-0.0018354035544626993,0.006967432940215758,0.0043335719957538444,0.007714671283334751,0.00473182549745298,0.0100509383647755,6.681257639748451e-4,0.007923449833704159,-0.013338907152400176,-0.008803127959466837,0.00842564933059643,0.002951827402035988,3.800836884523651e-4,0.008192620278462523
FR_22_3,-0.1804561872395093,0.19240189923336196,0.23192279587143722,-0.02032112471167177,-0.017130812201232817,0.055608306066516816,-0.12403031161564722,0.07259121513144567,-0.0020074945574950634,-0.009308268473979009,-0.006101688194289206,0.015191778895892016,8.143744516257375e-4,0.023050240875042562,-0.027611071185772128,-0.022059406627422472,-0.00747762363840645,-0.007079184540593791,0.013347066290579343,-0.050812011928900294,-0.004221667847082452,0.011414135281300999,0.0024666101231754123,0.027393497374200187,-0.01067786453659783,-0.0081698988813248,-0.0014732156618900466,-0.012286089953287803,-0.002195684006731581,2.053571552936241e-4,-0.005182392047041292,-0.004627026334250385,0.0018371787049779008,0.004737655415523639,-0.010697104491490523,0.0038293797505647522,0.0012056782289648713,0.003944816533301152,0.002482413668124086
FR_22_4,0.10057290493816207,0.3026119566350058,0.03402097060520664,0.021455429879198545,-0.04766939728624721,-0.0627902354918516,-0.06478128543773025,0.0192513278965684,-0.02468102120356062,-0.014343419832645829,-0.009703829240701128,0.003670720661288978,0.009040026384838442,-0.036477736664337734,-0.006602463198590796,-0.009247339376643135,-0.006755229097041829,-0.0022768751607268093,-0.0028175896841756733,0.008327940697123792,0.0033642732063966486,0.01513735862591607,0.0037010041288716663,0.0030635474414415147,-0.009316022801168111,-0.002161248914221718,-0.002236352217505463,0.015904679132033535,0.0024510064424309425,0.006389328054952641,-0.006758853575911987,-0.004562950844619294,-0.003535976598252431,0.0025917546629413892,0.0038091299492187163,-0.003081438662814743,4.1068803733868237e-4,-6.493122195688614e-4,-8.808551506527436e-4
FR_26_2_1,0.17151964462188063,0.08704052141435006,-0.00855544919468921,0.0043790975747449055,0.03186346761735973,-0.03846675603961867,-0.001984299222399894,-0.016740389819767824,0.007512653201972928,0.022095794177419276,0.003998643636538357,-0.004191028501577296,0.0046494623951182975,0.008506883008290705,0.007228769070624871,-0.005603022291541896,-0.0015982798495732284,0.006400725420132087,-0.001958161575682288,-0.008835964550710089,0.0024075226084167983,-0.008066978145773491,0.00626318076135106,-0.002967345027272991,0.007254976556630052,-2.828775308067181e-4,1.1078970503321493e-4,0.002012328564638471,0.0025974311965633197,-0.0025984518645218854,-0.00312984504862947,1.7400216984812464e-4,-0.0032454237728442087,4.1831939410925554e-4,5.889476138826724e-4,-0.0015736454750378834,-8.77576043567665e-4,8.396605650896814e-4,-9.498123585062742e-4
FR_26_2_2,0.0934888389887572,0.09010383124377865,-0.013952958721307213,-0.037868216130076696,-0.02094609492236073,-0.013874565502643876,-0.032351841094882275,0.005995192257447313,0.022392660119980028,-0.0038947496198361306,0.008757237228509861,0.0017838945626188123,-6.865568650745841e-5,0.010513144770822118,0.005409860600988085,0.004404255188746763,0.015243751163130946,0.0072053825837880125,8.711103339069334e-4,-0.007869964830865375,0.004139556773823664,-0.004354464419293326,0.0020497005374994397,-0.001405889171855023,4.7907048120234257e-4,0.008723261165252823,5.601935591502689e-4,0.001552856923078524,0.006784669824620274,-0.0010924749662519083,0.0010043922754409517,8.396244168618037e-4,-0.008736070782206683,0.0025811063146369225,3.83521327743955e-4,-4.3779132610218707e-4,-7.182735217244967e-4,-6.728435397982221e-4,-0.002481867416238877
FR_26_2_3,0.10165538850143842,0.017256892473679897,0.004049066665050263,-0.04917218156764116,-0.012035503846570919,0.021961116814613667,0.019171703058954544,0.01682703252973367,-0.011926072266754177,0.010275127791604468,2.1663541784393132e-4,0.007367016091447312,-9.853526294626943e-4,0.011529441515359489,0.003484245471372978,-0.005844516616881293,-0.0011497850306429963,-3.2083191693986826e-5,-0.003050502493106184,0.0061081517797111325,0.006112345549519548,1.8857210478671397e-5,-0.0014434896028965084,9.29546285189544e-4,-2.8079841700739573e-5,3.5505725959593355e-4,-0.0023122809869231447,0.005449268393759766,0.003216252564596304,0.0029563152713007654,0.002566441022824113,-0.0015110583457151757,-6.590691231759024e-4,-0.003426069073451075,3.558755591543649e-4,4.211471197744245e-4,0.0012572623194305904,-4.277350649021523e-4,0.0023083412110992793
FR_26_2_4,-0.04649764603663294,0.016591504190089788,0.03405020937600135,-0.0634551588147842,0.010240051290039392,-0.0058714400217738105,0.023067063686872107,0.032325087986634686,0.020169517840088646,-0.002492536601153628,7.395129359096608e-4,-0.013217207774557805,-0.010243241711802143,0.0013393056562995664,-0.0056340919883134406,0.011849731586773066,0.005308750162739623,-0.012465555010349075,0.0017967392767614045,0.0021620177664504036,-0.0013467929091933748,0.0014405470897372683,-0.007674770821488277,0.002343154193823042,-0.003709712627941988,0.002879047375062101,0.003875529054503087,-0.0036597395971471984,-0.0032653520467501025,0.004282428076948556,-0.0062378323988372415,-0.0019200107639154342,-0.0026638558943281395,8.42206064258389e-4,-0.006153979145856121,-0.003031700233625574,0.00166747105729975,8.748141047769511e-4,-0.0011768184345995914
